r_kpc,v_obs_kms,v_bar_internal_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,segment_index,h_i_kpc,d_i,d_gal_mean,sigma_i,sigma_norm,sigma_desc_i,beta_i,omega_i,density_ratio_i,thickness_visibility_i,radial_visibility_i,a_i,psi_i,g_scale_i,g_trans_km2s2_per_kpc,g_bar_internal_km2s2_per_kpc,g_desc_km2s2_per_kpc,v_desc_kms,rotation_residual_desc_kms,rotation_residual_bar_only_kms
0.87,39.3,32.75,6.6,NGC4010,0.0,32.75,0.0,1775.2758620689654,NGC4010,NGC4010,Bizyaev_2014,,False,unique_to_2014,NGC04010,,EON_179.659_47.261,NGC04010,NGC04010,179.65419,47.260159,r,35.14,0.39,9.94,0.67,0.2828685258964143,3.535211267605634,21.96,0.07,-0.088,12.28,0.06,IR,905.0,NGC4010,NED,thick_like,NGC04010,NGC04010,NGC4010,179.65419,47.260159,NGC4010,NGC4010,NED,,True,name_exact,NGC4010,65.0,0.0,Bizyaev_2014,1,0.35,3.2273502244987777,3.1630827154265875,0.06426750907219025,0.5575707341836529,0.08973250272779708,1.0,1.1940647931827306,0.8496193005996745,0.5,0.20869149952244506,0.20869149952244506,0.3540285685893755,2179.3832477231135,48.73220271998426,1232.8304597701149,1281.5626624900992,33.391009514035154,5.908990485964843,6.549999999999997
1.74,54.6,63.957868945111045,5.6,NGC4010,11.53,62.91,0.0,1713.3103448275865,NGC4010,NGC4010,Bizyaev_2014,,False,unique_to_2014,NGC04010,,EON_179.659_47.261,NGC04010,NGC04010,179.65419,47.260159,r,35.14,0.39,9.94,0.67,0.2828685258964143,3.535211267605634,21.96,0.07,-0.088,12.28,0.06,IR,905.0,NGC4010,NED,thick_like,NGC04010,NGC04010,NGC4010,179.65419,47.260159,NGC4010,NGC4010,NED,,True,name_exact,NGC4010,65.0,0.0,Bizyaev_2014,1,0.35,3.2273502244987777,3.1630827154265875,0.06426750907219025,0.5575707341836529,0.08973250272779708,1.0,1.1940647931827306,0.8496193005996745,0.5,0.20869149952244506,0.20869149952244506,0.3540285685893755,2179.3832477231135,48.73220271998426,2350.924712643678,2399.6569153636624,64.61735860225774,-10.017358602257737,-9.357868945111044
2.61,65.5,84.18683982666175,6.7,NGC4010,13.36,83.12,0.0,1643.773946360153,NGC4010,NGC4010,Bizyaev_2014,,False,unique_to_2014,NGC04010,,EON_179.659_47.261,NGC04010,NGC04010,179.65419,47.260159,r,35.14,0.39,9.94,0.67,0.2828685258964143,3.535211267605634,21.96,0.07,-0.088,12.28,0.06,IR,905.0,NGC4010,NED,thick_like,NGC04010,NGC04010,NGC4010,179.65419,47.260159,NGC4010,NGC4010,NED,,True,name_exact,NGC4010,65.0,0.0,Bizyaev_2014,1,0.35,3.2273502244987777,3.1630827154265875,0.06426750907219025,0.5575707341836529,0.08973250272779708,1.0,1.1940647931827306,0.8496193005996745,0.5,0.20869149952244506,0.20869149952244506,0.3540285685893755,2179.3832477231135,48.73220271998426,2715.488122605365,2764.220325325349,84.9388900863389,-19.4388900863389,-18.686839826661753
4.37,94.3,99.52326813363797,6.3,NGC4010,19.72,97.55,0.0,2034.8947368421047,NGC4010,NGC4010,Bizyaev_2014,,False,unique_to_2014,NGC04010,,EON_179.659_47.261,NGC04010,NGC04010,179.65419,47.260159,r,35.14,0.39,9.94,0.67,0.2828685258964143,3.535211267605634,21.96,0.07,-0.088,12.28,0.06,IR,905.0,NGC4010,NED,thick_like,NGC04010,NGC04010,NGC4010,179.65419,47.260159,NGC4010,NGC4010,NED,,True,name_exact,NGC4010,65.0,0.0,Bizyaev_2014,2,0.35,3.1409913778857494,3.1630827154265875,-0.02209133754083803,-0.19165957214722604,-0.030918015148722732,1.0,1.2544236375772964,0.6911588305770999,0.5,0.5420248328557784,0.5420248328557784,0.6785778786656087,1811.2413370421013,-38.076001925985956,2266.5631350114413,2228.4871330854553,98.68378170491562,-4.38378170491562,-5.223268133637973
5.24,104.0,100.64390542899257,5.7,NGC4010,22.31,98.14,0.0,2064.12213740458,NGC4010,NGC4010,Bizyaev_2014,,False,unique_to_2014,NGC04010,,EON_179.659_47.261,NGC04010,NGC04010,179.65419,47.260159,r,35.14,0.39,9.94,0.67,0.2828685258964143,3.535211267605634,21.96,0.07,-0.088,12.28,0.06,IR,905.0,NGC4010,NED,thick_like,NGC04010,NGC04010,NGC4010,179.65419,47.260159,NGC4010,NGC4010,NED,,True,name_exact,NGC4010,65.0,0.0,Bizyaev_2014,2,0.35,3.1409913778857494,3.1630827154265875,-0.02209133754083803,-0.19165957214722604,-0.030918015148722732,1.0,1.2544236375772964,0.6911588305770999,0.5,0.5420248328557784,0.5420248328557784,0.6785778786656087,1811.2413370421013,-38.076001925985956,1933.0526145038168,1894.9766125778308,99.64776690878644,4.352233091213563,3.356094571007432
6.11,115.0,101.9057628399886,5.1,NGC4010,25.86,98.57,0.0,2164.4844517184943,NGC4010,NGC4010,Bizyaev_2014,,False,unique_to_2014,NGC04010,,EON_179.659_47.261,NGC04010,NGC04010,179.65419,47.260159,r,35.14,0.39,9.94,0.67,0.2828685258964143,3.535211267605634,21.96,0.07,-0.088,12.28,0.06,IR,905.0,NGC4010,NED,thick_like,NGC04010,NGC04010,NGC4010,179.65419,47.260159,NGC4010,NGC4010,NED,,True,name_exact,NGC4010,65.0,0.0,Bizyaev_2014,2,0.35,3.1409913778857494,3.1630827154265875,-0.02209133754083803,-0.19165957214722604,-0.030918015148722732,1.0,1.2544236375772964,0.6911588305770999,0.5,0.5420248328557784,0.5420248328557784,0.6785778786656087,1811.2413370421013,-38.076001925985956,1699.6373977086744,1661.5613957826884,100.75782911631347,14.242170883686526,13.094237160011403
7.85,129.0,104.68091755425151,5.1,NGC4010,33.19,99.28,0.0,2119.872611464968,NGC4010,NGC4010,Bizyaev_2014,,False,unique_to_2014,NGC04010,,EON_179.659_47.261,NGC04010,NGC04010,179.65419,47.260159,r,35.14,0.39,9.94,0.67,0.2828685258964143,3.535211267605634,21.96,0.07,-0.088,12.28,0.06,IR,905.0,NGC4010,NED,thick_like,NGC04010,NGC04010,NGC4010,179.65419,47.260159,NGC4010,NGC4010,NED,,True,name_exact,NGC4010,65.0,0.0,Bizyaev_2014,3,0.35,3.047819296577524,3.1630827154265875,-0.11526341884906355,-1.0,-0.1599825486965742,1.0,1.1537107281765568,0.32866978417990383,0.5,0.874880611270296,0.874880611270296,0.8399069387470199,1115.2924149246026,-180.09725064429767,1395.9356050955416,1215.838354451244,97.69509241738945,31.304907582610554,24.319082445748492
8.72,127.0,103.32310196659797,5.1,NGC4010,36.53,96.65,0.0,1849.655963302752,NGC4010,NGC4010,Bizyaev_2014,,False,unique_to_2014,NGC04010,,EON_179.659_47.261,NGC04010,NGC04010,179.65419,47.260159,r,35.14,0.39,9.94,0.67,0.2828685258964143,3.535211267605634,21.96,0.07,-0.088,12.28,0.06,IR,905.0,NGC4010,NED,thick_like,NGC04010,NGC04010,NGC4010,179.65419,47.260159,NGC4010,NGC4010,NED,,True,name_exact,NGC4010,65.0,0.0,Bizyaev_2014,3,0.35,3.047819296577524,3.1630827154265875,-0.11526341884906355,-1.0,-0.1599825486965742,1.0,1.1537107281765568,0.32866978417990383,0.5,0.874880611270296,0.874880611270296,0.8399069387470199,1115.2924149246026,-180.09725064429767,1224.2733256880736,1044.1760750437759,95.42125221554015,31.57874778445985,23.676898033402026
9.6,124.0,99.93100469824168,5.1,NGC4010,35.56,93.39,0.0,1601.6666666666667,NGC4010,NGC4010,Bizyaev_2014,,False,unique_to_2014,NGC04010,,EON_179.659_47.261,NGC04010,NGC04010,179.65419,47.260159,r,35.14,0.39,9.94,0.67,0.2828685258964143,3.535211267605634,21.96,0.07,-0.088,12.28,0.06,IR,905.0,NGC4010,NED,thick_like,NGC04010,NGC04010,NGC4010,179.65419,47.260159,NGC4010,NGC4010,NED,,True,name_exact,NGC4010,65.0,0.0,Bizyaev_2014,3,0.35,3.047819296577524,3.1630827154265875,-0.11526341884906355,-1.0,-0.1599825486965742,1.0,1.1537107281765568,0.32866978417990383,0.5,0.874880611270296,0.874880611270296,0.8399069387470199,1115.2924149246026,-180.09725064429767,1040.2297604166667,860.1325097723691,90.86953336413005,33.13046663586995,24.06899530175832
10.47,122.0,96.31905989989728,3.9,NGC4010,33.73,90.22,0.0,1421.5854823304678,NGC4010,NGC4010,Bizyaev_2014,,False,unique_to_2014,NGC04010,,EON_179.659_47.261,NGC04010,NGC04010,179.65419,47.260159,r,35.14,0.39,9.94,0.67,0.2828685258964143,3.535211267605634,21.96,0.07,-0.088,12.28,0.06,IR,905.0,NGC4010,NED,thick_like,NGC04010,NGC04010,NGC4010,179.65419,47.260159,NGC4010,NGC4010,NED,,True,name_exact,NGC4010,65.0,0.0,Bizyaev_2014,3,0.35,3.047819296577524,3.1630827154265875,-0.11526341884906355,-1.0,-0.1599825486965742,1.0,1.1537107281765568,0.32866978417990383,0.5,0.874880611270296,0.874880611270296,0.8399069387470199,1115.2924149246026,-180.09725064429767,886.0899044890162,705.9926538447186,85.9752469362793,36.024753063720695,25.680940100102717
