r_kpc,v_obs_kms,v_bar_internal_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,segment_index,h_i_kpc,d_i,d_gal_mean,sigma_i,sigma_norm,sigma_desc_i,beta_i,omega_i,density_ratio_i,thickness_visibility_i,radial_visibility_i,a_i,psi_i,g_scale_i,g_trans_km2s2_per_kpc,g_bar_internal_km2s2_per_kpc,g_desc_km2s2_per_kpc,v_desc_kms,rotation_residual_desc_kms,rotation_residual_bar_only_kms
0.82,107.0,33.69309127996421,25.6,UGC12506,8.12,32.7,0.0,13962.19512195122,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,1,0.35,3.230727472789175,3.1335603483555743,0.09716712443360054,0.8615389909440687,0.13520102535499715,1.0,1.1339255259214889,0.8537925740565883,0.5,0.09841968393678735,0.09841968393678735,0.6261871470545335,2433.2819301733807,36.71460956658329,1384.42,1421.1346095665833,34.13693571257675,72.86306428742324,73.30690872003579
2.46,159.0,82.91915641153135,26.5,UGC12506,22.67,79.76,0.0,10276.829268292682,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,1,0.35,3.230727472789175,3.1335603483555743,0.09716712443360054,0.8615389909440687,0.13520102535499715,1.0,1.1339255259214889,0.8537925740565883,0.5,0.09841968393678735,0.09841968393678735,0.6261871470545335,2433.2819301733807,36.71460956658329,2794.9538617886183,2831.6684713552017,83.4619939824936,75.5380060175064,76.08084358846865
4.1,194.0,112.13798330628208,13.9,UGC12506,31.68,107.57,0.0,9179.512195121952,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,1,0.35,3.230727472789175,3.1335603483555743,0.09716712443360054,0.8615389909440687,0.13520102535499715,1.0,1.1339255259214889,0.8537925740565883,0.5,0.09841968393678735,0.09841968393678735,0.6261871470545335,2433.2819301733807,36.71460956658329,3067.0554390243906,3103.770048590974,112.80716820850965,81.19283179149035,81.86201669371792
5.74,198.0,128.90390994845734,14.6,UGC12506,34.72,124.14,0.0,6829.965156794425,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,1,0.35,3.230727472789175,3.1335603483555743,0.09716712443360054,0.8615389909440687,0.13520102535499715,1.0,1.1339255259214889,0.8537925740565883,0.5,0.09841968393678735,0.09841968393678735,0.6261871470545335,2433.2819301733807,36.71460956658329,2894.81149825784,2931.5261078244234,129.71877219166157,68.28122780833843,69.09609005154266
7.38,211.0,141.22226594981402,13.2,UGC12506,31.78,137.6,0.0,6032.655826558265,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,1,0.35,3.230727472789175,3.1335603483555743,0.09716712443360054,0.8615389909440687,0.13520102535499715,1.0,1.1339255259214889,0.8537925740565883,0.5,0.09841968393678735,0.09841968393678735,0.6261871470545335,2433.2819301733807,36.71460956658329,2702.4022222222225,2739.116831788806,142.17834651803133,68.82165348196867,69.77773405018598
10.65,230.0,169.21796240352265,11.6,UGC12506,14.68,168.58,0.0,4967.136150234742,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,2,0.35,3.1590271841029507,3.1335603483555743,0.025466835747376404,0.22580345050064984,0.03563847039059995,1.0,1.1994218257849336,0.7342572475497555,0.5,0.29505901180236044,0.29505901180236044,0.9476602940515676,2147.3407139306582,27.08325415099981,2688.705990610329,2715.789244761329,170.06809064815232,59.93190935184768,60.78203759647735
12.29,239.0,175.92891888487236,11.6,UGC12506,14.98,175.29,0.0,4647.762408462165,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,2,0.35,3.1590271841029507,3.1335603483555743,0.025466835747376404,0.22580345050064984,0.03563847039059995,1.0,1.1994218257849336,0.7342572475497555,0.5,0.29505901180236044,0.29505901180236044,0.9476602940515676,2147.3407139306582,27.08325415099981,2518.3876729048006,2545.4709270558005,176.87237685267812,62.127623147321884,63.07108111512764
13.93,237.0,177.92775640691926,11.6,UGC12506,26.72,175.91,0.0,4032.232591529074,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,2,0.35,3.1590271841029507,3.1335603483555743,0.025466835747376404,0.22580345050064984,0.03563847039059995,1.0,1.1994218257849336,0.7342572475497555,0.5,0.29505901180236044,0.29505901180236044,0.9476602940515676,2147.3407139306582,27.08325415099981,2272.669526202441,2299.752780353441,178.98479329351818,58.01520670648182,59.07224359308074
15.57,240.0,180.6274710557616,11.6,UGC12506,39.88,176.17,0.0,3699.421965317919,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,2,0.35,3.1590271841029507,3.1335603483555743,0.025466835747376404,0.22580345050064984,0.03563847039059995,1.0,1.1994218257849336,0.7342572475497555,0.5,0.29505901180236044,0.29505901180236044,0.9476602940515676,2147.3407139306582,27.08325415099981,2095.458143866409,2122.541398017409,181.79100518763588,58.208994812364125,59.37252894423841
17.21,245.0,182.46059574604047,11.6,UGC12506,50.51,175.33,0.0,3487.797791981406,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,2,0.35,3.1590271841029507,3.1335603483555743,0.025466835747376404,0.22580345050064984,0.03563847039059995,1.0,1.1994218257849336,0.7342572475497555,0.5,0.29505901180236044,0.29505901180236044,0.9476602940515676,2147.3407139306582,27.08325415099981,1934.4490993608365,1961.5323535118364,183.73342592990178,61.266574070098216,62.53940425395953
