galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,dr_kpc,h_i_kpc,volume_kpc3,m_enc_inner_msun,m_enc_outer_msun,m_shell_msun,rho_eff_msun_per_kpc3,v_bar_internal_segment_kms,v_obs_segment_kms,v_err_segment_kms,n_points,r_max_gal_kpc,d_i,d_gal_mean,sigma_i,sigma_norm,beta_i,density_ratio_i,thickness_visibility_i,radial_visibility_i,omega_i,sigma_desc_i,a_i,psi_i,g_bar_internal_km2s2_per_kpc,g_scale_i,g_trans_km2s2_per_kpc,g_desc_km2s2_per_kpc,v_desc_segment_kms
UGC08837,1,0.52,2.09,1.305,1.5699999999999998,0.35,4.505656475815212,16767660.797366139,352869163.96762544,336101503.1702593,74595456.83838406,19.17745861076016,17.752499999999998,2.07,4,4.2,3.066876172401619,3.0551582039847935,0.011717968416825375,1.0,1.0,0.42724741060951005,0.5,0.31071428571428567,1.1190775948958067,0.016403684240167197,0.31071428571428567,0.22971908038492084,281.819861124459,282.1221514395983,1.6091628956246977,283.4290240200837,19.232131352146315
UGC08837,2,2.63,4.2,3.415,1.5700000000000003,0.35,11.79066426429805,578490847.5183159,1164871183.0752099,586380335.556894,49732595.41724418,32.88988635846468,43.225,3.0075,4,4.2,3.048441698399292,3.0551582039847935,-0.006716505585501409,-0.5731800382613628,1.0,0.3321427460644728,0.5,0.8130952380952381,1.1497495359026704,-0.009402830693472112,0.8130952380952381,0.4949005811131092,316.7627012218802,317.0095259155114,-2.7866061389425685,313.97609508293766,32.74489830047167
