galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,dr_kpc,h_i_kpc,volume_kpc3,m_enc_inner_msun,m_enc_outer_msun,m_shell_msun,rho_eff_msun_per_kpc3,v_bar_internal_segment_kms,v_obs_segment_kms,v_err_segment_kms,n_points,r_max_gal_kpc,d_i,d_gal_mean,sigma_i,sigma_norm,beta_i,density_ratio_i,thickness_visibility_i,radial_visibility_i,omega_i,sigma_desc_i,a_i,psi_i,g_bar_internal_km2s2_per_kpc,g_scale_i,g_trans_km2s2_per_kpc,g_desc_km2s2_per_kpc,v_desc_segment_kms
ESO563-G021,1,0.45,4.9,2.6750000000000003,4.45,0.35,26.177713485118655,444645724.9744822,35206597694.441414,34761951969.466934,1327921630.3298678,133.77833333333334,101.05,6.423333333333333,6,42.41,3.3190566089620868,3.267345864204473,0.051710744757613725,0.19342264714468899,1.0,0.9299681453968179,0.5,0.0630747465220467,1.1167792909507306,0.07226883208610684,0.0630747465220467,0.41433070985520626,6690.333633437176,6691.6090565031245,34.0646916761549,6724.398325113331,134.1184756835469
ESO563-G021,2,5.79,12.06,8.925,6.2700000000000005,0.35,123.061917647705,53413774949.71995,212118565278.51096,158704790328.79102,1289633652.4116461,237.24166715144466,270.8333333333333,5.251666666666668,6,42.41,3.315795029517921,3.267345864204473,0.048449165313448006,0.18122279713439976,1.0,0.9280385878490676,0.5,0.21044564961094084,1.2128658606640341,0.0677250013393114,0.21044564961094084,0.8322029389998141,6306.286681545866,6307.54358298361,109.03401548462378,6415.320697030489,239.28380058206432
ESO563-G021,3,13.44,21.94,17.69,8.500000000000002,0.35,330.6699055499206,241472075206.40982,385956725096.78186,144484649890.37204,436945266.1562498,278.4423539022395,314.6666666666667,13.983333333333334,6,42.41,3.201687117372589,3.267345864204473,-0.06565874683188389,-0.2455947730003647,1.0,0.8137612782847401,0.5,0.417118604102806,1.2627827210061282,-0.09166421254095768,0.417118604102806,0.9709285881982807,4382.710257016393,4383.441870268762,-211.642681170654,4171.067575845739,271.63612686222564
ESO563-G021,4,23.68,32.18,27.93,8.5,0.35,522.0808627478393,414032098918.601,398509622598.9384,1e-12,1.9154120967712843e-15,252.23871582961138,313.1666666666667,9.881666666666666,6,42.41,3.0,3.267345864204473,-0.26734586420447304,-1.0,1.0,1.9154120967712844e-23,0.5,0.6585710917236501,1.0000000000004057,-0.3577333700592149,0.6585710917236501,0.9962500021037501,2277.993904882615,2277.993905232615,-536.6790902346318,1741.3148146479832,220.53326908454918
ESO563-G021,5,33.91,42.41,38.16,8.5,0.35,713.3048951828696,396669789075.10266,382575157918.20795,1e-12,1.4019250488160894e-15,209.86750819634457,316.8333333333333,9.916666666666666,6,42.41,3.0,3.267345864204473,-0.26734586420447304,-1.0,1.0,1.4019250488160894e-23,0.5,0.899787785899552,1.0000000000004743,-0.3577333700592149,0.899787785899552,0.9995153094927018,1154.202594249024,1154.202594599024,-371.5194829879024,782.6831112611217,172.8212588940504
