galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta,beta_mode
UGC02885,1.7,305.0,10.0,0.14902255250827326,46583.55394117646,175.32065000973327,46758.8745911862,281.41080594035475,17.26398288392764,281.93986380967226,2000.0,structural
UGC02885,3.41,257.0,10.0,0.0,23234.61407624633,0.0,23234.61407624633,281.4783011175106,0.0,281.4783011175106,2000.0,structural
UGC02885,6.82,256.0,10.0,0.0,11669.979252199413,0.0,11669.979252199413,282.1156828324154,0.0,282.1156828324154,2000.0,structural
UGC02885,13.67,271.0,10.0,0.0,5510.403803950257,0.0,5510.403803950257,274.45804779601565,0.0,274.45804779601565,2000.0,structural
UGC02885,19.49,282.0,10.0,0.1373884981531993,3520.6815443817345,14.098357942862938,3534.7799023245975,261.95053597960055,16.576398773750547,262.47449456338876,2000.0,structural
UGC02885,23.36,287.0,10.0,0.18895154879226017,2862.2189640410957,16.17735862947433,2878.39632267057,258.5757819286253,19.439729874268323,259.30549183845784,2000.0,structural
UGC02885,27.24,283.0,10.0,0.20686236555775028,2334.604765051395,15.188132566648333,2349.7928976180433,252.17976485039398,20.340224460794442,252.99873227175564,2000.0,structural
UGC02885,31.22,280.0,10.0,0.2517475576215257,1883.3448654708523,16.12732592066148,1899.4721913915137,242.48304414948277,22.438696825864273,243.51903789076337,2000.0,structural
UGC02885,35.1,280.0,10.0,0.30658792553172415,1556.174928774929,17.469397466195105,1573.644326241124,233.71294358678554,24.762387830406183,235.0210966085033,2000.0,structural
UGC02885,38.97,281.0,10.0,0.3493100712346529,1328.7440595329742,17.927127084149497,1346.6711866171238,227.55473187784955,26.43142339090549,229.08464842164636,2000.0,structural
UGC02885,42.85,282.0,10.0,0.3928287026526822,1140.8804060676778,18.33506196745308,1159.215468035131,221.10342692957067,28.02958089778305,222.87301946468386,2000.0,structural
UGC02885,46.73,287.0,10.0,0.47458020816485585,951.6509265996149,20.311586054562632,971.9625126541775,210.88064823496725,30.808447158688665,213.1192347403906,2000.0,structural
UGC02885,50.71,292.0,10.0,0.5127733572856763,851.060451587458,20.22375694283874,871.2842085302967,207.7432923104859,32.02415829606381,210.19710324971498,2000.0,structural
UGC02885,54.58,298.0,10.0,0.5426327281713985,781.6794485159398,19.883940204155316,801.5633887200952,206.55281237494685,32.943367410493984,209.1634044385939,2000.0,structural
UGC02885,58.46,298.0,10.0,0.563496711709039,703.041809784468,19.278026401267155,722.3198361857352,202.7309157479441,33.57072271218,205.4916485490787,2000.0,structural
UGC02885,62.34,298.0,10.0,0.5982540711332348,618.5071254411291,19.19326503475248,637.7003904758816,196.36123395415908,34.59057880791343,199.3846592450544,2000.0,structural
UGC02885,66.21,298.0,10.0,0.6268830668185305,551.6965307355385,18.93620500886665,570.6327357444052,191.1225452425747,35.40856017458294,194.3748786073886,2000.0,structural
UGC02885,70.19,298.0,10.0,0.6434717611599432,504.0545789998575,18.335140651373223,522.3897196512307,188.09463283145533,35.87399507052269,191.48507623916774,2000.0,structural
UGC02885,74.07,298.0,10.0,0.6687058034945167,454.6245632509789,18.05604977708969,472.6806130280686,183.50488113399055,36.57063859148529,187.11347628374884,2000.0,structural
