galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta,beta_mode
NGC1003,22.8,108.0,3.4,1.0226358039497194,89.80635964912281,89.70489508330871,179.51125473243152,45.25024861810154,45.22467919067463,63.97543753581869,2000.0,structural
NGC1003,23.67,109.0,3.2,1.0577068122712148,81.27836501901139,89.37108679942668,170.64945181843808,43.86181596787802,45.99362591210254,63.555271414277115,2000.0,structural
NGC1003,24.44,110.0,3.3,1.068112691560361,78.26668166939443,87.40693056958763,165.67361223898206,43.73600004572892,46.219318289225356,63.6322487668063,2000.0,structural
NGC1003,25.31,110.0,2.7,1.0830117987994137,73.02034768866062,85.57975494266407,158.6001026313247,42.9900569899599,46.540558630068325,63.357466786471406,2000.0,structural
NGC1003,26.08,110.0,2.4,1.0988167296127522,68.32285276073621,84.2650866267448,152.58793938748101,42.21208357804671,46.87892340087925,63.08322644907681,2000.0,structural
NGC1003,26.95,113.0,2.5,1.1116480368497061,67.7332615955473,82.49707138031215,150.23033297585945,42.72483352805485,47.151840618361994,63.62945445074484,2000.0,structural
NGC1003,27.73,114.0,2.2,1.0755739001004114,72.82348359177786,77.57474937615662,150.39823296793446,44.93768129309744,46.38046787388871,64.57974140704515,2000.0,structural
NGC1003,28.6,112.0,1.7,1.0542487716791065,71.5902132867133,73.72369032721025,145.31390361392354,45.24908949360197,45.918379145590634,64.46687244902,2000.0,structural
NGC1003,29.47,113.0,1.8,1.0297442625164865,74.82940278249066,69.88423905778667,144.71364184027732,46.95979663499406,45.38158795186626,65.30475499558185,2000.0,structural
NGC1003,30.24,115.0,1.6,1.0110779123084062,78.83833994708996,66.87023229552952,145.70857224261948,48.82695362194943,44.96838694701882,66.37941868242605,2000.0,structural
