galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta,beta_mode
UGC07323,0.58,23.9,3.87,0.15251975622538017,834.9767241379312,525.9301938806213,1360.9069180185525,22.00651040033381,17.465380398112156,28.094946386330058,2000.0,structural
UGC07323,1.17,34.7,3.87,0.0,1043.4544444444446,0.0,1043.4544444444446,34.94054521612392,0.0,34.94054521612392,2000.0,structural
UGC07323,1.75,42.8,3.87,0.0,1060.7191428571427,0.0,1060.7191428571427,43.08431849292733,0.0,43.08431849292733,2000.0,structural
UGC07323,2.33,51.3,3.87,0.09489408432911345,1022.3881974248926,81.45414963872399,1103.8423470636167,48.80742259124118,13.776362678814278,50.71442268879956,2000.0,structural
UGC07323,2.91,57.7,3.87,0.1475781024355591,975.6000687285223,101.4282490966042,1077.0283178251266,53.28223155987369,17.180110735123865,55.983501184466114,2000.0,structural
UGC07323,3.5,67.3,3.87,0.2733209875682627,943.3001714285714,156.18342146757868,1099.4835928961502,57.45912112101959,23.380375855330584,62.033801875562375,2000.0,structural
UGC07323,4.07,75.4,3.87,0.33727021153952813,932.0536855036854,165.7347476852718,1097.7884331889572,61.59105860431366,25.971916045587708,66.84309181268515,2000.0,structural
UGC07323,4.65,79.5,3.87,0.31645085282243646,934.0492258064517,136.10789368706943,1070.1571194935211,65.90393690819995,25.15753775004368,70.54240289106173,2000.0,structural
UGC07323,5.23,82.8,3.87,0.33984515243561436,871.4625812619502,129.95990532910682,1001.422486591057,67.5111050124348,26.070870811525047,72.37015686642684,2000.0,structural
UGC07323,5.82,85.6,3.87,0.3890989107146307,778.34970790378,133.71096588131638,912.0606737850964,67.30523976630646,27.8961972574984,72.85734775181746,2000.0,structural
