galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta,beta_mode
NGC3726,3.5,102.0,7.0,0.0,5459.295114285714,0.0,5459.295114285714,138.23,0.0,138.23,2000.0,structural
NGC3726,5.24,125.0,6.1,0.0,5132.198492366412,0.0,5132.198492366412,163.99,0.0,163.99,2000.0,structural
NGC3726,6.98,145.0,4.9,0.0,4547.699154727793,0.0,4547.699154727793,178.16548515355043,0.0,178.16548515355043,2000.0,structural
NGC3726,8.72,164.0,3.9,0.0,3893.8062844036695,0.0,3893.8062844036695,184.26608695036643,0.0,184.26608695036643,2000.0,structural
NGC3726,10.47,162.0,4.8,0.0,2973.681184336199,0.0,2973.681184336199,176.4495451963535,0.0,176.4495451963535,2000.0,structural
NGC3726,12.19,160.0,4.8,0.0,2385.7942739950777,0.0,2385.7942739950777,170.53689395553093,0.0,170.53689395553093,2000.0,structural
NGC3726,13.94,156.0,4.8,0.0,1977.7009038737447,0.0,1977.7009038737447,166.03960551627435,0.0,166.03960551627435,2000.0,structural
NGC3726,16.03,146.0,4.85,0.0,1542.7172177167809,0.0,1542.7172177167809,157.25697758764156,0.0,157.25697758764156,2000.0,structural
NGC3726,22.3,158.0,4.9,0.29183489063430285,795.8956502242152,26.173532792314155,822.0691830165293,133.22339509260377,24.159258706934814,135.39624360102687,2000.0,structural
NGC3726,27.52,168.0,10.6,0.5322202850701554,501.85243095930235,38.67879978707524,540.5312307463776,117.52012125589388,32.625765433784245,121.964828824298,2000.0,structural
NGC3726,30.08,169.0,10.6,0.5961524447055023,413.88138297872337,39.63779552563181,453.5191785043552,111.57756046804393,34.5297681632965,116.79835996027943,2000.0,structural
NGC3726,32.52,167.0,15.2,0.628873079487925,351.41454489544896,38.676081149318875,390.0906260447678,106.9018287963307,35.46471709989874,112.63102218738783,2000.0,structural
