galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta,beta_mode
NGC5985,3.54,223.0,8.0,0.48657297561416835,7434.187966101695,274.899986222694,7709.087952324388,162.22523046678035,31.195287324022786,165.19737089684065,2000.0,structural
NGC5985,4.23,230.0,6.13,0.52875736766653,6156.815815602836,250.00348353027422,6406.81929913311,161.37946244798314,32.51945164563911,164.62334474591705,2000.0,structural
NGC5985,4.97,248.0,5.1,0.6076650981202834,5279.208531187122,244.53323868019453,5523.741769867317,161.98045067229563,34.86158625536949,165.68945831355887,2000.0,structural
NGC5985,5.74,258.0,6.6,0.6164207541572565,4865.9668815331015,214.7807505774413,5080.747632110543,167.12465377675431,35.111842849877775,170.7732163083969,2000.0,structural
NGC5985,6.47,263.0,7.0,0.5980652736382325,4643.432751159196,184.8733457923439,4828.30609695154,173.3291951749618,34.58512031606172,176.74597717423856,2000.0,structural
NGC5985,7.22,272.0,6.25,0.5827727387165568,4578.655595567868,161.43289161123457,4740.088487179102,181.81829775905393,34.14008607829092,184.99578070170443,2000.0,structural
NGC5985,8.02,287.0,4.01,0.5978271563767414,4462.870236907732,149.084078896943,4611.9543158046745,189.18831702829857,34.57823466797406,192.3223169909137,2000.0,structural
NGC5985,8.79,289.0,7.25,0.5683516199271196,4359.068976109215,129.31777472744474,4488.38675083666,195.74528423438457,33.71502988066656,198.6275900771447,2000.0,structural
NGC5985,9.5,292.0,6.93,0.5419883067680211,4316.85794736842,114.10280142484656,4430.960748793267,202.5096306351873,32.923800107764635,205.1685334390633,2000.0,structural
NGC5985,10.27,302.0,10.4,0.5316495746946183,4349.949425511198,103.5344838743171,4453.483909385514,211.36220239200762,32.60826811391915,213.8627591456475,2000.0,structural
NGC5985,11.08,302.0,10.3,0.48946260229325206,4335.041516245487,88.350650233439,4423.392166478927,219.162633676455,31.287780435603036,221.38469957200408,2000.0,structural
NGC5985,11.82,304.0,10.4,0.4776128027758009,4200.043925549914,80.8143490314384,4280.858274581353,222.8105006502162,30.906724277276652,224.94387034447413,2000.0,structural
NGC5985,12.56,303.0,10.4,0.46007574387910427,4041.704585987261,73.260468770558,4114.965054757819,225.30825462019806,30.33399887516001,227.34106775450454,2000.0,structural
NGC5985,13.39,305.0,10.1,0.4539131697075181,3880.0972442120988,67.79883042681375,3947.8960746389125,227.93530244347846,30.130156644382655,229.91809071800992,2000.0,structural
NGC5985,14.1,300.0,8.78,0.4225224312956688,3747.979921985816,59.93225975825089,3807.912181744067,229.88370298914188,29.069655357285157,231.71439696874975,2000.0,structural
NGC5985,14.93,295.0,9.72,0.4013610784734525,3536.8607501674487,53.76571714312826,3590.626467310577,229.79410566853105,28.332351772256835,231.53412957261165,2000.0,structural
NGC5985,15.64,294.0,5.32,0.40258055202763693,3347.1764769820966,51.48088900609168,3398.6573659881883,228.80087434273497,28.37536086211546,230.5536839958435,2000.0,structural
NGC5985,16.35,290.0,5.32,0.3858156615679504,3195.829363914373,47.1945763385872,3243.02394025296,228.586548379383,27.77825270127516,230.26819455395028,2000.0,structural
NGC5985,17.18,291.0,4.03,0.3914855578776386,3036.27888242142,45.57457018365991,3081.85345260508,228.39280023678504,27.98162103515944,230.10050481421214,2000.0,structural
NGC5985,17.89,286.0,3.25,0.37973476323905186,2866.8071212968143,42.45218146887108,2909.2593027656853,226.46672912372804,27.55847467618815,228.13734662803043,2000.0,structural
NGC5985,18.72,287.0,3.61,0.4059993877102163,2650.901549145299,43.376002960493196,2694.2775521057924,222.76641802569793,28.495592210382863,224.58155706874157,2000.0,structural
NGC5985,19.44,294.0,3.35,0.4514924206758855,2493.0145936213985,46.449837518095215,2539.4644311394936,220.14586914134907,30.04970617746155,222.1872825824011,2000.0,structural
NGC5985,20.26,290.0,3.75,0.4443081621437687,2354.56988153998,43.86062804973037,2398.4305095897103,218.41150564931326,29.80966830220587,220.4363901997298,2000.0,structural
NGC5985,20.98,288.0,3.04,0.4445055361050146,2241.8000476644424,42.37421697855239,2284.174264642995,216.8708486634384,29.816288706175843,218.91088614367726,2000.0,structural
NGC5985,21.69,290.0,6.4,0.463337470294242,2132.5013831258643,42.72360260896652,2175.2249857348306,215.0673266677205,30.44133605130504,217.21102628685423,2000.0,structural
NGC5985,22.52,294.0,4.19,0.4916300238661504,2014.003663410302,43.66163622257108,2057.665299632873,212.96798468314432,31.35697765621395,215.26407630566766,2000.0,structural
NGC5985,23.23,297.0,4.12,0.5131524132113361,1920.7396082651744,44.180147499899796,1964.9197557650741,211.23158168228537,32.03599267109843,213.64710605674648,2000.0,structural
NGC5985,24.06,293.0,5.15,0.5058013205053722,1827.7789858686617,42.04499754824374,1869.8239834169055,209.70541814650377,31.805701391586137,212.1036657887146,2000.0,structural
NGC5985,24.77,291.0,6.21,0.5043018313344106,1755.7262010496563,40.71875909038439,1796.4449601400406,208.54097439112533,31.7585211033011,210.94535231350514,2000.0,structural
NGC5985,25.95,297.0,4.0,0.5360167029730231,1652.2757957610793,41.311499265743585,1693.5872950268229,207.06655186195573,32.74192123174885,209.63919076820073,2000.0,structural
