galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta,beta_mode
NGC4013,5.49,198.0,10.0,0.0,8486.925500910747,0.0,8486.925500910747,215.85462932260685,0.0,215.85462932260685,2000.0,structural
NGC4013,6.17,195.0,5.0,0.0,8041.63202593193,0.0,8041.63202593193,222.74844466348134,0.0,222.74844466348134,2000.0,structural
NGC4013,6.92,194.0,4.0,0.0,7389.939624277457,0.0,7389.939624277457,226.13797160140976,0.0,226.13797160140976,2000.0,structural
NGC4013,7.69,195.0,3.0,0.0,6709.174382314694,0.0,6709.174382314694,227.14213831871882,0.0,227.14213831871882,2000.0,structural
NGC4013,8.36,195.0,3.0,0.0,6093.328193779904,0.0,6093.328193779904,225.69941005682756,0.0,225.69941005682756,2000.0,structural
NGC4013,9.12,195.0,3.0,0.0,5393.670559210526,0.0,5393.670559210526,221.78880832900472,0.0,221.78880832900472,2000.0,structural
NGC4013,9.88,192.0,7.0,0.0,4634.501133603238,0.0,4634.501133603238,213.98334327699433,0.0,213.98334327699433,2000.0,structural
NGC4013,10.56,188.0,8.0,0.0,3934.026837121212,0.0,3934.026837121212,203.82179324105653,0.0,203.82179324105653,2000.0,structural
NGC4013,11.31,186.0,7.0,0.0,3323.295172413793,0.0,3323.295172413793,193.8722992074938,0.0,193.8722992074938,2000.0,structural
NGC4013,12.08,186.0,6.0,0.00978519562313725,2835.883617549669,1.6200655005194122,2837.5036830501886,185.08774702826764,4.423843492515813,185.14060735356324,2000.0,structural
NGC4013,12.77,186.0,5.0,0.08036779581442757,2491.559827721221,12.586968804139008,2504.14679652536,178.37381814604964,12.678154109682337,178.82380879410005,2000.0,structural
NGC4013,13.47,185.0,6.0,0.12918397219586847,2213.117364513734,19.18099067496191,2232.298355188696,172.65772760001215,16.073827932130445,173.40432187345198,2000.0,structural
NGC4013,14.17,180.0,10.0,0.1340388055981156,1980.564241354975,18.91867404348844,1999.4829153984633,167.52490949109625,16.373075801334068,168.32312054853375,2000.0,structural
NGC4013,14.98,163.0,8.0,0.010332642096838466,1755.305373831776,1.379524979551197,1756.6848988113272,162.15571066108035,4.54590851136238,162.2194186409065,2000.0,structural
NGC4013,15.68,162.0,6.0,0.05156835117994389,1587.433424744898,6.577595813768354,1594.0110205586664,157.76867908428466,10.155624173820524,158.09520170568078,2000.0,structural
NGC4013,16.37,164.0,5.0,0.12251635547271478,1441.9956383628587,14.9684001799285,1456.9640385427872,153.6407127033717,15.653520720445913,154.43607516038935,2000.0,structural
NGC4013,17.19,166.0,5.0,0.19324081674418847,1294.4299999999998,22.482933885304067,1316.9129338853038,149.16853455068866,19.659136132810538,150.45841064389978,2000.0,structural
NGC4013,17.88,166.0,5.0,0.23138369198284328,1186.580956375839,25.881844740810212,1212.4628011166492,145.65736335661165,21.51202882030625,147.23734201609892,2000.0,structural
NGC4013,18.58,166.0,5.0,0.26631993606295584,1091.191528525296,28.667377401825174,1119.8589059271212,142.38798615051763,23.078992008445944,144.24624248875915,2000.0,structural
NGC4013,19.39,166.0,5.0,0.30213810604243246,996.2223156266117,31.16432243862119,1027.386638065233,138.98471390768123,24.582030267755854,141.1418680338505,2000.0,structural
NGC4013,20.09,168.0,5.0,0.34748497020670843,923.7322100547536,34.592829288870924,958.3250393436246,136.22694337024524,26.362282534208166,138.75427935892074,2000.0,structural
NGC4013,20.79,172.0,5.0,0.4051254491479298,858.4657335257335,38.97310718113803,897.4388407068716,133.59454554733887,28.464906433990954,136.59338746182357,2000.0,structural
NGC4013,21.48,173.0,5.0,0.43545164775086515,801.6045530726255,40.54484615929843,842.149399231924,131.21915180338576,29.511070727808747,134.49672522222141,2000.0,structural
