galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta,beta_mode
NGC0801,1.17,123.0,6.2,0.0,28835.600000000002,0.0,28835.600000000002,183.67812063498474,0.0,183.67812063498474,2000.0,structural
NGC0801,1.56,142.0,6.2,0.0,28454.743910256413,0.0,28454.743910256413,210.68792205534706,0.0,210.68792205534706,2000.0,structural
NGC0801,1.96,205.0,6.2,0.0,27558.23229591837,0.0,27558.23229591837,232.4094131054076,0.0,232.4094131054076,2000.0,structural
NGC0801,2.73,228.0,6.2,0.0,25666.612161172157,0.0,25666.612161172157,264.70710455142677,0.0,264.70710455142677,2000.0,structural
NGC0801,3.52,238.0,6.2,0.0,22534.853323863637,0.0,22534.853323863637,281.64283001702705,0.0,281.64283001702705,2000.0,structural
NGC0801,10.59,229.0,4.2,0.0,6892.420103871578,0.0,6892.420103871578,270.16796423706495,0.0,270.16796423706495,2000.0,structural
NGC0801,17.65,225.0,6.9,0.0,3441.5983909348447,0.0,3441.5983909348447,246.46340823740957,0.0,246.46340823740957,2000.0,structural
NGC0801,24.61,220.0,4.0,0.0,2178.6729053230392,0.0,2178.6729053230392,231.55375229090976,0.0,231.55375229090976,2000.0,structural
NGC0801,31.67,222.0,2.4,0.0,1631.5140543100727,0.0,1631.5140543100727,227.31047072231408,0.0,227.31047072231408,2000.0,structural
NGC0801,38.74,219.0,4.1,0.0663237606191765,1155.9445766649458,3.4240454630447337,1159.3686221279904,211.61590890100868,11.517270563738311,211.92909290901605,2000.0,structural
NGC0801,45.8,214.0,4.7,0.19197247727886718,808.6745000000002,8.383077610430883,817.057577610431,192.45075240175083,19.59451337894704,193.4456953632149,2000.0,structural
NGC0801,52.86,216.0,2.6,0.3117290114004984,610.5632160423761,11.794514241411214,622.3577302837873,179.65069329117546,24.9691414109696,181.37758853508058,2000.0,structural
NGC0801,59.82,216.0,8.8,0.37402307163341497,493.2242761618188,12.50495057283233,505.72922673465115,171.7692527782548,27.350432231809975,173.93309731982245,2000.0,structural
