galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
DDO161,0.6,16.0,3.53,6.82,12.59,0.0,426.6666666666667,14.318536936433135,1.6814630635668646,1.6814630635668646,0.10509144147292904
DDO161,0.73,16.6,4.83,8.12,14.22,0.0,377.4794520547946,16.384732531516512,0.2152674684834892,0.2152674684834892,0.012967919788161999
DDO161,0.85,18.6,2.5,9.3,15.27,0.0,407.0117647058824,17.892594538323046,0.7074054616769558,0.7074054616769558,0.03803255170306214
DDO161,0.98,20.0,7.58,10.41,17.04,0.0,408.16326530612247,19.983937869969935,0.016062130030064736,0.016062130030064736,0.0008031065015032368
DDO161,1.07,21.4,4.03,11.27,18.03,0.0,427.9999999999999,21.277865216972845,0.1221347830271533,0.1221347830271533,0.005707232851736136
DDO161,1.54,28.9,2.74,15.22,22.44,0.0,542.3441558441558,27.1617264010392,1.7382735989607987,1.7382735989607987,0.060147875396567435
DDO161,2.02,32.9,2.65,18.74,24.92,0.0,535.8465346534653,31.28118789654891,1.6188121034510878,1.6188121034510878,0.049204015302464675
DDO161,2.49,35.2,2.88,21.52,25.85,0.0,497.6064257028113,33.78326242869959,1.4167375713004162,1.4167375713004162,0.04024822645739819
DDO161,2.96,37.6,3.05,23.28,26.01,0.0,477.6216216216217,35.11827575759285,2.4817242424071537,2.4817242424071537,0.06600330431933919
DDO161,3.43,40.6,3.68,24.59,25.36,0.0,480.5714285714286,35.66123440879881,4.938765591201189,4.938765591201189,0.12164447268968447
DDO161,3.9,42.7,3.25,25.62,25.01,0.0,467.5102564102565,36.3274556606671,6.372544339332904,6.372544339332904,0.14923991427009142
DDO161,4.37,45.5,2.99,26.35,24.48,0.0,473.74141876430207,36.74256675317775,8.757433246822252,8.757433246822252,0.19247106036971984
DDO161,4.86,48.9,1.96,27.08,23.7,0.0,492.0185185185185,37.12035049911188,11.77964950088812,11.77964950088812,0.2408926278300229
DDO161,5.34,51.5,1.53,27.81,22.69,0.0,496.6760299625468,37.468585280278255,14.031414719721745,14.031414719721745,0.2724546547518785
DDO161,5.81,53.0,1.86,28.4,21.59,0.0,483.4767641996558,37.74583875846024,15.254161241539762,15.254161241539762,0.28781436304792
DDO161,6.28,55.0,1.48,28.98,20.86,0.0,481.68789808917194,38.29799746662509,16.70200253337491,16.70200253337491,0.30367277333408926
DDO161,6.75,57.6,0.99,29.57,20.11,0.0,491.52000000000004,38.918279635426174,18.681720364573827,18.681720364573827,0.3243354229960734
DDO161,7.22,59.7,1.19,30.3,19.38,0.0,493.6412742382272,39.72222777619223,19.977772223807776,19.977772223807776,0.3346360506500465
DDO161,7.69,60.5,1.26,31.18,18.7,0.0,475.9752925877763,40.693631634492185,19.806368365507815,19.806368365507815,0.3273779895125259
DDO161,8.16,61.8,1.33,32.06,18.06,0.0,468.0441176470588,41.69286119108561,20.107138808914385,20.107138808914385,0.32535823315395446
DDO161,8.64,62.9,1.35,32.64,17.47,0.0,457.917824074074,42.50773597002913,20.392264029970868,20.392264029970868,0.32420133592958456
DDO161,9.11,63.0,2.09,33.23,16.94,0.0,435.6750823271131,43.334646085728565,19.665353914271435,19.665353914271435,0.3121484748297053
DDO161,9.58,64.5,2.38,33.38,16.44,0.0,434.2640918580376,43.83665643056973,20.663343569430268,20.663343569430268,0.3203619158051204
DDO161,10.05,65.6,1.08,33.38,15.98,0.0,428.1950248756218,44.258598907852026,21.34140109214797,21.34140109214797,0.32532623616079226
DDO161,10.52,67.5,3.22,32.79,15.57,0.0,433.1036121673004,44.28713704444071,23.212862955559288,23.212862955559288,0.34389426600828576
DDO161,10.99,66.8,2.37,32.06,15.18,0.0,406.0272975432211,44.2400628197472,22.559937180252795,22.559937180252795,0.3377236104828263
DDO161,11.46,66.8,0.95,31.18,14.81,0.0,389.3752181500872,44.092729936637554,22.707270063362444,22.707270063362444,0.33992919256530607
DDO161,11.94,66.6,0.96,30.3,14.47,0.0,371.4874371859296,43.97936803907162,22.62063196092837,22.62063196092837,0.33964912854246804
DDO161,12.41,66.8,0.99,29.42,14.16,0.0,359.5680902497985,43.87598886690109,22.924011133098908,22.924011133098908,0.3431738193577681
DDO161,12.9,66.3,0.74,28.69,13.86,0.0,340.7511627906976,43.907017595486785,22.392982404513212,22.392982404513212,0.33775237412538783
DDO161,13.37,66.1,1.31,27.81,13.59,0.0,326.792071802543,43.8255355986863,22.274464401313693,22.274464401313693,0.3369813071303131
