galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
UGC06786,0.16,160.0,36.0,-1.22,8.07,119.49,160000.0,119.76841570297238,40.231584297027624,40.231584297027624,0.25144740185642267
UGC06786,0.32,177.0,30.9,-1.2,15.74,184.15,97903.125,185.26075618442866,-8.260756184428658,8.260756184428658,-0.04667093889507716
UGC06786,0.49,180.0,25.3,-1.08,23.42,201.67,66122.44897959183,203.4246528374236,-23.424652837423594,23.424652837423594,-0.13013696020790885
UGC06786,0.65,180.0,32.0,-0.96,30.3,207.64,49846.153846153844,210.22492450236794,-30.22492450236794,30.22492450236794,-0.16791624723537746
UGC06786,1.3,182.0,4.72,-0.33,55.43,203.18,25480.0,210.98778135718268,-28.987781357182683,28.987781357182683,-0.15927352394056418
UGC06786,1.46,183.0,10.8,0.44,61.06,200.04,22937.671232876713,209.5367664206602,-26.5367664206602,26.5367664206602,-0.14500965257191367
UGC06786,1.62,184.0,7.43,0.74,66.51,196.81,20898.765432098764,208.13323012442376,-24.13323012442376,24.13323012442376,-0.13115885937186827
UGC06786,3.72,206.0,8.42,4.94,126.3,147.67,11407.526881720429,196.39335155653288,9.606648443467122,9.606648443467122,0.04663421574498603
UGC06786,3.89,207.0,4.54,5.38,130.52,144.55,11015.167095115681,197.10453544075602,9.895464559243976,9.895464559243976,0.0478041766147052
UGC06786,4.05,209.0,5.36,5.86,134.47,141.56,10785.432098765432,197.86700737284752,11.132992627152476,11.132992627152476,0.05326790730694964
UGC06786,4.22,210.0,2.43,6.37,138.94,138.76,10450.236966824645,199.27564635620246,10.724353643797542,10.724353643797542,0.0510683506847502
UGC06786,4.26,210.0,4.6,6.53,140.05,138.12,10352.112676056338,199.67966323008565,10.320336769914348,10.320336769914348,0.04914446080911594
UGC06786,4.38,211.0,2.8,6.92,143.43,136.21,10164.611872146119,200.971828301735,10.028171698264998,10.028171698264998,0.04752688008656397
UGC06786,4.54,213.0,2.18,7.46,148.24,133.79,9993.1718061674,203.10288446902715,9.897115530972854,9.897115530972854,0.046465331131327954
UGC06786,4.71,214.0,7.61,7.98,153.86,131.35,9723.142250530786,205.94422811955246,8.055771880447537,8.055771880447537,0.037643793833867
UGC06786,4.86,215.0,4.7,8.49,158.53,129.31,9511.316872427982,208.39506719961886,6.604932800381135,6.604932800381135,0.030720617676191327
UGC06786,5.02,215.0,2.34,9.0,162.82,127.24,9208.167330677292,210.6100088838834,4.38999111611659,4.38999111611659,0.02041856333077484
UGC06786,5.18,216.0,2.95,9.51,166.08,125.27,9006.949806949808,212.1372267001577,3.8627732998423028,3.8627732998423028,0.01788320972149214
