galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,segment_index,Dw_i,sigma_i,beta_i,S_i,I_int_i,I_ext_i,DeltaD_i,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,v_bar_kms,delta_v_i,C_i
NGC3198,0.32,24.4,63.28,35.9,2.1,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3198_structure_enriched.csv,1,2.3500548619065658,0.05489475818329126,0.06512140818386014,1015880.3846187086,6134781.542037063,5214564.310731504,0.14999999999999994,284176339.1599391,8.662185000000001,63.28,1.5934426229508198,0.23901639344262288
NGC3198,0.64,43.3,73.66,16.3,2.1,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3198_structure_enriched.csv,1,2.3500548619065658,0.05489475818329126,0.06512140818386014,1015880.3846187086,6134781.542037063,5214564.310731504,0.14999999999999994,284176339.1599391,8.662185000000001,73.66,0.7011547344110854,0.10517321016166277
NGC3198,0.96,45.5,78.98,16.1,2.1,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3198_structure_enriched.csv,1,2.3500548619065658,0.05489475818329126,0.06512140818386014,1015880.3846187086,6134781.542037063,5214564.310731504,0.14999999999999994,284176339.1599391,8.662185000000001,78.98,0.7358241758241759,0.11037362637362634
NGC3198,1.28,58.5,82.70074062546236,15.4,2.1,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3198_structure_enriched.csv,1,2.3500548619065658,0.05489475818329126,0.06512140818386014,1015880.3846187086,6134781.542037063,5214564.310731504,0.14999999999999994,284176339.1599391,8.662185000000001,82.70074062546236,0.4136878739395275,0.062053181090929097
NGC3198,1.61,68.8,84.22013357861645,7.61,2.1,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3198_structure_enriched.csv,1,2.3500548619065658,0.05489475818329126,0.06512140818386014,1015880.3846187086,6134781.542037063,5214564.310731504,0.14999999999999994,284176339.1599391,8.662185000000001,84.22013357861645,0.224129848526402,0.03361947727896029
NGC3198,1.93,76.9,83.17001502945638,10.3,2.1,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3198_structure_enriched.csv,1,2.3500548619065658,0.05489475818329126,0.06512140818386014,1015880.3846187086,6134781.542037063,5214564.310731504,0.14999999999999994,284176339.1599391,8.662185000000001,83.17001502945638,0.08153465577966676,0.01223019836695001
NGC3198,2.24,82.0,87.04126894755154,8.09,2.1,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3198_structure_enriched.csv,1,2.3500548619065658,0.05489475818329126,0.06512140818386014,1015880.3846187086,6134781.542037063,5214564.310731504,0.14999999999999994,284176339.1599391,8.662185000000001,87.04126894755154,0.061478889604287115,0.009221833440643064
NGC3198,2.57,86.9,88.91507521224958,7.6,2.1,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3198_structure_enriched.csv,1,2.3500548619065658,0.05489475818329126,0.06512140818386014,1015880.3846187086,6134781.542037063,5214564.310731504,0.14999999999999994,284176339.1599391,8.662185000000001,88.91507521224958,0.023188437425196436,0.0034782656137794642
NGC3198,3.21,100.0,93.81692651115789,5.31,2.1,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3198_structure_enriched.csv,2,2.2951601037232745,0.09430454017399503,0.11393688179903576,7114989.541853446,9206184.700673865,7825256.995572785,0.15000000000000005,662181944.263047,20.482875,93.81692651115789,0.06183073488842112,0.009274610233263172
NGC3198,3.54,107.0,101.22075133094003,7.51,2.1,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3198_structure_enriched.csv,2,2.2951601037232745,0.09430454017399503,0.11393688179903576,7114989.541853446,9206184.700673865,7825256.995572785,0.15000000000000005,662181944.263047,20.482875,101.22075133094003,0.05401166980429876,0.008101750470644816
NGC3198,3.85,113.0,108.53059706829222,7.32,2.1,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3198_structure_enriched.csv,2,2.2951601037232745,0.09430454017399503,0.11393688179903576,7114989.541853446,9206184.700673865,7825256.995572785,0.15000000000000005,662181944.263047,20.482875,108.53059706829222,0.039552238333697136,0.005932835750054572
NGC3198,4.17,117.0,115.52000043282548,5.21,2.1,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3198_structure_enriched.csv,2,2.2951601037232745,0.09430454017399503,0.11393688179903576,7114989.541853446,9206184.700673865,7825256.995572785,0.15000000000000005,662181944.263047,20.482875,115.52000043282548,0.012649568950209543,0.001897435342531432
NGC3198,4.5,119.0,120.54909788131971,5.67,2.1,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3198_structure_enriched.csv,2,2.2951601037232745,0.09430454017399503,0.11393688179903576,7114989.541853446,9206184.700673865,7825256.995572785,0.15000000000000005,662181944.263047,20.482875,120.54909788131971,0.013017629254787482,0.001952644388218123
NGC3198,4.82,127.0,125.50543135657517,5.39,2.1,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3198_structure_enriched.csv,2,2.2951601037232745,0.09430454017399503,0.11393688179903576,7114989.541853446,9206184.700673865,7825256.995572785,0.15000000000000005,662181944.263047,20.482875,125.50543135657517,0.01176825703484116,0.0017652385552261746
NGC3198,5.15,132.0,129.5399567701024,4.34,2.1,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3198_structure_enriched.csv,2,2.2951601037232745,0.09430454017399503,0.11393688179903576,7114989.541853446,9206184.700673865,7825256.995572785,0.15000000000000005,662181944.263047,20.482875,129.5399567701024,0.018636691135587826,0.0027955036703381747
NGC3198,5.78,137.0,136.70281123663844,0.89,2.1,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3198_structure_enriched.csv,3,2.1614457815585757,0.12438391918085046,0.0657530791310667,3224833.6754672513,6783399.97227139,5765889.9764306815,0.15000000000000002,394300191.9190426,92.89685999999998,136.70281123663844,0.0021692610464347506,0.0003253891569652126
NGC3198,6.1,140.0,139.73059686410846,2.84,2.1,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3198_structure_enriched.csv,3,2.1614457815585757,0.12438391918085046,0.0657530791310667,3224833.6754672513,6783399.97227139,5765889.9764306815,0.15000000000000002,394300191.9190426,92.89685999999998,139.73059686410846,0.0019243081135109769,0.0002886462170266466
NGC3198,6.43,142.0,142.2462463476629,0.88,2.1,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3198_structure_enriched.csv,3,2.1614457815585757,0.12438391918085046,0.0657530791310667,3224833.6754672513,6783399.97227139,5765889.9764306815,0.15000000000000002,394300191.9190426,92.89685999999998,142.2462463476629,0.00173412920889359,0.0002601193813340385
NGC3198,6.74,144.0,142.80586577588468,1.23,2.1,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3198_structure_enriched.csv,3,2.1614457815585757,0.12438391918085046,0.0657530791310667,3224833.6754672513,6783399.97227139,5765889.9764306815,0.15000000000000002,394300191.9190426,92.89685999999998,142.80586577588468,0.008292598778578587,0.0012438898167867881
NGC3198,7.06,146.0,141.5263950646663,1.57,2.1,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3198_structure_enriched.csv,3,2.1614457815585757,0.12438391918085046,0.0657530791310667,3224833.6754672513,6783399.97227139,5765889.9764306815,0.15000000000000002,394300191.9190426,92.89685999999998,141.5263950646663,0.030641129694066415,0.004596169454109963
NGC3198,8.04,147.0,136.66636199153032,3.0,2.1,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3198_structure_enriched.csv,3,2.1614457815585757,0.12438391918085046,0.0657530791310667,3224833.6754672513,6783399.97227139,5765889.9764306815,0.15000000000000002,394300191.9190426,92.89685999999998,136.66636199153032,0.07029685720047399,0.0105445285800711
NGC3198,9.04,148.0,132.3148706684173,3.0,2.1,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3198_structure_enriched.csv,3,2.1614457815585757,0.12438391918085046,0.0657530791310667,3224833.6754672513,6783399.97227139,5765889.9764306815,0.15000000000000002,394300191.9190426,92.89685999999998,132.3148706684173,0.10598060359177491,0.01589709053876624
NGC3198,10.04,152.0,130.27030513513046,2.0,2.1,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3198_structure_enriched.csv,3,2.1614457815585757,0.12438391918085046,0.0657530791310667,3224833.6754672513,6783399.97227139,5765889.9764306815,0.15000000000000002,394300191.9190426,92.89685999999998,130.27030513513046,0.14295851884782595,0.021443777827173896
NGC3198,12.05,156.0,128.5558730669276,2.0,2.1,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3198_structure_enriched.csv,4,2.0463922653615736,0.06859994297693128,0.00134365314845846,8557.951329649297,901481.5983077526,766259.3585615897,0.15,92845077.57841177,562.8078750000001,128.5558730669276,0.17592389059661792,0.026388583589492687
NGC3198,14.05,157.0,123.04960300626736,2.0,2.1,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3198_structure_enriched.csv,4,2.0463922653615736,0.06859994297693128,0.00134365314845846,8557.951329649297,901481.5983077526,766259.3585615897,0.15,92845077.57841177,562.8078750000001,123.04960300626736,0.2162445668390614,0.03243668502585921
NGC3198,16.07,153.0,114.18718535807773,2.0,2.1,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3198_structure_enriched.csv,4,2.0463922653615736,0.06859994297693128,0.00134365314845846,8557.951329649297,901481.5983077526,766259.3585615897,0.15,92845077.57841177,562.8078750000001,114.18718535807773,0.2536785270713874,0.038051779060708106
NGC3198,18.13,153.0,107.92139546910983,2.0,2.1,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3198_structure_enriched.csv,4,2.0463922653615736,0.06859994297693128,0.00134365314845846,8557.951329649297,901481.5983077526,766259.3585615897,0.15,92845077.57841177,562.8078750000001,107.92139546910983,0.29463140216268086,0.04419471032440213
