galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,dr_kpc,h_i_kpc,v_obs_segment_kms,v_vis_segment_kms,v_err_segment_kms,mass_bar_segment_msun,n_points,density_ref_gal_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_density_eff_msun_per_kpc3,alpha_geom_i,alpha_dens_i,Dw_i,sigma_i,beta_i,ell_info_kpc,c_info_gal,tau_struct_gal,S_i,I_int_i,I_ext_i,DeltaD_i
UGC12506,1,0.82,9.02,4.92,8.2,1.68,181.83333333333334,109.39646172839652,17.9,13690247488.640131,6,399782756.29640204,67.77792,201986834.18789086,2.0774714484216106,2.135005212645065,2.106238330533338,0.014775209953330037,2.6667588234231397e-12,8.200000000000001,1.0,2.0,7.958669386921046e-06,1.1151409824968341,0.9478698351223089,0.15000000000000008
UGC12506,2,10.65,18.85,14.75,8.200000000000001,1.68,240.0,177.94576202553347,11.6,108594283485.8216,6,399782756.29640204,203.19600000000003,534431206.7453177,2.034720589966421,2.2073064910069147,2.121013540486668,0.02502180792201658,2.6428281072878414e-07,8.200000000000001,1.0,2.0,3.5341047088049335,3.6978620876921013,3.143182774538286,0.15000000000000008
UGC12506,3,20.49,30.32,25.405,9.830000000000002,1.68,248.71428571428572,168.50919584502986,12.07142857142857,167728188566.518,7,399782756.29640204,419.5483320000001,399782756.29640204,2.021815843705742,2.1496744254861877,2.085745134595965,0.020369547971305524,1.4715214247031585e-09,8.200000000000001,1.0,2.0,0.01198317878859462,1.564243345253463,1.3296068434654436,0.15
UGC12506,4,31.96,38.52,35.24,6.560000000000002,1.6800000000000002,242.2,152.28746127646687,16.8,190021979808.45602,5,399782756.29640204,388.37299200000024,489277019.05815303,2.0211490600051985,2.1612825892905474,2.0912158246478727,0.018273744557341765,1.9267276440869522e-10,8.200000000000001,1.0,2.0,0.0017226724016498204,2.246813998175888,1.9097918984495048,0.15000000000000005
UGC12506,5,40.16,49.99,45.075,9.830000000000005,1.68,230.28571428571428,144.06925810466495,14.628571428571425,217529429172.4537,7,399782756.29640204,744.3865800000004,292226425.10891795,2.01476617090061,2.1055118802695842,2.060139025585097,0.031076799062775606,7.128472120651789e-07,8.200000000000001,1.0,2.0,6.47369479257349,6.562837954315021,5.578412261167768,0.15000000000000002
