galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,segment_index,Dw_i,sigma_i,beta_i,S_i,I_int_i,I_ext_i,DeltaD_i,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,v_bar_kms,delta_v_i,C_i
NGC4013,14.17,180.0,167.52490949109625,10.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,2,2.1515505953864515,0.06285792729744366,0.003913026848104849,258614.54514199714,941730.5649016674,800470.9801664173,0.15,1051429270.4305358,92.00274199999997,167.52490949109625,0.0693060583827986,0.01039590875741979
NGC4013,15.68,162.0,157.76867908428466,6.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,3,2.096172017308284,0.02880288702549416,8.147377990078464e-07,13.711789319449606,273511.2612168937,232484.57203435962,0.15000000000000002,584305864.6070561,151.88478549999996,157.76867908428466,0.02611926491182311,0.003917889736773467
NGC4013,16.37,164.0,153.6407127033717,5.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,3,2.096172017308284,0.02880288702549416,8.147377990078464e-07,13.711789319449606,273511.2612168937,232484.57203435962,0.15000000000000002,584305864.6070561,151.88478549999996,153.6407127033717,0.06316638595505067,0.009474957893257602
NGC4013,17.19,166.0,149.16853455068866,5.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,3,2.096172017308284,0.02880288702549416,8.147377990078464e-07,13.711789319449606,273511.2612168937,232484.57203435962,0.15000000000000002,584305864.6070561,151.88478549999996,149.16853455068866,0.10139437017657432,0.01520915552648615
NGC4013,17.88,166.0,145.65736335661165,5.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,3,2.096172017308284,0.02880288702549416,8.147377990078464e-07,13.711789319449606,273511.2612168937,232484.57203435962,0.15000000000000002,584305864.6070561,151.88478549999996,145.65736335661165,0.1225460038758334,0.018381900581375014
NGC4013,18.58,166.0,142.38798615051763,5.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,3,2.096172017308284,0.02880288702549416,8.147377990078464e-07,13.711789319449606,273511.2612168937,232484.57203435962,0.15000000000000002,584305864.6070561,151.88478549999996,142.38798615051763,0.14224104728603834,0.021336157092905754
NGC4013,19.39,166.0,138.98471390768123,5.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,3,2.096172017308284,0.02880288702549416,8.147377990078464e-07,13.711789319449606,273511.2612168937,232484.57203435962,0.15000000000000002,584305864.6070561,151.88478549999996,138.98471390768123,0.16274268730312516,0.024411403095468777
NGC4013,20.09,168.0,136.22694337024524,5.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,3,2.096172017308284,0.02880288702549416,8.147377990078464e-07,13.711789319449606,273511.2612168937,232484.57203435962,0.15000000000000002,584305864.6070561,151.88478549999996,136.22694337024524,0.1891253370818736,0.028368800562281044
NGC4013,21.48,173.0,131.21915180338576,5.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,4,2.0939448213354632,0.016686232970035242,2.701193628726152e-11,0.000275047366675218,86176.31322891221,73249.86624457539,0.14999999999999994,610229883.7962602,141.52442399999995,131.21915180338576,0.24150779304401296,0.036226168956601926
NGC4013,22.3,171.0,128.69347341648682,5.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,4,2.0939448213354632,0.016686232970035242,2.701193628726152e-11,0.000275047366675218,86176.31322891221,73249.86624457539,0.14999999999999994,610229883.7962602,141.52442399999995,128.69347341648682,0.24740658820767938,0.037110988231151894
NGC4013,22.99,170.0,126.74445471104445,5.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,4,2.0939448213354632,0.016686232970035242,2.701193628726152e-11,0.000275047366675218,86176.31322891221,73249.86624457539,0.14999999999999994,610229883.7962602,141.52442399999995,126.74445471104445,0.25444438405267966,0.03816665760790194
NGC4013,23.69,172.0,124.9560086590477,5.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,4,2.0939448213354632,0.016686232970035242,2.701193628726152e-11,0.000275047366675218,86176.31322891221,73249.86624457539,0.14999999999999994,610229883.7962602,141.52442399999995,124.9560086590477,0.27351157756367617,0.041026736634551406
NGC4013,24.39,173.0,123.50005060727707,5.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,4,2.0939448213354632,0.016686232970035242,2.701193628726152e-11,0.000275047366675218,86176.31322891221,73249.86624457539,0.14999999999999994,610229883.7962602,141.52442399999995,123.50005060727707,0.28612687510244467,0.04291903126536668
NGC4013,25.9,178.0,120.09645207082514,5.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,5,2.0627995513682134,0.031145269967249867,8.009566995309826e-07,9.108646457312757,27097.96139148141,23033.2671827592,0.15000000000000002,365134363.9216919,237.01023150000012,120.09645207082514,0.3253008310627801,0.04879512465941702
NGC4013,26.59,180.0,118.45436674095218,6.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,5,2.0627995513682134,0.031145269967249867,8.009566995309826e-07,9.108646457312757,27097.96139148141,23033.2671827592,0.15000000000000002,365134363.9216919,237.01023150000012,118.45436674095218,0.34192018477248787,0.05128802771587319
NGC4013,27.41,180.0,116.55454731583835,8.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,5,2.0627995513682134,0.031145269967249867,8.009566995309826e-07,9.108646457312757,27097.96139148141,23033.2671827592,0.15000000000000002,365134363.9216919,237.01023150000012,116.55454731583835,0.3524747371342314,0.05287121057013472
NGC4013,28.1,180.0,114.97151038409471,5.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,5,2.0627995513682134,0.031145269967249867,8.009566995309826e-07,9.108646457312757,27097.96139148141,23033.2671827592,0.15000000000000002,365134363.9216919,237.01023150000012,114.97151038409471,0.36126938675502934,0.05419040801325441
NGC4013,28.8,180.0,113.47812167990797,5.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,5,2.0627995513682134,0.031145269967249867,8.009566995309826e-07,9.108646457312757,27097.96139148141,23033.2671827592,0.15000000000000002,365134363.9216919,237.01023150000012,113.47812167990797,0.36956599066717793,0.0554348986000767
NGC4013,29.61,178.0,111.83732382348927,5.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,5,2.0627995513682134,0.031145269967249867,8.009566995309826e-07,9.108646457312757,27097.96139148141,23033.2671827592,0.15000000000000002,365134363.9216919,237.01023150000012,111.83732382348927,0.37170042795792546,0.05575506419368883
NGC4013,30.31,174.0,110.56759290135605,5.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,5,2.0627995513682134,0.031145269967249867,8.009566995309826e-07,9.108646457312757,27097.96139148141,23033.2671827592,0.15000000000000002,365134363.9216919,237.01023150000012,110.56759290135605,0.3645540637853101,0.05468310956779652
NGC4013,31.01,170.0,108.99726693821272,10.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,5,2.0627995513682134,0.031145269967249867,8.009566995309826e-07,9.108646457312757,27097.96139148141,23033.2671827592,0.15000000000000002,365134363.9216919,237.01023150000012,108.99726693821272,0.3588396062458075,0.05382594093687114
