galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,segment_index,Dw_i,sigma_i,beta_i,S_i,I_int_i,I_ext_i,DeltaD_i,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,v_bar_kms,delta_v_i,C_i
UGC05721,0.09,16.5,16.6754250320644,4.57,1.17,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05721_structure_enriched.csv,1,2.8907233540751536,0.31775910081633807,0.29240329403584886,32963232.861664787,165441734.68107304,140625474.4789121,0.15,354772166.22824734,0.37908000000000003,16.6754250320644,0.010631820125115135,0.0015947730187672704
UGC05721,0.27,38.5,32.42834099981064,6.88,1.17,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05721_structure_enriched.csv,1,2.8907233540751536,0.31775910081633807,0.29240329403584886,32963232.861664787,165441734.68107304,140625474.4789121,0.15,354772166.22824734,0.37908000000000003,32.42834099981064,0.15770542857634692,0.023655814286452036
UGC05721,0.45,47.4,40.713056873686114,4.57,1.17,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05721_structure_enriched.csv,1,2.8907233540751536,0.31775910081633807,0.29240329403584886,32963232.861664787,165441734.68107304,140625474.4789121,0.15,354772166.22824734,0.37908000000000003,40.713056873686114,0.14107474950029295,0.02116121242504394
UGC05721,0.63,55.5,44.23539306935115,4.57,1.17,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05721_structure_enriched.csv,1,2.8907233540751536,0.31775910081633807,0.29240329403584886,32963232.861664787,165441734.68107304,140625474.4789121,0.15,354772166.22824734,0.37908000000000003,44.23539306935115,0.20296589064232168,0.03044488359634825
UGC05721,0.99,59.8,45.253977725720425,4.57,1.17,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05721_structure_enriched.csv,2,2.5729642532588155,0.3043823451223844,0.7868540481753241,182034840.24932683,220611060.91127223,187519401.7745814,0.14999999999999997,760047744.8492557,0.796068,45.253977725720425,0.24324451963678215,0.03648667794551731
UGC05721,1.17,67.8,46.08581235044035,4.57,1.17,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05721_structure_enriched.csv,2,2.5729642532588155,0.3043823451223844,0.7868540481753241,182034840.24932683,220611060.91127223,187519401.7745814,0.14999999999999997,760047744.8492557,0.796068,46.08581235044035,0.3202682544182839,0.04804023816274257
UGC05721,1.35,76.4,45.50434924268228,4.57,1.17,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05721_structure_enriched.csv,2,2.5729642532588155,0.3043823451223844,0.7868540481753241,182034840.24932683,220611060.91127223,187519401.7745814,0.14999999999999997,760047744.8492557,0.796068,45.50434924268228,0.4043933345198655,0.06065900017797981
UGC05721,1.71,82.2,44.28921764944601,19.2,1.17,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05721_structure_enriched.csv,3,2.281958663830385,0.21450081438426372,0.3618571108811868,26254581.166641317,154564796.30645168,131380076.86048393,0.15,338250959.87158346,2.459808,44.28921764944601,0.4612017317585644,0.06918025976378465
UGC05721,1.89,82.6,43.049629498986405,4.57,1.17,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05721_structure_enriched.csv,3,2.281958663830385,0.21450081438426372,0.3618571108811868,26254581.166641317,154564796.30645168,131380076.86048393,0.15,338250959.87158346,2.459808,43.049629498986405,0.47881804480645995,0.07182270672096899
UGC05721,2.07,82.3,40.63814095157405,4.57,1.17,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05721_structure_enriched.csv,3,2.281958663830385,0.21450081438426372,0.3618571108811868,26254581.166641317,154564796.30645168,131380076.86048393,0.15,338250959.87158346,2.459808,40.63814095157405,0.5062194295069982,0.07593291442604973
