galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,segment_index,Dw_i,sigma_i,beta_i,S_i,I_int_i,I_ext_i,DeltaD_i,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,v_bar_kms,delta_v_i,C_i
NGC3917,0.87,24.3,35.64,3.9,4.65,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3917_structure_enriched.csv,1,2.3003475010683854,0.05615084210249233,0.028562926561802805,90352.52839382977,100288.26490665217,85245.02517065433,0.1500000000000001,56335393.62140859,26.721457500000003,35.64,0.4666666666666667,0.07000000000000005
NGC3917,1.74,49.6,47.54,3.9,4.65,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3917_structure_enriched.csv,1,2.3003475010683854,0.05615084210249233,0.028562926561802805,90352.52839382977,100288.26490665217,85245.02517065433,0.1500000000000001,56335393.62140859,26.721457500000003,47.54,0.04153225806451617,0.00622983870967743
NGC3917,2.61,73.6,60.47,5.2,4.65,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3917_structure_enriched.csv,1,2.3003475010683854,0.05615084210249233,0.028562926561802805,90352.52839382977,100288.26490665217,85245.02517065433,0.1500000000000001,56335393.62140859,26.721457500000003,60.47,0.17839673913043474,0.02675951086956523
NGC3917,4.37,107.0,86.0731694548307,3.5,4.65,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3917_structure_enriched.csv,2,2.244196658965893,0.04400887126504127,0.0029898251432271534,24887.97165703282,61457.1369474058,52238.56640529493,0.15000000000000002,189148753.55382085,68.87463750000002,86.0731694548307,0.19557785556232987,0.029336678334349484
NGC3917,5.24,115.0,97.28408400144393,3.5,4.65,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3917_structure_enriched.csv,2,2.244196658965893,0.04400887126504127,0.0029898251432271534,24887.97165703282,61457.1369474058,52238.56640529493,0.15000000000000002,189148753.55382085,68.87463750000002,97.28408400144393,0.15405144346570496,0.023107716519855746
NGC3917,6.11,123.0,105.04850308309966,3.9,4.65,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3917_structure_enriched.csv,2,2.244196658965893,0.04400887126504127,0.0029898251432271534,24887.97165703282,61457.1369474058,52238.56640529493,0.15000000000000002,189148753.55382085,68.87463750000002,105.04850308309966,0.14594712940569382,0.021892069410854077
NGC3917,7.85,134.0,111.3441242275496,3.5,4.65,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3917_structure_enriched.csv,3,2.212329758538303,0.0497851037602115,0.0030941586018104605,36121.10397228286,60696.26179972115,51591.822529762976,0.15000000000000002,234487138.79305357,111.59628000000006,111.3441242275496,0.16907369979440598,0.025361054969160902
NGC3917,8.72,136.0,110.78013043863056,3.9,4.65,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3917_structure_enriched.csv,3,2.212329758538303,0.0497851037602115,0.0030941586018104605,36121.10397228286,60696.26179972115,51591.822529762976,0.15000000000000002,234487138.79305357,111.59628000000006,110.78013043863056,0.18544021736301056,0.027816032604451587
NGC3917,9.6,137.0,111.17184625614527,4.0,4.65,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3917_structure_enriched.csv,3,2.212329758538303,0.0497851037602115,0.0030941586018104605,36121.10397228286,60696.26179972115,51591.822529762976,0.15000000000000002,234487138.79305357,111.59628000000006,111.17184625614527,0.1885266696631732,0.028279000449475983
NGC3917,11.35,137.0,108.24236231716306,3.5,4.65,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3917_structure_enriched.csv,4,2.14462645144547,0.06770330709283279,0.005252854691545906,52311.99958990428,63226.90576343006,53742.86989891555,0.15,147094370.03829503,213.8932575,108.24236231716306,0.20990976410829887,0.03148646461624483
NGC3917,12.19,137.0,105.81480661986771,3.5,4.65,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3917_structure_enriched.csv,4,2.14462645144547,0.06770330709283279,0.005252854691545906,52311.99958990428,63226.90576343006,53742.86989891555,0.15,147094370.03829503,213.8932575,105.81480661986771,0.22762914876008972,0.03414437231401345
NGC3917,13.12,137.0,101.70230479197608,5.0,4.65,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3917_structure_enriched.csv,4,2.14462645144547,0.06770330709283279,0.005252854691545906,52311.99958990428,63226.90576343006,53742.86989891555,0.15,147094370.03829503,213.8932575,101.70230479197608,0.2576474102775469,0.038647111541632036
NGC3917,13.94,138.0,98.39248802627161,5.0,4.65,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3917_structure_enriched.csv,4,2.14462645144547,0.06770330709283279,0.005252854691545906,52311.99958990428,63226.90576343006,53742.86989891555,0.15,147094370.03829503,213.8932575,98.39248802627161,0.28701095633136514,0.04305164344970477
NGC3917,14.86,137.0,93.92352474220715,7.5,4.65,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3917_structure_enriched.csv,4,2.14462645144547,0.06770330709283279,0.005252854691545906,52311.99958990428,63226.90576343006,53742.86989891555,0.15,147094370.03829503,213.8932575,93.92352474220715,0.3144268266992179,0.04716402400488268
