galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,dr_kpc,h_i_kpc,v_obs_segment_kms,v_vis_segment_kms,v_err_segment_kms,mass_bar_segment_msun,n_points,density_ref_gal_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_density_eff_msun_per_kpc3,alpha_geom_i,alpha_dens_i,Dw_i,sigma_i,beta_i,ell_info_kpc,c_info_gal,tau_struct_gal,S_i,I_int_i,I_ext_i,DeltaD_i
NGC5907,1,5.03,15.1,10.065,10.07,15.51,226.8,214.54029707471642,4.4,107713758420.55627,5,56853720.71159631,1572.0090704999998,68519807.195703,2.2506525151347017,2.212590988732082,2.2316217519333916,0.038958955188728606,0.0010191936864824387,10.07,1.0,2.0,2720.6968782776007,8050.199409009549,6842.669497658117,0.14999999999999997
NGC5907,2,17.61,25.16,21.384999999999998,7.550000000000001,15.51,228.0,208.05811317104434,4.5,215237634893.0507,4,56853720.71159631,2504.1941925000006,85950856.18267228,2.1788524634195157,2.2064731300698104,2.192662796744663,0.05422813731081444,0.003456544481268682,10.07,1.0,2.0,16110.797698729275,17285.81430191301,14692.942156626059,0.15000000000000002
NGC5907,3,27.68,37.75,32.715,10.07,15.51,217.0,174.22505643645147,2.0,230891421593.72415,5,56853720.71159631,5109.6151755,45187634.22748961,2.1265178520279027,2.1198131025956224,2.1231654773117627,0.048322979404680444,0.00041045392941217723,10.07,1.0,2.0,896.267659201676,6413.089233615179,5451.125848572902,0.15000000000000002
NGC5907,4,40.26,50.33,45.295,10.07,15.51,215.8,148.05471556378245,3.6,230852402090.8278,5,56853720.71159631,7074.431281499999,32631937.876691043,2.1048872542055097,2.0871464216650946,2.096016837935302,0.027148639376460615,3.447590014663613e-07,10.07,1.0,2.0,0.305426382516524,1839.0301123652991,1563.1755955105043,0.15
