galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,Dw_i,sigma_i,beta_i,S_i,I_int_i,eta_obs_i,I_ext_i,DeltaD_i,eta_sigma_term_i,eta_dw_term_i,eta_density_term_i,eta_flow_term_i,eta_transition_term_i,propagation_source_i,propagation_term_i,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_index,v_bar_kms,delta_v_i,C_i
NGC4010,0.87,39.3,32.75,6.6,9.94,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4010_structure_enriched.csv,2.443643609199384,0.13180592909822142,0.652091112322403,3638815.007097171,3992561.4106442686,0.5958654699047352,2379029.4810770596,0.4041345300952648,0.5743201541185028,0.2304788481806024,0.4893105990566933,0.5092336235444608,0.5908813821361357,0.08059696217811152,0.44377142496993743,42336675.24599494,57.120706999999996,1,32.75,0.1666666666666666,0.06735575501587744
NGC4010,1.74,54.6,63.957868945111045,5.6,9.94,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4010_structure_enriched.csv,2.443643609199384,0.13180592909822142,0.652091112322403,3638815.007097171,3992561.4106442686,0.5958654699047352,2379029.4810770596,0.4041345300952648,0.5743201541185028,0.2304788481806024,0.4893105990566933,0.5092336235444608,0.5908813821361357,0.08059696217811152,0.44377142496993743,42336675.24599494,57.120706999999996,1,63.957868945111045,0.17138954111924987,0.06926443166347111
NGC4010,2.61,65.5,84.18683982666175,6.7,9.94,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4010_structure_enriched.csv,2.4275927439080536,0.127651790422667,0.5904272448556203,3355347.5731241065,3786531.518758424,0.6038239190227369,2274573.3262637784,0.39617608097726303,0.5652697055510634,0.26330019188353765,0.49062871483017145,0.5081091851472127,0.5798141651138269,0.08600830837766338,0.46157518553028576,48395897.748596564,68.09375496561604,1,84.18683982666175,0.2852952645291871,0.1130271598225449
NGC4010,3.5,83.9,95.08020719371618,5.2,9.94,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4010_structure_enriched.csv,2.393980343650914,0.11895253531385892,0.46129585180753396,2761733.4172746297,3355080.6863386557,0.6204898477639641,2055829.849125377,0.3795101522360359,0.5463170014921901,0.3320319469320373,0.4933890043322788,0.5057544788565049,0.5566381106435803,0.09734030394848962,0.4988583547037211,61084622.51875055,91.07260835243552,1,95.08020719371618,0.13325634319089597,0.050572135090794376
NGC4010,4.37,94.3,99.52326813363797,6.3,9.94,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4010_structure_enriched.csv,2.3611232782310134,0.11044876908390047,0.335066287816708,2181458.9053768264,2933325.378242927,0.6367812612525794,1842001.9557428951,0.36321873874742056,0.5277902008953141,0.39921916815922237,0.4960872648568106,0.5034526873139029,0.5339828663861482,0.10841764793345461,0.5353036998507871,73488207.40642917,113.53508301146132,2,99.52326813363797,0.055389905977072884,0.020118651788330624
NGC4010,5.24,104.0,100.64390542899257,5.7,9.94,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4010_structure_enriched.csv,2.328266212811113,0.10194500285394201,0.2088367238258821,1601184.3934790236,2511570.0701471986,0.6530726747411947,1628174.062360413,0.3469273252588052,0.509263400298438,0.46640638938640744,0.49878552538134246,0.501150895771301,0.5113276221287161,0.1194949919184196,0.5717490449978531,85891792.2941078,135.9975576704871,2,100.64390542899257,0.03227014010584069,0.011195393392646209
NGC4010,6.11,115.0,101.9057628399886,5.1,9.94,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4010_structure_enriched.csv,2.3039015437983874,0.09343513636126478,0.1299136285431798,1161204.753081898,2102296.011422255,0.6534767600997919,1384570.6093962023,0.34652323990020806,0.4867988689315874,0.5090202852906919,0.5001178478373043,0.49739481747168757,0.4821770163516593,0.11726847146792604,0.5787413884053738,91980631.05451424,158.62782371018653,2,101.9057628399886,0.1138629318261861,0.039456152040946525
NGC4010,6.98,127.0,103.40600466123811,5.1,9.94,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4010_structure_enriched.csv,2.2880292711928374,0.08491916960586879,0.09829700196860122,861519.9841854512,1705503.202068097,0.637993517328371,1111191.5968502632,0.36200648267162905,0.4603966067947623,0.5270608558720757,0.5000842322246962,0.49218445241506265,0.446531049054978,0.10173808658197392,0.5562807300733491,91754723.68764852,181.4258811305596,2,103.40600466123811,0.1857794908563928,0.06725338003744884
NGC4010,7.85,129.0,104.68091755425151,5.1,9.94,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4010_structure_enriched.csv,2.272156998587287,0.0764032028504728,0.06668037539402263,561835.2152890047,1308710.3927139393,0.62251027455695,837812.5843043242,0.37748972544305004,0.4339943446579372,0.5451014264534595,0.500050616612088,0.4869740873584377,0.41088508175829663,0.08620770169602182,0.5338200717413245,91528816.32078281,204.22393855093262,3,104.68091755425151,0.18852001895929063,0.0711643701974612
NGC4010,8.72,127.0,103.32310196659797,5.1,9.94,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4010_structure_enriched.csv,2.256284725981737,0.06788723609507681,0.035063748819444004,262150.4463925576,911917.5833597805,0.607027031785529,564433.5717583848,0.3929729682144711,0.407592082521112,0.5631419970348432,0.50001700099948,0.4817637223018128,0.37523911446161523,0.07067731681006968,0.5113594134092998,91302908.95391709,227.0219959713057,3,103.32310196659797,0.18643226797954351,0.07326284171887691
NGC4010,9.6,124.0,99.93100469824168,5.1,9.94,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4010_structure_enriched.csv,2.2482573697214585,0.06358031037970413,0.01907373078172612,110585.73568630866,711240.7602381374,0.5991964262459597,426172.92173515144,0.4008035737540403,0.39423921431398207,0.5722659637656581,0.5,0.4791285951467381,0.3572112689322592,0.06282286928154218,0.5,91188656.95228384,238.5520480000001,3,99.93100469824168,0.1941048008206316,0.07779789785172532
NGC4010,10.47,122.0,96.31905989989728,3.9,9.94,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4010_structure_enriched.csv,2.2482573697214585,0.06358031037970413,0.01907373078172612,110585.73568630866,711240.7602381374,0.5991964262459597,426172.92173515144,0.4008035737540403,0.39423921431398207,0.5722659637656581,0.5,0.4791285951467381,0.3572112689322592,0.06282286928154218,0.5,91188656.95228384,238.5520480000001,3,96.31905989989728,0.21049950901723538,0.08436895548757878
