galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,Dw_i,sigma_i,beta_i,S_i,I_int_i,eta_obs_i,I_ext_i,DeltaD_i,eta_sigma_term_i,eta_dw_term_i,eta_density_term_i,eta_flow_term_i,eta_transition_term_i,propagation_source_i,propagation_term_i,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_index,v_bar_kms,delta_v_i,C_i
NGC4088,1.74,84.9,137.12,11.3,1.41,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4088_structure_enriched.csv,2.1632603252983253,0.036533128614173016,9.92986568666727e-05,4855.653719674732,10800.167336803195,0.551366348260065,5954.848825090809,0.44863365173993497,0.4482153891180077,0.47427289678332146,0.5,0.48277705767331885,0.5326567627828631,0.07605865262472832,0.33626384527407543,1338497201.579239,32.213424,1,137.12,0.6150765606595995,0.2759440435083557
NGC4088,3.5,136.0,180.27,9.9,1.41,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4088_structure_enriched.csv,2.1632603252983253,0.036533128614173016,9.92986568666727e-05,4855.653719674732,10800.167336803195,0.551366348260065,5954.848825090809,0.44863365173993497,0.4482153891180077,0.47427289678332146,0.5,0.48277705767331885,0.5326567627828631,0.07605865262472832,0.33626384527407543,1338497201.579239,32.213424,1,180.27,0.32551470588235304,0.14603685119505094
NGC4088,5.24,162.0,241.53337243536348,8.0,1.41,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4088_structure_enriched.csv,2.158647821255216,0.03759894086811661,0.00011815110665040151,6574.390017604532,12436.909549803035,0.560452122088653,7073.206910364912,0.4395478779113469,0.45475347485346723,0.47752108198141,0.5003142472091117,0.485348432381193,0.5285336707815834,0.08293395883678438,0.356936415741624,1378043034.694459,38.674876648493544,1,241.53337243536348,0.4909467434281696,0.21579459924133845
NGC4088,6.98,179.0,266.0199325238618,6.5,1.41,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4088_structure_enriched.csv,2.1495276428063406,0.03970634237023236,0.00015542754145004713,9972.800424874817,15673.195289143627,0.5784171748860885,9284.505851702343,0.4215828251139115,0.4676810534667623,0.4839436299867214,0.5009355996453098,0.49043274146267146,0.5203811934154167,0.09652831430153161,0.39781172552973143,1456235931.9904623,51.45093074892395,1,266.0199325238618,0.4861448744349823,0.2049503295789476
NGC4088,8.72,182.0,247.18580076533524,6.1,1.41,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4088_structure_enriched.csv,2.1404074643574655,0.0418137438723481,0.00019270397624969273,13371.210832145103,18909.481028484217,0.596382227683524,11495.804793039773,0.403617772316476,0.4806086320800574,0.49036617799203286,0.5015569520815079,0.4955170505441499,0.51222871604925,0.11012266976627882,0.43868703531783887,1534428829.2864656,64.22698484935437,2,247.18580076533524,0.35816374046887495,0.14456125105258377
NGC4088,10.47,179.0,235.3753226232521,7.0,1.41,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4088_structure_enriched.csv,2.1312348710899185,0.043933256877349565,0.00023019464343324435,16789.152333710044,22164.366111154355,0.6144505279108297,13719.812348982592,0.38554947208917023,0.49361050712216453,0.4968256371927771,0.5021818755087185,0.5006305797927633,0.504029385364887,0.12379515371070851,0.4797972606794412,1613071111.0496871,77.07646454806311,2,235.3753226232521,0.3149459364427491,0.12142723953213128
NGC4088,12.19,174.0,225.54851761871547,6.2,1.41,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4088_structure_enriched.csv,2.1203908870665376,0.045976208478592046,0.00025940212985693103,18176.08057023123,23430.41882025848,0.626889889409908,14679.471083548888,0.37311011059009197,0.5050886675751904,0.5039603807861862,0.5015996491484069,0.5027706283480122,0.4955441818977113,0.13203528122903335,0.5079032096829035,1560444289.2819932,91.52324663999998,2,225.54851761871547,0.2962558483834222,0.11053605235330019
NGC4088,13.94,171.0,206.5361714083032,7.2,1.41,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4088_structure_enriched.csv,2.107497233774879,0.04801386442960725,0.0002813453013262302,17580.376759261715,22751.803785183958,0.6341342433958429,14408.25746422353,0.36586575660415704,0.5154435143851711,0.5120192951766815,0.4997899627787016,0.5020118490664752,0.48647711017793777,0.13513049863003213,0.5239853224097418,1374712544.619394,108.07128863999999,2,206.5361714083032,0.20781386788481407,0.07603197800651383
NGC4088,15.68,168.0,192.1140338444852,6.1,1.41,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4088_structure_enriched.csv,2.09467725850203,0.05003987663233094,0.0003031630832442763,16988.076970069174,22077.06655030986,0.6413372010732867,14138.593637008604,0.3586627989267132,0.5257391906419518,0.5200321586278026,0.497990617473966,0.5012574056665471,0.47746185029656296,0.13820802907445376,0.5399755373495697,1190042124.21201,124.5247704,3,192.1140338444852,0.1435359157409833,0.05148099328616994
NGC4088,17.42,165.0,181.09665319933444,5.6,1.41,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4088_structure_enriched.csv,2.0818572832291813,0.05206588883505463,0.00032498086516232237,16395.777180876634,21402.329315435763,0.6485401587507307,13868.929809793675,0.3514598412492693,0.5360348668987326,0.5280450220789236,0.49619127216923037,0.5005029622666188,0.4684465904151881,0.1412855595188754,0.5559657522893976,1005371703.8046254,140.97825216,3,181.09665319933444,0.09755547393536025,0.034286831382318944
