galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,dr_kpc,h_i_kpc,mass_bar_segment_msun,v_vis_segment_kms,v_obs_segment_kms,v_err_segment_kms,n_points,r_max_gal_kpc,r_min_gal_kpc,r_scale,sigma_scale,r_ref_kpc,mass_ref_gal_msun,alpha_geom_i,alpha_mass_i,weight_geom_i,weight_mass_i,Dw_i,sigma_left_i,sigma_right_i,sigma_i,alpha_star_gal,alpha_relax_i,neighbor_gradient_i,mass_norm_i,kappa_dyn_gal,beta_i,source_core_i,info_source_i,I_struct_i,gamma_topo,mean_dw_pert,mean_sigma,mean_beta,dw_internal,dw_external,observer_gap,observer_factor,factor_dw,factor_sigma,factor_rscale,factor_beta,gamma_raw,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_segment_kms
UGCA281,1,0.25,1.08,0.665,0.8300000000000001,0.35000000000000003,49789950.051712885,17.94486518706182,24.633333333333336,1.6616666666666664,6,1.08,0.25,1.463255402256019,0.6834076938709533,0.25,49789950.051712885,2.3259104905315224,2.5342326538845117,0.3448275862068965,0.5,2.44920319945472,,,0.0,2.44920319945472,0.0,0.0,1.0,0.6834076938709533,1.0,0.0,0.0,0.0,8.763986777529594e-06,0.4492031994547201,0.0,1.0,2.44920319945472,2.44920319945472,0.0,1.0,14.973439981857336,9.999999999999999e-11,0.5853021609028076,1.0,8.763986777529594e-06,0.0,0.0,17.94486518706182
