r_kpc,v_obs_kms,v_vis_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,h_kpc,segment_index,Dw_i,sigma_i,beta_i,source_core_i,info_source_i,I_struct_i,gamma_topo,alpha_geom_i,alpha_mass_i,weight_geom_i,weight_mass_i,mass_bar_segment_msun,mass_norm_i,alpha_relax_i,neighbor_gradient_i,mean_dw_pert,mean_sigma,mean_beta,r_scale,dw_internal,dw_external,observer_gap,observer_factor,factor_dw,factor_sigma,factor_rscale,factor_beta,gamma_raw,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_kms,rotation_residual_topo_kms,rotation_residual_vis_only_kms
1.16,78.5,79.61182952300493,1.6,NGC2403,4.75,79.47,0.0,5312.284482758621,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,1,2.191385540125198,0.05065295762727606,0.9893539169560001,0.01805072456162369,0.017858555048936273,0.025180562619000146,432993.6428305599,2.2272481886498134,2.0511987112547696,0.28806584362139914,0.0736931150021933,923002052.025577,0.28205643422042087,0.013343896801924604,0.03592408342360004,0.1939300358346574,0.032815724537822485,0.9837128242360789,4.87089418483742,2.2047294369271224,2.1939300358346574,0.010799401092465022,1.0476277972065482,6.464334527855247,3.2815724538822484,1.948357673935368,1.0,432993.6428305599,8102.722604729413,96.94925590991464,125.44800365683831,-46.94800365683831,-1.1118295230049284
1.27,83.4,82.34121021699889,1.8,NGC2403,5.15,82.18,0.0,5476.818897637796,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,1,2.191385540125198,0.05065295762727606,0.9893539169560001,0.01805072456162369,0.017858555048936273,0.025180562619000146,432993.6428305599,2.2272481886498134,2.0511987112547696,0.28806584362139914,0.0736931150021933,923002052.025577,0.28205643422042087,0.013343896801924604,0.03592408342360004,0.1939300358346574,0.032815724537822485,0.9837128242360789,4.87089418483742,2.2047294369271224,2.1939300358346574,0.010799401092465022,1.0476277972065482,6.464334527855247,3.2815724538822484,1.948357673935368,1.0,432993.6428305599,6759.888112669042,92.65558754381564,123.95617291240355,-40.55617291240354,1.0587897830011173
1.36,86.4,85.36800454502846,1.6,NGC2403,5.51,85.19,0.0,5488.941176470588,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,1,2.191385540125198,0.05065295762727606,0.9893539169560001,0.01805072456162369,0.017858555048936273,0.025180562619000146,432993.6428305599,2.2272481886498134,2.0511987112547696,0.28806584362139914,0.0736931150021933,923002052.025577,0.28205643422042087,0.013343896801924604,0.03592408342360004,0.1939300358346574,0.032815724537822485,0.9837128242360789,4.87089418483742,2.2047294369271224,2.1939300358346574,0.010799401092465022,1.0476277972065482,6.464334527855247,3.2815724538822484,1.948357673935368,1.0,432993.6428305599,5894.800787696743,89.53730547245416,123.71186390669074,-37.31186390669073,1.0319954549715504
1.47,87.4,88.12843581954691,1.41,NGC2403,5.76,87.94,0.0,5196.435374149661,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,1,2.191385540125198,0.05065295762727606,0.9893539169560001,0.01805072456162369,0.017858555048936273,0.025180562619000146,432993.6428305599,2.2272481886498134,2.0511987112547696,0.28806584362139914,0.0736931150021933,923002052.025577,0.28205643422042087,0.013343896801924604,0.03592408342360004,0.1939300358346574,0.032815724537822485,0.9837128242360789,4.87089418483742,2.2047294369271224,2.1939300358346574,0.010799401092465022,1.0476277972065482,6.464334527855247,3.2815724538822484,1.948357673935368,1.0,432993.6428305599,5045.593751179555,86.12213893206523,123.22192992415735,-35.821929924157345,-0.7284358195469025
1.67,93.3,94.184948372869,1.6,NGC2403,6.21,93.98,0.0,5212.508982035928,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,2,2.1407325824979218,0.05801889304065111,0.951328319827945,0.08588689551005926,0.08170663600082295,0.13221625578007823,432993.6428305599,2.0601289404119227,2.1725640116847558,0.1308411214953271,0.33131628697030735,5748475495.621661,0.7039000890543297,0.06399685442920067,0.0442892313287413,0.1939300358346574,0.032815724537822485,0.9837128242360789,4.87089418483742,2.2047294369271224,2.1939300358346574,0.010799401092465022,1.0476277972065482,6.464334527855247,3.2815724538822484,1.948357673935368,1.0,432993.6428305599,20527.375750881405,185.1505266100314,207.7294442393084,-114.42944423930841,-0.8849483728690046
1.77,93.3,97.07252958484186,1.41,NGC2403,6.42,96.86,0.0,4918.016949152542,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,2,2.1407325824979218,0.05801889304065111,0.951328319827945,0.08588689551005926,0.08170663600082295,0.13221625578007823,432993.6428305599,2.0601289404119227,2.1725640116847558,0.1308411214953271,0.33131628697030735,5748475495.621661,0.7039000890543297,0.06399685442920067,0.0442892313287413,0.1939300358346574,0.032815724537822485,0.9837128242360789,4.87089418483742,2.2047294369271224,2.1939300358346574,0.010799401092465022,1.0476277972065482,6.464334527855247,3.2815724538822484,1.948357673935368,1.0,432993.6428305599,18273.420227786763,179.84424873535036,204.36983584468274,-111.06983584468274,-3.7725295848418625
1.87,95.2,99.42995625061896,1.25,NGC2403,6.61,99.21,0.0,4846.545454545455,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,2,2.1407325824979218,0.05801889304065111,0.951328319827945,0.08588689551005926,0.08170663600082295,0.13221625578007823,432993.6428305599,2.0601289404119227,2.1725640116847558,0.1308411214953271,0.33131628697030735,5748475495.621661,0.7039000890543297,0.06399685442920067,0.0442892313287413,0.1939300358346574,0.032815724537822485,0.9837128242360789,4.87089418483742,2.2047294369271224,2.1939300358346574,0.010799401092465022,1.0476277972065482,6.464334527855247,3.2815724538822484,1.948357673935368,1.0,432993.6428305599,16371.299788851022,174.969513359189,201.2477249688836,-106.0477249688836,-4.2299562506189545
1.97,97.2,101.64837677011866,1.6,NGC2403,6.81,101.42,0.0,4795.8578680203045,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,2,2.1407325824979218,0.05801889304065111,0.951328319827945,0.08588689551005926,0.08170663600082295,0.13221625578007823,432993.6428305599,2.0601289404119227,2.1725640116847558,0.1308411214953271,0.33131628697030735,5748475495.621661,0.7039000890543297,0.06399685442920067,0.0442892313287413,0.1939300358346574,0.032815724537822485,0.9837128242360789,4.87089418483742,2.2047294369271224,2.1939300358346574,0.010799401092465022,1.0476277972065482,6.464334527855247,3.2815724538822484,1.948357673935368,1.0,432993.6428305599,14751.4231831877,170.47082938403207,198.47593348030833,-101.27593348030832,-4.4483767701186565
2.08,99.1,104.02645913420298,2.02,NGC2403,7.01,103.79,0.0,4721.543269230769,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,2,2.1407325824979218,0.05801889304065111,0.951328319827945,0.08588689551005926,0.08170663600082295,0.13221625578007823,432993.6428305599,2.0601289404119227,2.1725640116847558,0.1308411214953271,0.33131628697030735,5748475495.621661,0.7039000890543297,0.06399685442920067,0.0442892313287413,0.1939300358346574,0.032815724537822485,0.9837128242360789,4.87089418483742,2.2047294369271224,2.1939300358346574,0.010799401092465022,1.0476277972065482,6.464334527855247,3.2815724538822484,1.948357673935368,1.0,432993.6428305599,13232.433023214022,165.90196107425965,195.81870413289218,-96.71870413289219,-4.926459134202986
2.18,98.2,106.31884969279906,2.02,NGC2403,7.27,106.07,0.0,4423.504587155963,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,2,2.1407325824979218,0.05801889304065111,0.951328319827945,0.08588689551005926,0.08170663600082295,0.13221625578007823,432993.6428305599,2.0601289404119227,2.1725640116847558,0.1308411214953271,0.33131628697030735,5748475495.621661,0.7039000890543297,0.06399685442920067,0.0442892313287413,0.1939300358346574,0.032815724537822485,0.9837128242360789,4.87089418483742,2.2047294369271224,2.1939300358346574,0.010799401092465022,1.0476277972065482,6.464334527855247,3.2815724538822484,1.948357673935368,1.0,432993.6428305599,12046.29202752991,162.05220337908153,193.815929221556,-95.61592922155599,-8.11884969279906
2.28,98.2,106.99600226176678,1.6,NGC2403,7.54,106.73,0.0,4229.491228070176,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,2,2.1407325824979218,0.05801889304065111,0.951328319827945,0.08588689551005926,0.08170663600082295,0.13221625578007823,432993.6428305599,2.0601289404119227,2.1725640116847558,0.1308411214953271,0.33131628697030735,5748475495.621661,0.7039000890543297,0.06399685442920067,0.0442892313287413,0.1939300358346574,0.032815724537822485,0.9837128242360789,4.87089418483742,2.2047294369271224,2.1939300358346574,0.010799401092465022,1.0476277972065482,6.464334527855247,3.2815724538822484,1.948357673935368,1.0,432993.6428305599,11012.77282079739,158.45858143823594,191.19954636823292,-92.99954636823291,-8.796002261766773
2.37,98.2,106.47681531676274,1.0,NGC2403,7.81,106.19,0.0,4068.877637130801,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,2,2.1407325824979218,0.05801889304065111,0.951328319827945,0.08588689551005926,0.08170663600082295,0.13221625578007823,432993.6428305599,2.0601289404119227,2.1725640116847558,0.1308411214953271,0.33131628697030735,5748475495.621661,0.7039000890543297,0.06399685442920067,0.0442892313287413,0.1939300358346574,0.032815724537822485,0.9837128242360789,4.87089418483742,2.2047294369271224,2.1939300358346574,0.010799401092465022,1.0476277972065482,6.464334527855247,3.2815724538822484,1.948357673935368,1.0,432993.6428305599,10192.24095704626,155.42075494669186,188.39565618187603,-90.19565618187603,-8.276815316762736
2.47,97.2,105.8918665431864,1.12,NGC2403,8.25,105.57,0.0,3825.036437246964,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,2,2.1407325824979218,0.05801889304065111,0.951328319827945,0.08588689551005926,0.08170663600082295,0.13221625578007823,432993.6428305599,2.0601289404119227,2.1725640116847558,0.1308411214953271,0.33131628697030735,5748475495.621661,0.7039000890543297,0.06399685442920067,0.0442892313287413,0.1939300358346574,0.032815724537822485,0.9837128242360789,4.87089418483742,2.2047294369271224,2.1939300358346574,0.010799401092465022,1.0476277972065482,6.464334527855247,3.2815724538822484,1.948357673935368,1.0,432993.6428305599,9383.664415353987,152.2420806016666,185.4474009144489,-88.2474009144489,-8.691866543186393
