galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,Dw_i,Dw_smooth_i,dDw_dr_i,state_term_i,propagation_source_i,propagation_term_i,history_term_i,delta_struct_i,DeltaD_i,causal_horizon_kpc,ell_info_kpc,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_index,v_bar_kms,delta_v_i,C_i
NGC5907,5.03,214.0,178.85,6.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,2.2316217519333916,2.212142274339027,-0.0026200470267156765,0.43962985409592503,0.4762750271144948,0.10588562806144085,0.4777742945351874,0.45488763027162993,0.45488763027162993,10.07,10.07,68519807.195703,1572.0090704999998,1,178.85,0.16425233644859816,0.07471635609368128
NGC5907,7.55,220.0,207.41,6.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,2.2316217519333916,2.212142274339027,-0.0026200470267156765,0.43962985409592503,0.4762750271144948,0.10588562806144085,0.4777742945351874,0.45488763027162993,0.45488763027162993,10.07,10.07,68519807.195703,1572.0090704999998,1,207.41,0.057227272727272745,0.026031978477817377
NGC5907,10.07,235.0,227.06,4.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,2.2316045439143153,2.2121291741038935,-0.002620349345963969,0.4396447024446548,0.47630062411997104,0.1058911914402094,0.4777866989493626,0.45490150104653787,0.45490150104653787,10.07,10.07,68527506.42228734,1572.420813045053,1,227.06,0.03378723404255318,0.015369863482168126
NGC5907,12.58,235.0,233.42476518141774,4.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,2.222966118338016,2.2055528560668374,-0.002772113608606675,0.4470985735070039,0.48915032086904264,0.1086840075820275,0.4840137148653224,0.4618646300503313,0.4618646300503313,10.07,10.07,72392518.16763124,1779.1155706616607,1,233.42476518141774,0.006703126887584085,0.003095937220114452
NGC5907,15.1,230.0,225.95672019216423,2.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,2.214293276723564,2.1989503375595136,-0.002924482509745966,0.4545821412668125,0.5020512116290666,0.11148795048138269,0.4902655396096327,0.4688555006039406,0.4688555006039406,10.07,10.07,76272928.36614384,1986.6338133683748,1,225.95672019216423,0.017579477425372927,0.008242234688628896
NGC5907,17.61,231.0,219.46474090386363,2.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,2.2056548511472647,2.1923740195224575,-0.003076246772388672,0.4620360123291616,0.5149009083781382,0.11428076662320077,0.4964925555255925,0.47581862960773397,0.47581862960773397,10.07,10.07,80137940.11148773,2193.3285709849824,2,219.46474090386363,0.049936186563360914,0.023760567858414527
NGC5907,20.13,232.0,213.16109518390076,2.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,2.1969820095328125,2.1857715010151337,-0.0032286156735279624,0.4695195800889702,0.5278017991381623,0.11708470952255598,0.5027443802699028,0.4828095001613433,0.4828095001613433,10.07,10.07,84018350.31000033,2400.8468136916963,2,213.16109518390076,0.08120217593146226,0.03920518197348275
NGC5907,22.65,225.0,205.51178384705827,7.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,2.1849033872934167,2.177436557171434,-0.003286366335703053,0.47893184051383436,0.532824537970849,0.1209554281040062,0.5106268400464913,0.49160984032689714,0.49160984032689714,10.07,10.07,81399622.66340432,2795.090710019418,2,205.51178384705827,0.08661429401307437,0.04258043924979441
NGC5907,25.16,224.0,194.09483274935477,7.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,2.169507246801221,2.1674227785855202,-0.003250390060954342,0.4902126037416296,0.5300424866269434,0.12586492959132506,0.5200893452359833,0.5021633003393712,0.5021633003393712,10.07,10.07,72369111.88604257,3372.2845906310686,2,194.09483274935477,0.1335052109403805,0.0670414173383254
NGC5907,27.68,229.0,186.069371203323,2.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,2.154049767103877,2.157369104467392,-0.0032142704544337237,0.5015383102492169,0.5272493514131416,0.13079399084552568,0.5295895496493379,0.5127588060092653,0.5127588060092653,10.07,10.07,63302622.97809374,3951.778048456311,3,186.069371203323,0.18746999474531448,0.09612689066817069
NGC5907,30.2,218.0,181.25520378736718,2.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,2.138592287406533,2.1473154303492636,-0.0031781508479131054,0.5128640167568042,0.5244562161993398,0.13572305209972627,0.5390897540626924,0.5233543116791595,0.5233543116791595,10.07,10.07,54236134.07014491,4531.271506281553,3,181.25520378736718,0.16855411106712304,0.08821352077822678
NGC5907,32.71,214.0,173.52426141609132,2.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,2.123196146914337,2.13730165176335,-0.003142174573164394,0.5241447799845994,0.5216741648554342,0.14063255358704513,0.5485522592521845,0.5339077716916335,0.5339077716916335,10.07,10.07,45205623.29278317,5108.465386893204,3,173.52426141609132,0.18913896534536767,0.10098276352760635
NGC5907,35.23,213.0,168.5508306120145,2.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,2.117737907515912,2.13174579587881,-0.0029539883847527824,0.5276288823400087,0.5039635887115567,0.13511466900405777,0.537661536690163,0.5316419440800705,0.5316419440800705,10.07,10.07,42677493.02540231,5502.422210999999,3,168.5508306120145,0.20868154642246717,0.11094386303367593
NGC5907,37.75,211.0,161.72561516346136,2.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,2.1122995473228534,2.12619888197883,-0.002765499877092878,0.5310973950251354,0.4862233556274602,0.12957601514505213,0.5267302755059241,0.5293505472174509,0.5293505472174509,10.07,10.07,40162361.48295298,5896.010174999999,3,161.72561516346136,0.2335278902205623,0.12361811647879145
NGC5907,40.26,217.0,157.09772913699294,2.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,2.1068827679242115,2.120673979641945,-0.0025777593397014655,0.5345521437710354,0.46855352029369757,0.12405934007120124,0.5158423923422575,0.5270682431995243,0.5270682431995243,10.07,10.07,37657210.621227674,6288.036281999999,4,157.09772913699294,0.27604733116593116,0.1454957818775446
NGC5907,42.78,216.0,151.50150527305001,3.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,2.1014444077311527,2.115127065741965,-0.002389270832041561,0.5380206564561621,0.45081328720960123,0.11852068621219558,0.5049111311580186,0.5247768463369047,0.5247768463369047,10.07,10.07,35142079.07877836,6681.624245999999,4,151.50150527305001,0.2986041422543981,0.1567005400753995
NGC5907,45.29,215.0,147.28132060787615,3.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,2.0960276283325108,2.10960216340508,-0.002201530294650148,0.541475405202062,0.4331434518758386,0.11300401113834471,0.494023247994352,0.5224945423189781,0.5224945423189781,10.07,10.07,32636928.21705305,7073.650352999999,4,147.28132060787615,0.31497060182383185,0.1645704204438761
NGC5907,47.81,217.0,143.35281824924127,5.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,2.096016837935302,2.1095911576235324,-0.002201156309515902,0.5414822871716755,0.4331082530006717,0.11299302174576732,0.4940015589840658,0.5224899958966316,0.5224899958966316,10.07,10.07,32631937.876691043,7074.431281499999,4,143.35281824924127,0.3393879343352937,0.17732680041821386
