galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,Dw_i,Dw_smooth_i,dDw_dr_i,state_term_i,propagation_source_i,propagation_term_i,history_term_i,delta_struct_i,DeltaD_i,causal_horizon_kpc,ell_info_kpc,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_index,v_bar_kms,delta_v_i,C_i
NGC2403,0.16,24.5,23.21,2.83,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.3714096120591295,2.3521226169314824,-0.04929724610524399,0.26115571792714976,0.5759396816658092,0.046697812026957504,0.39020761606290433,0.31277647718145163,0.31277647718145163,3.38,3.38,1427879560.290768,0.6464145000000002,1,23.21,0.05265306122448976,0.016468639002615196
NGC2403,0.26,35.3,35.33,2.46,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.3714096120591295,2.3521226169314824,-0.04929724610524399,0.26115571792714976,0.5759396816658092,0.046697812026957504,0.39020761606290433,0.31277647718145163,0.31277647718145163,3.38,3.38,1427879560.290768,0.6464145000000002,1,35.33,0.0008498583569405422,0.0002658157029870795
NGC2403,0.36,43.2,47.00922569028339,1.12,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.3714096120591295,2.3521226169314824,-0.04929724610524399,0.26115571792714976,0.5759396816658092,0.046697812026957504,0.39020761606290433,0.31277647718145163,0.31277647718145163,3.38,3.38,1427879560.290768,0.6464145000000002,1,47.00922569028339,0.08817652060841166,0.02757954148601667
NGC2403,0.46,52.0,56.726241722856976,1.25,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.3714096120591295,2.3521226169314824,-0.04929724610524399,0.26115571792714976,0.5759396816658092,0.046697812026957504,0.39020761606290433,0.31277647718145163,0.31277647718145163,3.38,3.38,1427879560.290768,0.6464145000000002,1,56.726241722856976,0.0908892639010957,0.028428023776599993
NGC2403,0.56,60.9,63.8246229914443,2.93,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.3714096120591295,2.3521226169314824,-0.04929724610524399,0.26115571792714976,0.5759396816658092,0.046697812026957504,0.39020761606290433,0.31277647718145163,0.31277647718145163,3.38,3.38,1427879560.290768,0.6464145000000002,1,63.8246229914443,0.04802336603356818,0.015020579250374838
NGC2403,0.66,65.8,67.62657465819188,1.25,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.3714096120591295,2.3521226169314824,-0.04929724610524399,0.26115571792714976,0.5759396816658092,0.046697812026957504,0.39020761606290433,0.31277647718145163,0.31277647718145163,3.38,3.38,1427879560.290768,0.6464145000000002,1,67.62657465819188,0.027759493285591,0.008682516518209312
NGC2403,0.76,71.7,70.9087053893949,1.25,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.3714096120591295,2.3521226169314824,-0.04929724610524399,0.26115571792714976,0.5759396816658092,0.046697812026957504,0.39020761606290433,0.31277647718145163,0.31277647718145163,3.38,3.38,1427879560.290768,0.6464145000000002,1,70.9087053893949,0.011036187037728126,0.0034518597031762033
NGC2403,0.86,74.6,72.89295164829038,1.6,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.3714096120591295,2.3521226169314824,-0.04929724610524399,0.26115571792714976,0.5759396816658092,0.046697812026957504,0.39020761606290433,0.31277647718145163,0.31277647718145163,3.38,3.38,1427879560.290768,0.6464145000000002,1,72.89295164829038,0.022882685679753573,0.007157165815363773
NGC2403,0.96,74.6,74.9778453944897,1.03,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.3688996606384083,2.347439378551484,-0.04917322483599351,0.26464835453913443,0.5753112496714944,0.04840772399177815,0.3973516410451126,0.3177296691415258,0.3177296691415258,3.38,3.38,1566684142.2240365,0.709389934931507,1,74.9778453944897,0.005064951668762881,0.001609285417933849
NGC2403,1.06,76.6,77.24371366007722,1.12,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2.366257606511333,2.34250965394096,-0.04904267613151932,0.2683248141306973,0.5746497423090576,0.05020763132316831,0.40487166734217395,0.322943555415288,0.322943555415288,3.38,3.38,1712794228.4695823,0.7756798664383564,1,77.24371366007722,0.008403572585864555,0.002713879609069545
