galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,Dw_i,Dw_smooth_i,dDw_dr_i,state_term_i,propagation_source_i,propagation_term_i,history_term_i,delta_struct_i,DeltaD_i,causal_horizon_kpc,ell_info_kpc,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_index,v_bar_kms,delta_v_i,C_i
NGC4013,12.77,186.0,178.37381814604964,5.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,2.1515505953864515,2.156536828199302,-0.006836035048678607,0.4631927138761013,0.535252355106732,0.10249641419064043,0.570579131321991,0.5061472808544571,0.5061472808544571,4.42,4.42,1051429270.4305358,92.00274199999997,2,178.37381814604964,0.04100097770941052,0.020752533379992343
NGC4013,13.47,185.0,172.65772760001215,6.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,2.144457273400227,2.151074178891745,-0.006826962582076438,0.4679072793448532,0.5349203749404882,0.10329841529780924,0.5724317477577217,0.5097170667100005,0.5097170667100005,4.42,4.42,991596446.2628438,99.67290310704482,2,172.65772760001215,0.06671498594588027,0.034005766941933
NGC4013,14.17,180.0,167.52490949109625,10.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,2.1373639514140024,2.145611529584188,-0.006817890115474269,0.4726218448136051,0.5345883947742445,0.10410041640497805,0.5742843641934522,0.513286852565544,0.513286852565544,4.42,4.42,931763622.0951521,107.34306421408964,2,167.52490949109625,0.0693060583827986,0.035573888571030526
NGC4013,14.98,163.0,162.15571066108035,8.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,2.1291559645442284,2.1392904639568724,-0.006807391975548902,0.4780772705703037,0.5342042462961624,0.10502844625755911,0.5764281060690833,0.5174176047698156,0.5174176047698156,4.42,4.42,862528496.986823,116.21853635224151,2,162.15571066108035,0.005179689195826081,0.0026800623771564233
NGC4013,15.68,162.0,157.76867908428466,6.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,2.122062642558004,2.1338278146493153,-0.006798319508946734,0.48279183603905557,0.5338722661299186,0.10583044736472792,0.5782807225048139,0.5209873906253589,0.5209873906253589,4.42,4.42,802695672.8191313,123.88869745928633,3,157.76867908428466,0.02611926491182311,0.013607807671463218
NGC4013,16.37,164.0,153.6407127033717,5.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,2.1150706537430106,2.1284432031890095,-0.0067893766490103105,0.4874390505725396,0.5335450285374783,0.10662099131322289,0.5801068729914627,0.5245061795401088,0.5245061795401088,4.42,4.42,743717603.2824063,131.44928483623053,3,153.6407127033717,0.06316638595505067,0.03313115977263961
NGC4013,17.19,166.0,149.16853455068866,5.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,2.106761333702005,2.1220440997144427,-0.006778748902419199,0.4929618272645061,0.5331561374855927,0.10756047832447779,0.5822770808161757,0.528687928685174,0.528687928685174,4.42,4.42,673627723.5431101,140.43433070448305,3,149.16853455068866,0.10139437017657432,0.05360597954899086
NGC4013,17.88,166.0,145.65736335661165,5.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,2.099769344887012,2.1166594882541365,-0.006769806042482775,0.4976090417979901,0.5328288998931524,0.10835102227297276,0.5841032313028244,0.5322067175999239,0.5322067175999239,4.42,4.42,614649654.0063856,147.99491808142722,3,145.65736335661165,0.1225460038758334,0.06521980647774485
NGC4013,18.58,166.0,142.38798615051763,5.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,2.0960215016157036,2.1118898557321497,-0.006543173063418405,0.5000929243252374,0.5216397835822509,0.10626400967092517,0.5780976894404534,0.5312948303713239,0.5312948303713239,4.42,4.42,586057830.6443285,151.1846239490695,3,142.38798615051763,0.14224104728603834,0.07557193308967519
NGC4013,19.39,166.0,138.98471390768123,5.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,2.095668116946167,2.107195872992693,-0.006021880676842652,0.5003110944801428,0.4957649676341029,0.10040913777143291,0.5617918422683674,0.5249033935954327,0.5249033935954327,4.42,4.42,590171142.2100984,149.54076639471103,3,138.98471390768123,0.16274268730312516,0.08542418884825073
NGC4013,20.09,168.0,136.22694337024524,5.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,2.095362722787308,2.103139344699336,-0.005571381083505582,0.5004996365893203,0.47340401558014783,0.09534937193236556,0.5477003694036019,0.519379929715033,0.519379929715033,4.42,4.42,593725855.908912,148.12014875514197,3,136.22694337024524,0.1891253370818736,0.09822790428091543
NGC4013,20.79,172.0,133.59454554733887,5.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,2.095057328628449,2.099082816405979,-0.005120881490168512,0.5006881786984978,0.4510430635261928,0.0902896060932982,0.5336088965388364,0.5138564658346332,0.5138564658346332,4.42,4.42,597280569.6077254,146.69953111557294,4,133.59454554733887,0.22328752588756473,0.11473773891754317
NGC4013,21.48,173.0,131.21915180338576,5.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,2.094756297243288,2.0950842385168125,-0.004676817605307686,0.5008740273489727,0.42900155364443704,0.08530212262336036,0.5197187304292818,0.5084119085810963,0.5084119085810963,4.42,4.42,600784501.6822702,145.299208013712,4,131.21915180338576,0.24150779304401296,0.12278543799871504
NGC4013,22.3,171.0,128.69347341648682,5.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,2.0943985498000535,2.090332305373165,-0.004149089510255688,0.5010948909625805,0.40280729552408967,0.07937496835473858,0.503211576501985,0.5019415651783423,0.5019415651783423,4.42,4.42,604948594.8723087,143.6350559216454,4,128.69347341648682,0.24740658820767938,0.1241836501203962
NGC4013,22.99,170.0,126.74445471104445,5.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,2.0940975184148924,2.0863337274839986,-0.0037050256253948637,0.5012807396130555,0.38076578564233404,0.07438748488480076,0.4893214103924305,0.49649700792480544,0.49649700792480544,4.42,4.42,608452526.9468535,142.23473281978448,4,126.74445471104445,0.25444438405267966,0.12633087536542553
NGC4013,23.69,172.0,124.9560086590477,5.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,2.091813668942787,2.083899471754736,-0.0033210407441769778,0.5026385182965022,0.35548225945645223,0.0697551644705866,0.4730724029424813,0.4908120721548938,0.4908120721548938,4.42,4.42,593458929.3571402,148.05815471847507,4,124.9560086590477,0.27351157756367617,0.13424278414238186
NGC4013,24.39,173.0,123.50005060727707,5.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,2.0875513641574353,2.0830874885895674,-0.0030035705750782785,0.505165533554218,0.32727615913864394,0.06555028948122571,0.4546658609073487,0.4849656644954703,0.4849656644954703,4.42,4.42,559917020.4789001,161.12561615542523,4,123.50005060727707,0.28612687510244467,0.13876171011406951
NGC4013,25.2,176.0,121.79545393814993,5.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,2.0826192686200997,2.082147908069872,-0.002636212236549784,0.5080896512095749,0.2946376716280372,0.06068464842210809,0.43336686226669524,0.47820053563242304,0.47820053563242304,4.42,4.42,521104240.2055081,176.24653581818183,4,121.79545393814993,0.3079803753514208,0.14727638045732414
NGC4013,25.9,178.0,120.09645207082514,5.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,2.078356963834748,2.0813359249047036,-0.0023187420674510846,0.5106166664672909,0.26643157131022893,0.05647977343274719,0.4149603202315626,0.4723541279729995,0.4723541279729995,4.42,4.42,487562331.32726806,189.313997255132,5,120.09645207082514,0.3253008310627801,0.15365719038555153
NGC4013,26.59,180.0,118.45436674095218,6.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,2.074155549117758,2.0805355414990374,-0.0020058071864823656,0.5131075815070394,0.23862841528267495,0.05233496808609143,0.3968167287969318,0.4665912404229963,0.4665912404229963,4.42,4.42,454499592.57585996,202.19478067155433,5,118.45436674095218,0.34192018477248787,0.1595369631386552
NGC4013,27.41,180.0,116.55454731583835,8.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,2.06916256351206,2.07958436121984,-0.001633913559823889,0.5160677993803637,0.20558698348181373,0.047409257384268655,0.3752547795557764,0.45974259145052876,0.45974259145052876,4.42,4.42,415207642.1756359,217.5023783548388,5,116.55454731583835,0.3524747371342314,0.16204764907093547
NGC4013,28.1,180.0,114.97151038409471,5.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,2.0649611487950703,2.0787839778141737,-0.0013209786788551704,0.5185587144201123,0.17778382745425977,0.043264452037612894,0.3571111881211456,0.45397970390052556,0.45397970390052556,4.42,4.42,382144903.4242278,230.38316177126114,5,114.97151038409471,0.36126938675502934,0.16400896922737268
NGC4013,28.8,180.0,113.47812167990797,5.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,2.0627995513682134,2.0783721863518383,-0.0011599759502408313,0.5198402721579538,0.16347930515022852,0.04113197972157988,0.34777644180332845,0.45101474001610364,0.45101474001610364,4.42,4.42,365134363.9216919,237.01023150000012,5,113.47812167990797,0.36956599066717793,0.16667970919955105
NGC4013,29.61,178.0,111.83732382348927,5.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,2.0627995513682134,2.0783721863518383,-0.0011599759502408313,0.5198402721579538,0.16347930515022852,0.04113197972157988,0.34777644180332845,0.45101474001610364,0.45101474001610364,4.42,4.42,365134363.9216919,237.01023150000012,5,111.83732382348927,0.37170042795792546,0.1676423718793182
NGC4013,30.31,174.0,110.56759290135605,5.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,2.0627995513682134,2.0783721863518383,-0.0011599759502408313,0.5198402721579538,0.16347930515022852,0.04113197972157988,0.34777644180332845,0.45101474001610364,0.45101474001610364,4.42,4.42,365134363.9216919,237.01023150000012,5,110.56759290135605,0.3645540637853101,0.1644192562999457
NGC4013,31.01,170.0,108.99726693821272,10.0,1.63,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4013_structure_enriched.csv,2.0627995513682134,2.0783721863518383,-0.0011599759502408313,0.5198402721579538,0.16347930515022852,0.04113197972157988,0.34777644180332845,0.45101474001610364,0.45101474001610364,4.42,4.42,365134363.9216919,237.01023150000012,5,108.99726693821272,0.3588396062458075,0.16184195171843388
