galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
UGC05986,0.63,29.5,2.53,-2.22,32.45,0.0,1381.3492063492063,32.52584971987665,-3.0258497198766534,3.0258497198766534,-0.1025711769449713
UGC05986,1.26,50.8,3.76,-8.54,43.44,0.0,2048.126984126984,44.34788577866641,6.452114221333588,6.452114221333588,0.12701012246719662
UGC05986,1.88,68.2,2.58,-2.13,53.72,0.0,2474.0638297872347,54.04000995184714,14.159990048152864,14.159990048152864,0.20762448750957277
UGC05986,2.51,84.3,2.28,8.88,65.57,0.0,2831.2709163346617,66.69225102570752,17.607748974292477,17.607748974292477,0.20887009459421682
UGC05986,3.13,95.3,2.01,11.55,69.99,0.0,2901.6261980830673,71.78912221818054,23.51087778181946,23.51087778181946,0.24670385920062393
UGC05986,3.77,106.0,3.58,16.04,70.54,0.0,2980.371352785146,73.65972896357869,32.34027103642131,32.34027103642131,0.3050968965700124
UGC05986,4.39,112.0,4.25,20.82,71.78,0.0,2857.4031890660594,76.53925377884492,35.46074622115508,35.46074622115508,0.31661380554602747
UGC05986,5.02,115.0,3.18,24.3,71.41,0.0,2634.4621513944226,77.7448076488874,37.2551923511126,37.2551923511126,0.32395819435750084
UGC05986,5.65,116.0,2.32,25.4,67.79,0.0,2381.592920353982,75.33780694196798,40.66219305803202,40.66219305803202,0.35053614705200015
UGC05986,6.28,116.0,2.01,24.6,64.52,0.0,2142.6751592356686,72.6791885112984,43.320811488701594,43.320811488701594,0.3734552714543241
UGC05986,6.9,116.0,2.28,25.5,61.11,0.0,1950.1449275362318,70.52721613389492,45.472783866105075,45.472783866105075,0.39200675746642305
UGC05986,7.54,114.0,3.05,25.7,56.38,0.0,1723.6074270557028,67.09739446913103,46.90260553086897,46.90260553086897,0.41142636430586815
UGC05986,8.16,112.0,3.69,24.6,53.17,0.0,1537.2549019607843,64.50713050257914,47.492869497420855,47.492869497420855,0.42404347765554334
UGC05986,8.79,109.0,5.1,24.9,50.65,0.0,1351.6496018202504,63.050758435888184,45.949241564111816,45.949241564111816,0.4215526749001084
UGC05986,9.41,107.0,6.39,27.79,48.55,0.0,1216.6843783209351,63.0315420476232,43.9684579523768,43.9684579523768,0.41092016777922247
