galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
UGCA444,0.12,6.48,2.6,-0.66,2.2,0.0,349.9200000000001,2.296867431960321,4.18313256803968,4.18313256803968,0.6455451493888394
UGCA444,0.19,8.6,2.65,0.47,2.24,0.0,389.2631578947368,2.422221494255726,6.177778505744273,6.177778505744273,0.7183463378772411
UGCA444,0.26,10.2,3.03,1.82,2.72,0.0,400.15384615384613,3.5057708959373657,6.694229104062634,6.694229104062634,0.6562969709865328
UGCA444,0.33,11.7,3.55,3.08,2.9,0.0,414.81818181818176,4.54985708591053,7.15014291408947,7.15014291408947,0.611123325990553
UGCA444,0.4,12.7,3.75,4.2,2.92,0.0,403.22499999999997,5.514843876603833,7.185156123396166,7.185156123396166,0.5657603246768635
UGCA444,0.47,14.1,3.43,5.32,3.03,0.0,423.00000000000006,6.5866843123170735,7.513315687682926,7.513315687682926,0.5328592686299948
UGCA444,0.55,16.0,3.33,6.65,3.44,0.0,465.45454545454544,8.013682442336993,7.986317557663007,7.986317557663007,0.49914484735393794
UGCA444,0.62,18.1,2.66,7.97,3.69,0.0,528.4032258064517,9.36610665804663,8.73389334195337,8.73389334195337,0.48253554375432983
UGCA444,0.69,21.2,3.78,9.25,3.81,0.0,651.3623188405797,10.669540696137664,10.530459303862335,10.530459303862335,0.4967197784840724
UGCA444,0.76,21.6,3.33,10.36,3.95,0.0,613.8947368421053,11.84500670589914,9.754993294100862,9.754993294100862,0.4516200599120769
UGCA444,0.83,23.3,3.09,11.58,4.15,0.0,654.0843373493976,13.13232572540405,10.167674274595951,10.167674274595951,0.43638087015433263
UGCA444,0.9,24.5,3.26,12.39,4.32,0.0,666.9444444444445,14.051551492148949,10.448448507851051,10.448448507851051,0.42646728603473677
UGCA444,0.97,24.4,3.29,13.1,4.46,0.0,613.7731958762886,14.86279791957896,9.53720208042104,9.53720208042104,0.3908689377221738
UGCA444,1.04,25.3,2.78,13.71,4.57,0.0,615.4711538461538,15.566863452134609,9.733136547865392,9.733136547865392,0.38470895446108266
UGCA444,1.11,25.4,2.78,14.22,4.69,0.0,581.2252252252251,16.179578320660045,9.220421679339953,9.220421679339953,0.36300872753306906
UGCA444,1.19,25.9,2.73,14.63,4.81,0.0,563.7058823529411,16.71410633196559,9.18589366803441,9.18589366803441,0.35466770919051777
UGCA444,1.26,26.7,2.67,14.83,4.88,0.0,565.7857142857142,17.03303747164648,9.666962528353519,9.666962528353519,0.3620585216611805
UGCA444,1.33,27.1,3.16,15.03,4.95,0.0,552.187969924812,17.353474524761683,9.746525475238318,9.746525475238318,0.3596503865401593
UGCA444,1.4,28.6,3.34,15.13,5.03,0.0,584.2571428571429,17.59751128718816,11.002488712811843,11.002488712811843,0.3847024025458686
UGCA444,1.48,28.9,3.21,15.24,5.09,0.0,564.331081081081,17.8715895510648,11.028410448935198,11.028410448935198,0.3816058978870311
UGCA444,1.55,30.4,4.14,15.34,5.13,0.0,596.2322580645161,18.117883544945705,12.282116455054293,12.282116455054293,0.40401698865310176
UGCA444,1.62,30.8,4.35,15.54,5.17,0.0,585.5802469135803,18.455538224275923,12.344461775724078,12.344461775724078,0.40079421349753497
UGCA444,1.69,30.5,4.56,15.54,5.21,0.0,550.4437869822485,18.61971790245251,11.88028209754749,11.88028209754749,0.38951744582122916
UGCA444,1.75,33.0,4.04,15.54,5.22,0.0,622.2857142857143,18.763993801399348,14.236006198600652,14.236006198600652,0.4313941272303228
UGCA444,1.83,32.1,4.35,15.64,5.25,0.0,563.0655737704918,19.05066593815296,13.049334061847041,13.049334061847041,0.40652131033791405
UGCA444,1.9,32.9,4.36,15.64,5.28,0.0,569.6894736842105,19.224412678108752,13.675587321891246,13.675587321891246,0.4156713471699467
UGCA444,1.97,34.2,4.9,15.64,5.3,0.0,593.7258883248732,19.40572588559894,14.794274114401063,14.794274114401063,0.43258111445617137
UGCA444,2.04,32.6,3.98,15.64,5.31,0.0,520.9607843137255,19.57828285759722,13.021717142402782,13.021717142402782,0.3994391761473246
UGCA444,2.11,33.7,4.73,15.74,5.33,0.0,538.2417061611376,19.825120768594427,13.874879231405576,13.874879231405576,0.41171748461144136
UGCA444,2.19,33.8,4.67,15.64,5.35,0.0,521.6621004566209,19.94070848055796,13.859291519442039,13.859291519442039,0.4100382106343799
UGCA444,2.26,34.9,3.74,15.64,5.36,0.0,538.9424778761063,20.113092195348962,14.786907804651037,14.786907804651037,0.4236936333710899
UGCA444,2.33,36.1,5.47,15.64,5.39,0.0,559.3175965665235,20.30153873624654,15.798461263753463,15.798461263753463,0.43763050592114855
UGCA444,2.4,37.2,5.39,15.24,5.42,0.0,576.6000000000001,20.198075720772763,17.00192427922724,17.00192427922724,0.45704097524804405
UGCA444,2.48,37.6,7.1,14.73,5.5,0.0,570.0645161290323,20.073300891524365,17.526699108475636,17.526699108475636,0.46613561458711794
UGCA444,2.55,35.6,4.73,14.22,5.46,0.0,497.00392156862756,19.887751887959922,15.71224811204008,15.71224811204008,0.4413552840460696
UGCA444,2.62,38.3,7.78,13.81,5.25,0.0,559.8816793893129,19.741832559301507,18.55816744069849,18.55816744069849,0.48454745275975175
