galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
NGC2683,2.89,189.0,10.0,7.68,203.92,89.57,12360.207612456747,222.856756011569,-33.85675601156899,33.85675601156899,-0.1791362751934867
NGC2683,5.77,212.0,5.0,21.36,229.24,63.44,7789.254766031197,238.81344350768867,-26.813443507688675,26.813443507688675,-0.12647850711173902
NGC2683,8.66,206.0,5.0,17.89,197.87,51.78,4900.230946882217,205.32484293699804,0.6751570630019614,0.6751570630019614,0.0032774614708833078
NGC2683,11.54,200.0,5.0,24.41,185.0,44.86,3466.2045060658584,192.0436088580707,7.956391141929288,7.956391141929288,0.03978195570964644
NGC2683,14.43,172.0,12.0,25.8,159.52,40.12,2050.1732501732504,166.8115814693101,5.188418530689887,5.188418530689887,0.03016522401563888
NGC2683,17.31,190.0,10.0,25.8,143.29,36.63,2085.4997111496245,150.9032250060293,39.09677499397071,39.09677499397071,0.2057724999682669
NGC2683,20.2,169.0,10.0,23.72,130.86,33.91,1413.9108910891089,138.73534387418326,30.264656125816742,30.264656125816742,0.17908080547820557
NGC2683,23.08,150.0,10.0,20.53,121.26,31.72,974.8700173310226,129.02960261599972,20.97039738400028,20.97039738400028,0.13980264922666852
NGC2683,28.85,160.0,10.0,17.48,107.36,28.37,887.3483535528595,115.57554145772558,44.42445854227442,44.42445854227442,0.2776528658892151
NGC2683,31.74,155.0,10.0,16.5,102.03,27.05,756.9313169502205,110.70027255739382,44.299727442606184,44.299727442606184,0.2858046931781044
NGC2683,34.62,151.0,12.0,15.67,97.49,25.9,658.6077411900636,106.6170010408962,44.3829989591038,44.3829989591038,0.29392714542452847
