galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
NGC3198,0.32,24.4,35.9,0.0,63.28,0.0,1860.4999999999995,63.28,-38.88,38.88,-1.5934426229508198
NGC3198,0.64,43.3,16.3,0.0,73.66,0.0,2929.5156249999995,73.66,-30.36,30.36,-0.7011547344110854
NGC3198,0.96,45.5,16.1,0.0,78.98,0.0,2156.510416666667,78.98,-33.480000000000004,33.480000000000004,-0.7358241758241759
NGC3198,1.28,58.5,15.4,0.35,82.7,0.0,2673.6328125,82.70074062546236,-24.20074062546236,24.20074062546236,-0.4136878739395275
NGC3198,1.61,68.8,7.61,0.15,84.22,0.0,2940.0248447204963,84.22013357861645,-15.420133578616458,15.420133578616458,-0.224129848526402
NGC3198,1.93,76.9,10.3,-0.05,83.17,0.0,3064.0466321243525,83.17001502945638,-6.270015029456374,6.270015029456374,-0.08153465577966676
NGC3198,2.24,82.0,8.09,-0.47,87.04,0.0,3001.785714285714,87.04126894755154,-5.0412689475515435,5.0412689475515435,-0.061478889604287115
NGC3198,2.57,86.9,7.6,-0.95,88.91,0.0,2938.369649805448,88.91507521224958,-2.0150752122495703,2.0150752122495703,-0.023188437425196436
NGC3198,2.89,97.6,3.03,-1.43,88.98,0.0,3296.110726643598,89.02300373324033,8.576996266759664,8.576996266759664,0.08787906011024246
NGC3198,3.21,100.0,5.31,-1.14,93.81,0.0,3115.264797507788,93.89768611052688,6.102313889473123,6.102313889473123,0.06102313889473123
NGC3198,3.54,107.0,7.51,-0.39,101.22,0.0,3234.1807909604518,101.33461621823419,5.6653837817658115,5.6653837817658115,0.05294751197911973
NGC3198,3.85,113.0,7.32,0.36,108.53,0.0,3316.6233766233768,108.66633806446599,4.3336619355340105,4.3336619355340105,0.038350990579946995
NGC3198,4.17,117.0,5.21,1.52,115.51,0.0,3282.73381294964,115.66420523103827,1.3357947689617333,1.3357947689617333,0.011417049307365243
NGC3198,4.5,119.0,5.67,3.07,120.51,0.0,3146.8888888888887,120.69137128123987,-1.6913712812398671,1.6913712812398671,-0.014213204044032497
NGC3198,4.82,127.0,5.39,4.63,125.42,0.0,3346.265560165975,125.64583782621747,1.3541621737825267,1.3541621737825267,0.01066269428175218
NGC3198,5.15,132.0,4.34,6.02,129.4,0.0,3383.3009708737864,129.6857978418889,2.314202158111101,2.314202158111101,0.017531834531144704
NGC3198,5.46,134.0,2.36,7.16,133.15,0.0,3288.644688644689,133.49103197808978,0.5089680219102206,0.5089680219102206,0.003798268820225527
NGC3198,5.78,137.0,0.89,8.31,136.45,0.0,3247.2318339100343,136.8499147516586,0.15008524834141213,0.15008524834141213,0.001095512761616147
NGC3198,6.1,140.0,2.84,9.46,139.41,0.0,3213.1147540983607,139.8756991976991,0.12430080230089402,0.12430080230089402,0.0008878628735778145
NGC3198,6.43,142.0,0.88,10.61,141.85,0.0,3135.9253499222395,142.38934796553883,-0.3893479655388319,0.3893479655388319,-0.0027418870812593796
NGC3198,6.74,144.0,1.23,11.77,142.32,0.0,3076.5578635014836,142.95060289705262,1.0493971029473812,1.0493971029473812,0.007287479881579036
NGC3198,7.06,146.0,1.57,12.87,140.94,0.0,3019.2634560906517,141.68296907912924,4.317030920870764,4.317030920870764,0.029568704937470984
NGC3198,8.04,147.0,3.0,16.39,135.68,0.0,2687.6865671641795,136.90753081864202,10.092469181357984,10.092469181357984,0.06865625293440805
NGC3198,9.04,148.0,3.0,20.03,130.79,0.0,2423.0088495575224,132.69451276404533,15.305487235954672,15.305487235954672,0.10341545429699103
NGC3198,10.04,152.0,2.0,23.68,128.1,0.0,2301.1952191235064,130.827605179603,21.17239482039699,21.17239482039699,0.1392920711868223
NGC3198,11.04,155.0,2.0,27.08,126.67,0.0,2176.177536231884,130.29256592106069,24.707434078939315,24.707434078939315,0.1594028005092859
NGC3198,12.05,156.0,2.0,30.11,124.98,0.0,2019.5850622406638,129.531268999869,26.468731000130987,26.468731000130987,0.16967135256494223
NGC3198,14.05,157.0,2.0,34.48,118.12,0.0,1754.377224199288,124.5074858857093,32.4925141142907,32.4925141142907,0.2069586886260554
NGC3198,16.07,153.0,2.0,36.43,108.22,0.0,1456.6894835096452,116.23153298541853,36.768467014581475,36.768467014581475,0.24031677787308153
NGC3198,18.13,153.0,2.0,37.76,101.1,0.0,1291.1748483177055,110.58064746607431,42.41935253392569,42.41935253392569,0.27725067015637705
NGC3198,20.05,154.0,2.0,39.83,96.4,0.0,1182.8428927680798,107.52940286356473,46.47059713643527,46.47059713643527,0.30175712426256673
NGC3198,22.12,153.0,2.0,40.92,91.56,0.0,1058.2730560578661,104.14951150083876,48.850488499161244,48.850488499161244,0.3192842385566094
NGC3198,24.03,150.0,2.0,41.77,87.03,0.0,936.3295880149813,100.99114641576006,49.008853584239944,49.008853584239944,0.3267256905615996
NGC3198,26.1,149.0,2.0,43.71,82.67,0.0,850.6130268199233,98.57005746139362,50.42994253860638,50.42994253860638,0.33845599019198913
NGC3198,28.16,148.0,2.0,45.41,79.06,0.0,777.8409090909091,96.79143001870789,51.208569981292115,51.208569981292115,0.3460038512249467
NGC3198,30.08,146.0,2.0,45.29,76.07,0.0,708.6436170212767,94.69746247584311,51.30253752415689,51.30253752415689,0.35138724331614307
NGC3198,32.14,147.0,2.0,44.56,73.27,0.0,672.3397635345364,92.51848156478661,54.48151843521339,54.48151843521339,0.3706225743892067
NGC3198,34.06,148.0,2.0,44.81,70.91,0.0,643.1004110393422,91.1673304510816,56.8326695489184,56.8326695489184,0.3840045239791784
NGC3198,36.12,148.0,2.0,45.9,68.62,0.0,606.4230343300111,90.35186375885066,57.648136241149345,57.648136241149345,0.3895144340618199
NGC3198,38.19,149.0,2.0,46.75,66.59,0.0,581.3301911495156,89.65644366016795,59.34355633983205,59.34355633983205,0.39827890160961105
NGC3198,40.1,150.0,2.0,47.48,64.84,0.0,561.0972568578553,89.11093175210783,60.88906824789217,60.88906824789217,0.40592712165261446
NGC3198,42.17,150.0,3.0,48.93,63.1,0.0,533.5546597106948,89.02122284755932,60.978777152440685,60.978777152440685,0.4065251810162712
NGC3198,44.08,149.0,3.0,47.84,61.63,0.0,503.65245009074414,87.72059644443458,61.27940355556542,61.27940355556542,0.4112711648024525
