galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
NGC5033,0.76,206.0,16.0,2.44,95.41,277.3,55836.84210526316,293.26491726764726,-87.26491726764726,87.26491726764726,-0.4236161032410061
NGC5033,2.28,214.0,10.0,5.15,214.07,218.08,20085.964912280702,305.63274333748996,-91.63274333748996,91.63274333748996,-0.42819038942752313
NGC5033,3.8,222.0,8.0,8.48,237.47,168.95,12969.473684210527,291.5613379719609,-69.56133797196088,69.56133797196088,-0.313339360234058
NGC5033,5.33,224.0,8.0,16.65,222.81,142.66,9413.88367729831,265.0912940856414,-41.09129408564138,41.09129408564138,-0.18344327716804187
NGC5033,6.85,225.0,8.0,22.4,206.17,125.84,7390.51094890511,242.5768630764278,-17.5768630764278,17.5768630764278,-0.07811939145079022
NGC5033,8.0,222.0,6.0,24.58,191.74,116.44,6160.5,225.66939890024966,-3.6693989002496608,3.6693989002496608,-0.01652882387499847
NGC5033,10.28,220.0,3.0,28.49,177.55,102.72,4708.171206225681,207.2171415924978,12.782858407502204,12.782858407502204,0.058103901852282744
NGC5033,12.56,218.0,2.0,30.21,168.02,92.93,3783.7579617834394,194.82917436881266,23.17082563118734,23.17082563118734,0.10628819096874927
NGC5033,14.91,219.0,2.0,36.41,156.39,85.29,3216.7002012072435,182.7970685920309,36.20293140796909,36.20293140796909,0.16531018907748443
NGC5033,17.15,217.0,2.0,41.69,147.04,79.53,2745.714285714286,173.87682767958756,43.123172320412436,43.123172320412436,0.19872429640743058
NGC5033,19.39,218.0,2.0,45.72,140.32,74.79,2450.954100051573,167.68770876552443,50.312291234475566,50.312291234475566,0.23079032676364938
NGC5033,21.64,220.0,2.0,51.92,136.88,70.8,2236.5988909426987,165.49083954348083,54.50916045651917,54.50916045651917,0.24776891116599623
NGC5033,24.01,222.0,2.0,56.74,130.88,67.21,2052.6447313619324,161.2897091294533,60.710290870546686,60.710290870546686,0.27346977869615624
NGC5033,26.25,218.0,3.0,58.35,124.11,64.28,1810.4380952380952,155.803783030425,62.196216969575005,62.196216969575005,0.28530374756685783
NGC5033,28.5,217.0,3.0,56.74,118.34,61.69,1652.2456140350878,150.13996762899728,66.86003237100272,66.86003237100272,0.30811074825346874
NGC5033,30.87,207.0,3.0,53.3,113.45,59.28,1388.0466472303206,144.59710277234774,62.40289722765226,62.40289722765226,0.3014632716311703
NGC5033,33.12,199.0,3.0,51.34,109.2,57.23,1195.6823671497586,140.1951119495776,58.80488805042239,58.80488805042239,0.2955019500021226
NGC5033,35.36,191.0,3.0,48.7,105.32,55.39,1031.7024886877828,135.8960295588435,55.10397044115649,55.10397044115649,0.28850246304270416
NGC5033,37.73,193.0,3.0,46.75,101.61,53.62,987.251523986218,132.04767907724005,60.95232092275995,60.95232092275995,0.3158151343148184
NGC5033,39.98,192.0,3.0,45.26,98.44,52.09,922.0610305152577,128.8915965179427,63.1084034820573,63.1084034820573,0.3286896014690484
NGC5033,42.22,194.0,4.0,43.99,95.58,50.69,891.4258645191852,126.1300955974735,67.8699044025265,67.8699044025265,0.3498448680542603
NGC5033,44.59,196.0,5.0,42.84,92.77,49.32,861.5384615384614,123.52353351578343,72.47646648421657,72.47646648421657,0.36977789022559476
