galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
UGC12732,0.96,34.2,3.32,1.81,20.68,0.0,1218.3750000000002,20.75905826380378,13.440941736196223,13.440941736196223,0.39300999228643924
UGC12732,1.92,49.5,4.6,-7.24,30.32,0.0,1276.171875,32.64968118802053,16.85031881197947,16.85031881197947,0.3404104810500903
UGC12732,2.88,59.9,4.38,-2.56,33.18,0.0,1245.8368055555554,36.61516008808953,23.284839911910467,23.284839911910467,0.38872854610868895
UGC12732,3.84,65.3,4.31,8.12,35.24,0.0,1110.4401041666665,41.25795411468883,24.04204588531117,24.04204588531117,0.368178344338609
UGC12732,4.8,69.8,3.83,11.3,34.72,0.0,1015.0083333333333,43.47908558228886,26.320914417711137,26.320914417711137,0.3770904644371223
UGC12732,5.76,73.8,3.45,16.0,34.11,0.0,945.5625,46.2595199777022,27.5404800222978,27.5404800222978,0.37317723607449593
UGC12732,6.72,76.2,3.24,18.2,34.88,0.0,864.0535714285716,49.23714103046267,26.96285896953733,26.96285896953733,0.353843293563482
UGC12732,7.68,79.3,3.19,19.2,33.08,0.0,818.8138020833334,49.89821267519568,29.401787324804317,29.401787324804317,0.37076654886260174
UGC12732,8.64,80.3,3.31,23.3,31.11,0.0,746.3067129629628,51.79016089059294,28.50983910940706,28.50983910940706,0.35504158293159477
UGC12732,9.6,81.9,3.69,25.5,29.68,0.0,698.7093750000001,53.26748368738243,28.632516312617575,28.632516312617575,0.3496033737804343
UGC12732,10.6,84.0,3.89,27.8,28.19,0.0,665.6603773584906,54.84487329137314,29.15512670862686,29.15512670862686,0.3470848417693674
UGC12732,11.5,85.6,3.67,31.1,26.95,0.0,637.1617391304346,57.00324973492796,28.596750265072032,28.596750265072032,0.3340741853396266
UGC12732,12.5,87.9,3.43,35.1,25.7,0.0,618.1128000000001,59.75186186606932,28.148138133930686,28.148138133930686,0.3202291027750931
UGC12732,13.4,90.8,3.36,38.3,24.69,0.0,615.2716417910448,62.13466452349906,28.665335476500935,28.665335476500935,0.3156975272742394
UGC12732,14.4,95.5,3.18,41.4,23.69,0.0,633.3506944444445,64.64404874027208,30.855951259727917,30.855951259727917,0.3230989660704494
UGC12732,15.4,98.0,3.18,43.4,22.77,0.0,623.6363636363636,66.52924870702716,31.470751292972835,31.470751292972835,0.3211301152344167
