galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
F583-1,0.26,14.6,13.0,-0.5,5.06,0.0,819.8461538461538,5.084643546995206,9.515356453004793,9.515356453004793,0.6517367433564927
F583-1,0.44,10.0,7.0,-0.86,8.17,0.0,227.27272727272728,8.351635607758507,1.6483643922414934,1.6483643922414934,0.16483643922414934
F583-1,0.77,10.7,7.13,-1.55,13.14,0.0,148.68831168831167,13.338444622625008,-2.638444622625009,2.638444622625009,-0.24658360959112235
F583-1,0.89,17.4,9.6,-1.78,14.55,0.0,340.1797752808988,14.773118189332285,2.6268818106677134,2.6268818106677134,0.1509702190038916
F583-1,1.22,23.5,11.2,-2.43,17.29,0.0,452.6639344262295,17.703320750755584,5.796679249244416,5.796679249244416,0.24666720209550708
F583-1,1.55,31.0,5.2,-2.98,18.37,0.0,620.0,19.16511800313711,11.83488199686289,11.83488199686289,0.3817703869955771
F583-1,1.8,32.3,2.41,-3.18,18.25,0.0,579.6055555555554,19.436469967080107,12.86353003291989,12.86353003291989,0.3982517038055694
F583-1,2.21,40.9,5.9,-3.53,19.06,0.0,756.9276018099547,21.016565407828363,19.883434592171636,19.883434592171636,0.4861475450408713
F583-1,2.31,43.8,4.26,-3.66,19.39,0.0,830.4935064935064,21.579986920536644,22.220013079463353,22.220013079463353,0.5073062346909442
F583-1,2.54,44.8,4.5,-4.08,20.16,0.0,790.1732283464565,22.909501808633497,21.8904981913665,21.8904981913665,0.4886271917715737
F583-1,3.1,51.7,12.7,-5.16,22.16,0.0,862.2225806451613,26.227736647052392,25.47226335294761,25.47226335294761,0.4926936818751955
F583-1,3.43,55.7,4.5,-4.94,23.71,0.0,904.5160349854227,28.34236560168797,27.357634398312033,27.357634398312033,0.49116040212409395
F583-1,3.86,59.4,9.85,-3.07,24.94,0.0,914.0829015544041,30.22778930006446,29.172210699935537,29.172210699935537,0.49111465824807304
F583-1,4.09,62.0,4.5,1.31,25.34,0.0,939.8533007334963,31.03937624570921,30.96062375429079,30.96062375429079,0.4993648992627547
F583-1,4.37,63.0,3.2,4.42,25.74,0.0,908.2379862700228,32.37315775849218,30.626842241507823,30.626842241507823,0.48614035303980674
F583-1,4.76,66.6,6.9,7.13,26.09,0.0,931.8403361344538,34.105438674204606,32.49456132579539,32.49456132579539,0.487906326213144
F583-1,5.4,71.3,2.95,11.25,26.17,0.0,941.4240740740739,36.83019072459179,34.46980927540821,34.46980927540821,0.48344753541947
F583-1,5.86,72.3,15.5,13.88,25.92,0.0,892.0290102389077,38.612725823389106,33.68727417661089,33.68727417661089,0.4659374021661258
F583-1,6.08,73.4,6.0,14.94,25.73,0.0,886.1118421052632,39.36655718376956,34.03344281623045,34.03344281623045,0.4636708830549107
F583-1,6.43,72.4,5.81,16.72,25.39,0.0,815.2037325038882,40.5788556976793,31.821144302320704,31.821144302320704,0.4395185677116119
F583-1,6.97,77.1,12.1,19.67,24.74,0.0,852.8565279770444,42.54011952507805,34.55988047492195,34.55988047492195,0.4482474769769384
F583-1,7.96,80.3,13.5,24.09,23.76,0.0,810.0615577889446,46.02687871396524,34.27312128603476,34.27312128603476,0.42681346557951133
F583-1,10.29,84.7,6.0,31.66,22.09,0.0,697.1904761904763,52.98819728912889,31.711802710871112,31.711802710871112,0.37440144877061526
F583-1,15.49,86.9,5.6,39.34,17.78,0.0,487.5151710781149,61.36445526870471,25.535544731295296,25.535544731295296,0.2938497667582888
F583-1,16.26,85.8,8.6,39.55,17.09,0.0,452.74538745387446,61.84450473836603,23.95549526163397,23.95549526163397,0.2792015764759204
