galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
F563-1,1.07,22.1,7.17,1.98,18.3,0.0,456.4579439252337,18.40680309016207,3.69319690983793,3.69319690983793,0.16711298234560767
F563-1,1.78,42.7,10.66,4.03,24.51,0.0,1024.3202247191011,25.512276549367748,17.187723450632255,17.187723450632255,0.40252279743869446
F563-1,2.49,60.6,7.69,6.25,27.45,0.0,1474.8433734939758,30.283634252596922,30.31636574740308,30.31636574740308,0.5002700618383347
F563-1,2.97,76.8,11.1,7.78,28.28,0.0,1985.9393939393938,33.04281315308381,43.757186846916184,43.757186846916184,0.5697550370692211
F563-1,3.04,81.6,17.5,8.01,28.2,0.0,2190.315789473684,33.33795101026767,48.26204898973232,48.26204898973232,0.5914466787957393
F563-1,3.19,87.0,8.93,8.49,28.16,0.0,2372.727272727273,34.15627633252429,52.84372366747571,52.84372366747571,0.6073991226146633
F563-1,6.95,90.0,24.8,17.83,29.57,0.0,1165.4676258992806,50.293144527858196,39.706855472141804,39.706855472141804,0.44118728302379784
F563-1,8.58,97.8,9.4,22.83,29.09,0.0,1114.7832167832169,55.034197871468194,42.7658021285318,42.7658021285318,0.43727814037353585
F563-1,9.26,93.7,25.3,24.91,28.73,0.0,948.1306695464364,56.831384152043356,36.86861584795665,36.86861584795665,0.3934750890923868
F563-1,9.89,103.0,23.8,26.69,28.7,0.0,1072.6996966632962,58.57823856327759,44.42176143672241,44.42176143672241,0.43127923724973216
F563-1,10.08,97.4,11.0,27.31,28.73,0.0,941.1468253968254,59.16208851594052,38.23791148405949,38.23791148405949,0.39258636020594956
F563-1,11.84,106.5,9.48,30.86,27.77,0.0,957.9603040540541,62.80612919895465,43.69387080104535,43.69387080104535,0.41027108733375917
F563-1,14.56,112.0,11.0,30.44,25.73,0.0,861.5384615384615,65.2170816117272,46.782918388272805,46.782918388272805,0.41770462846672146
F563-1,15.43,111.5,9.4,30.7,25.11,0.0,805.7193778353857,66.10459323153714,45.39540676846286,45.39540676846286,0.4071336929906983
F563-1,17.93,111.0,24.3,33.36,23.48,0.0,687.1723368655884,69.27978116541072,41.720218834589275,41.720218834589275,0.3758578273386421
F563-1,19.02,112.5,7.75,34.35,22.95,0.0,665.4179810725552,70.53532026111185,41.96467973888815,41.96467973888815,0.37301937545678354
F563-1,20.1,106.0,10.7,35.34,22.07,0.0,559.0049751243781,71.57365210975652,34.42634789024348,34.42634789024348,0.3247768668890894
