galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
NGC4088,1.74,84.9,11.3,0.0,137.12,0.0,4142.534482758621,137.12,-52.22,52.22,-0.6150765606595995
NGC4088,3.5,136.0,9.9,0.0,180.27,0.0,5284.571428571428,180.27,-44.27000000000001,44.27000000000001,-0.32551470588235304
NGC4088,5.24,162.0,8.0,16.92,240.94,0.0,5008.396946564885,241.53337243536348,-79.53337243536348,79.53337243536348,-0.4909467434281696
NGC4088,6.98,179.0,6.5,31.57,264.14,0.0,4590.401146131805,266.0199325238618,-87.01993252386183,87.01993252386183,-0.4861448744349823
NGC4088,8.72,182.0,6.1,42.24,243.55,0.0,3798.6238532110087,247.18580076533524,-65.18580076533524,65.18580076533524,-0.35816374046887495
NGC4088,10.47,179.0,7.0,48.71,230.28,0.0,3060.2674307545367,235.3753226232521,-56.37532262325209,56.37532262325209,-0.3149459364427491
NGC4088,12.19,174.0,6.2,53.67,219.07,0.0,2483.6751435602955,225.54851761871547,-51.548517618715465,51.548517618715465,-0.2962558483834222
NGC4088,13.94,171.0,7.2,54.74,199.15,0.0,2097.6327116212337,206.5361714083032,-35.536171408303204,35.536171408303204,-0.20781386788481407
NGC4088,15.68,168.0,6.1,54.64,184.18,0.0,1800.0,192.1140338444852,-24.114033844485192,24.114033844485192,-0.1435359157409833
NGC4088,17.42,165.0,5.6,53.77,172.93,0.0,1562.8587830080367,181.09665319933444,-16.09665319933444,16.09665319933444,-0.09755547393536025
NGC4088,19.28,171.0,8.6,52.37,162.7,0.0,1516.649377593361,170.92103786863058,0.07896213136942265,0.07896213136942265,0.00046176685011358273
NGC4088,21.48,174.0,7.6,50.22,152.44,0.0,1409.4972067039105,160.5518405098414,13.448159490158588,13.448159490158588,0.07728827293194591
