galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
DDO154,0.49,13.8,1.6,3.74,12.31,0.0,388.6530612244899,12.865601423952167,0.9343985760478333,0.9343985760478333,0.06771004174259661
DDO154,0.99,21.6,0.8,7.46,14.55,0.0,471.2727272727273,16.610200706250023,4.989799293749979,4.989799293749979,0.231009226562499
DDO154,1.48,28.9,0.7,10.87,12.95,0.0,564.331081081081,17.88524318892559,11.01475681107441,11.01475681107441,0.3811334536703948
DDO154,1.97,34.3,0.5,13.32,11.54,0.0,597.2030456852791,19.710101469170105,14.589898530829892,14.589898530829892,0.4253614732020377
DDO154,2.47,38.2,0.4,14.77,10.18,0.0,590.7854251012146,21.379420959161525,16.820579040838478,16.820579040838478,0.44032929426278733
DDO154,2.96,42.0,0.2,16.2,9.16,0.0,595.9459459459459,23.382132656379888,18.617867343620112,18.617867343620112,0.4432825558004789
DDO154,3.46,44.6,0.2,17.6,8.37,0.0,574.9017341040462,25.53343685040685,19.06656314959315,19.06656314959315,0.42750141591016033
DDO154,3.95,46.3,0.2,17.91,7.77,0.0,542.706329113924,26.92490330279971,19.375096697200288,19.375096697200288,0.4184686111706326
DDO154,4.44,47.4,0.3,17.48,7.29,0.0,506.0270270270269,27.81791170238074,19.582088297619258,19.582088297619258,0.41312422568817003
DDO154,4.94,48.2,0.6,16.93,6.89,0.0,470.2914979757085,28.64489660110677,19.555103398893234,19.555103398893234,0.40570753939612514
DDO154,5.43,47.4,0.7,16.28,6.55,0.0,413.76795580110496,29.32532967135208,18.07467032864792,18.07467032864792,0.3813221588322346
DDO154,5.92,45.5,1.3,15.64,6.26,0.0,349.7043918918919,29.895241075995752,15.604758924004248,15.604758924004248,0.34296173459349993
