galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
NGC4013,5.49,198.0,10.0,0.0,186.83,108.11,7140.983606557376,215.85462932260685,-17.854629322606854,17.854629322606854,-0.09017489556872149
NGC4013,6.17,195.0,5.0,10.14,197.4,102.7,6162.8849270664505,222.74844466348134,-27.748444663481337,27.748444663481337,-0.1422997162229812
NGC4013,6.92,194.0,4.0,19.07,203.18,97.43,5438.728323699422,226.13797160140976,-32.13797160140976,32.13797160140976,-0.1656596474299472
NGC4013,7.69,195.0,3.0,24.03,205.95,92.74,4944.7334200260075,227.14213831871882,-32.14213831871882,32.14213831871882,-0.1648314785575324
NGC4013,8.36,195.0,3.0,26.62,205.73,88.92,4548.444976076556,225.69941005682756,-30.69941005682756,30.69941005682756,-0.15743287208629517
NGC4013,9.12,195.0,3.0,28.67,202.75,85.21,4169.4078947368425,221.78880832900472,-26.788808329004723,26.788808329004723,-0.13737850425130627
NGC4013,9.88,192.0,7.0,29.74,195.44,81.9,3731.1740890688257,213.98334327699433,-21.983343276994333,21.983343276994333,-0.11449657956767882
NGC4013,10.56,188.0,8.0,29.63,185.44,79.23,3346.969696969697,203.82179324105653,-15.821793241056525,15.821793241056525,-0.08415847468647088
NGC4013,11.31,186.0,7.0,29.42,175.66,76.58,3058.885941644562,193.8722992074938,-7.872299207493796,7.872299207493796,-0.04232418928760105
NGC4013,12.08,186.0,6.0,29.85,166.96,74.1,2863.907284768212,185.091592754491,0.9084072455090109,0.9084072455090109,0.004883909922091457
NGC4013,12.77,186.0,5.0,30.5,160.29,72.07,2709.162098668755,178.40916725113303,7.590832748866973,7.590832748866973,0.04081092875734932
NGC4013,13.47,185.0,6.0,31.57,154.56,70.18,2540.8314773570896,172.7672184396888,12.232781560311196,12.232781560311196,0.06612314356924971
NGC4013,14.17,180.0,10.0,32.44,149.44,68.41,2286.5208186309105,167.7251332501593,12.274866749840697,12.274866749840697,0.06819370416578165
NGC4013,14.98,163.0,8.0,32.98,144.15,66.54,1773.6315086782377,162.41599682073476,0.5840031792652383,0.5840031792652383,0.003582841590584284
NGC4013,15.68,162.0,6.0,32.44,140.03,65.04,1673.7244897959183,158.05150598398706,3.948494016012944,3.948494016012944,0.024373419851931755
NGC4013,16.37,164.0,5.0,31.79,136.17,63.66,1643.0054978619426,153.97368849693532,10.026311503064676,10.026311503064676,0.061136045750394365
NGC4013,17.19,166.0,5.0,30.82,132.07,62.12,1603.025014543339,149.60383888131346,16.396161118686535,16.396161118686535,0.0987720549318466
NGC4013,17.88,166.0,5.0,29.63,128.95,60.91,1541.1633109619688,146.206638333798,19.793361666202003,19.793361666202003,0.1192371184710964
NGC4013,18.58,166.0,5.0,28.56,126.05,59.75,1483.1001076426267,143.07062983653265,22.929370163467354,22.929370163467354,0.13812873592450214
NGC4013,19.39,166.0,5.0,27.91,122.95,58.49,1421.1449200618874,139.84051231050506,26.159487689494938,26.159487689494938,0.15758727523792132
NGC4013,20.09,168.0,5.0,27.26,120.47,57.46,1404.878048780488,137.2528326280532,30.7471673719468,30.7471673719468,0.18301885340444524
NGC4013,20.79,172.0,5.0,26.4,118.15,56.49,1422.991822991823,134.8201295029231,37.179870497076905,37.179870497076905,0.21616203777370294
NGC4013,21.48,173.0,5.0,25.97,116.0,55.57,1393.342644320298,132.66570986712068,40.33429013287932,40.33429013287932,0.2331461857391868
NGC4013,22.3,171.0,5.0,26.08,113.61,54.54,1311.2556053811659,130.40956530216104,40.59043469783896,40.59043469783896,0.23737096314525707
NGC4013,22.99,170.0,5.0,26.4,111.72,53.72,1257.0682905611136,128.6865250537993,41.3134749462007,41.3134749462007,0.24302044086000413
NGC4013,23.69,172.0,5.0,27.16,109.89,52.92,1248.7969607429295,127.13462610753986,44.86537389246014,44.86537389246014,0.26084519704918685
NGC4013,24.39,173.0,5.0,28.88,108.16,52.15,1227.1012710127102,125.9230965573557,47.076903442644294,47.076903442644294,0.27212082914823293
NGC4013,25.2,176.0,5.0,30.17,106.26,51.31,1229.2063492063492,124.51924426926917,51.480755730730834,51.480755730730834,0.29250429392460703
NGC4013,25.9,178.0,5.0,29.96,104.71,50.61,1223.3204633204634,123.10390262756182,54.89609737243818,54.89609737243818,0.308405041418192
NGC4013,26.59,180.0,6.0,29.63,103.24,49.95,1218.503196690485,121.75706333026882,58.24293666973118,58.24293666973118,0.32357187038739543
NGC4013,27.41,180.0,8.0,29.1,101.58,49.19,1182.0503465888362,120.22060047083069,59.77939952916931,59.77939952916931,0.3321077751620517
NGC4013,28.1,180.0,5.0,28.45,100.24,48.59,1153.0249110320285,118.94935617978544,61.05064382021456,61.05064382021456,0.33917024344563645
NGC4013,28.8,180.0,5.0,28.02,98.94,47.99,1125.0,117.77421337339304,62.22578662660696,62.22578662660696,0.3456988145922609
NGC4013,29.61,178.0,5.0,27.59,97.5,47.33,1070.0439040864574,116.49923269288716,61.50076730711284,61.50076730711284,0.34550992869164515
NGC4013,30.31,174.0,5.0,27.59,96.31,46.78,998.8782580006599,115.53019551901802,58.46980448098198,58.46980448098198,0.3360333590861033
NGC4013,31.01,170.0,10.0,26.19,95.16,46.25,931.9574330861012,114.26028921261094,55.73971078738906,55.73971078738906,0.3278806516905239
