galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
UGC07151,0.5,24.2,2.18,-0.51,24.79,0.0,1171.28,24.795245511992817,-0.5952455119928182,0.5952455119928182,-0.024596921983174307
UGC07151,1.0,42.0,2.91,-5.39,39.13,0.0,1764.0,39.53699128932886,2.46300871067114,2.46300871067114,0.05864306453978905
UGC07151,1.5,59.4,2.4,-5.79,45.87,0.0,2352.24,46.492988380702904,12.907011619297094,12.907011619297094,0.2172897579006245
UGC07151,2.0,63.9,2.01,7.68,49.56,0.0,2041.605,50.75040917207228,13.149590827927717,13.149590827927717,0.20578389402077804
UGC07151,2.49,66.0,2.0,15.55,48.96,0.0,1749.3975903614457,52.29781160341357,13.702188396586429,13.702188396586429,0.20760891509979437
UGC07151,3.0,67.2,2.07,19.33,48.14,0.0,1505.28,53.13778034992456,14.062219650075441,14.062219650075441,0.2092592209832655
UGC07151,3.49,68.7,2.38,19.89,46.88,0.0,1352.3467048710602,52.54715261027069,16.15284738972931,16.15284738972931,0.23512150494511366
UGC07151,4.0,71.3,2.91,25.08,45.84,0.0,1270.9225,54.18780101938021,17.112198980619787,17.112198980619787,0.24000279075203068
UGC07151,4.49,72.5,3.21,25.36,46.88,0.0,1170.6570155902004,55.5223319838751,16.977668016124902,16.977668016124902,0.2341747312568952
UGC07151,5.01,74.0,3.41,26.06,48.01,0.0,1093.0139720558882,57.11397620726875,16.88602379273125,16.88602379273125,0.22818951071258448
UGC07151,5.5,76.2,3.17,28.3,47.84,0.0,1055.7163636363637,58.31622871962389,17.88377128037611,17.88377128037611,0.23469516115979144
