galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,Dw_i,sigma_i,propagation_source_i,propagation_term_i,delta_struct_i,DeltaD_i,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_index,v_bar_kms,delta_v_i,C_i
DDO168,0.41,15.0,13.301372109673498,4.1,1.24,data\derived\crossmatch\sparc_structure_test32\per_galaxy\DDO168_structure_enriched.csv,2.338001907854017,0.10762250956485397,0.5,0.2503793626707132,0.45947915947468254,0.45947915947468254,59085011.817944735,2.52681,1,13.301372109673498,0.11324185935510016,0.052032274353831634
DDO168,0.82,23.4,22.071746645881923,1.3,1.24,data\derived\crossmatch\sparc_structure_test32\per_galaxy\DDO168_structure_enriched.csv,2.338001907854017,0.10762250956485397,0.5,0.2503793626707132,0.45947915947468254,0.45947915947468254,59085011.817944735,2.52681,1,22.071746645881923,0.05676296385119981,0.026081398919641077
DDO168,1.24,29.2,25.138022993067693,1.5,1.24,data\derived\crossmatch\sparc_structure_test32\per_galaxy\DDO168_structure_enriched.csv,2.3377406881706073,0.10762250956485397,0.5,0.2505937375694997,0.4596621448498548,0.4596621448498548,59163728.96913338,2.5370399999999997,1,25.138022993067693,0.13910880160727077,0.06394305011429101
DDO168,1.64,36.2,25.762765767673315,1.1,1.24,data\derived\crossmatch\sparc_structure_test32\per_galaxy\DDO168_structure_enriched.csv,2.31684311349782,0.10762250956485397,0.5,0.2677437294724211,0.474300974863633,0.474300974863633,65461101.06422491,3.355439999999999,1,25.762765767673315,0.28832138763333387,0.13675111522852568
DDO168,2.06,44.0,27.735754902291735,1.1,1.24,data\derived\crossmatch\sparc_structure_test32\per_galaxy\DDO168_structure_enriched.csv,2.2949006600913937,0.10762250956485397,0.5,0.2857512209704885,0.48967174637810007,0.48967174637810007,72073341.76407103,4.214759999999999,1,27.735754902291735,0.3696419340388242,0.18100321137536954
DDO168,2.47,52.1,28.32203735609428,1.2,1.24,data\derived\crossmatch\sparc_structure_test32\per_galaxy\DDO168_structure_enriched.csv,2.2734806460517865,0.10762250956485397,0.5,0.3033299626709829,0.5046765471422228,0.5046765471422228,78528148.16153985,5.053619999999999,2,28.32203735609428,0.45639083769492744,0.23032975211522258
DDO168,2.89,52.9,28.554554803043242,1.7,1.24,data\derived\crossmatch\sparc_structure_test32\per_galaxy\DDO168_structure_enriched.csv,2.25153819264536,0.10762250956485397,0.5,0.3213374541690503,0.5200473186566898,0.5200473186566898,85140388.86138597,5.912939999999999,2,28.554554803043242,0.4602163553299954,0.2393342815913185
DDO168,3.3,54.8,28.506204587773517,2.2,1.24,data\derived\crossmatch\sparc_structure_test32\per_galaxy\DDO168_structure_enriched.csv,2.230379398289163,0.10762250956485397,0.5,0.3387018209707581,0.5348691340456403,0.5348691340456403,91516478.10766615,6.7415699999999985,2,28.506204587773517,0.4798137848946438,0.25663758362975925
DDO168,3.71,55.0,28.488123841348344,2.5,1.24,data\derived\crossmatch\sparc_structure_test32\per_galaxy\DDO168_structure_enriched.csv,2.230379398289163,0.10762250956485397,0.5,0.3387018209707581,0.5348691340456403,0.5348691340456403,91516478.10766615,6.7415699999999985,2,28.488123841348344,0.4820341119754847,0.2578251680527867
DDO168,4.12,52.0,28.01935937882949,2.7,1.24,data\derived\crossmatch\sparc_structure_test32\per_galaxy\DDO168_structure_enriched.csv,2.230379398289163,0.10762250956485397,0.5,0.3387018209707581,0.5348691340456403,0.5348691340456403,91516478.10766615,6.7415699999999985,2,28.01935937882949,0.46116616579174063,0.2466635477481765
