galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,Dw_i,sigma_i,propagation_source_i,propagation_term_i,delta_struct_i,DeltaD_i,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_index,v_bar_kms,delta_v_i,C_i
UGC05721,0.09,16.5,16.6754250320644,4.57,1.17,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05721_structure_enriched.csv,2.8907233540751536,0.31775910081633807,0.5969998711937171,0.07366579387480315,0.40139175165587554,0.40139175165587554,354772166.22824734,0.37908000000000003,1,16.6754250320644,0.010631820125115135,0.004267524903310154
UGC05721,0.27,38.5,32.42834099981064,6.88,1.17,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05721_structure_enriched.csv,2.8907233540751536,0.31775910081633807,0.5969998711937171,0.07366579387480315,0.40139175165587554,0.40139175165587554,354772166.22824734,0.37908000000000003,1,32.42834099981064,0.15770542857634692,0.06330165822190047
UGC05721,0.45,47.4,40.713056873686114,4.57,1.17,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05721_structure_enriched.csv,2.8907233540751536,0.31775910081633807,0.5969998711937171,0.07366579387480315,0.40139175165587554,0.40139175165587554,354772166.22824734,0.37908000000000003,1,40.713056873686114,0.14107474950029295,0.05662624081633644
UGC05721,0.63,55.5,44.23539306935115,4.57,1.17,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05721_structure_enriched.csv,2.820110220560412,0.3147864884399039,0.594691137235704,0.0802781160757281,0.4199502898726309,0.4199502898726309,444833405.9218047,0.471744,1,44.23539306935115,0.20296589064232168,0.08523558460949969
UGC05721,0.81,56.4,45.20808887798731,5.45,1.17,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05721_structure_enriched.csv,2.74949708704567,0.3118138760634698,0.592382403277691,0.08689043827665306,0.43850882808938624,0.43850882808938624,534894645.61536217,0.564408,1,45.20808887798731,0.19843814046121794,0.0870168764218857
UGC05721,0.99,59.8,45.253977725720425,4.57,1.17,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05721_structure_enriched.csv,2.6788839535309283,0.3088412636870356,0.5900736693196779,0.09350276047757801,0.45706736630614153,0.45706736630614153,624955885.3089195,0.657072,2,45.253977725720425,0.24324451963678215,0.11117913195878654
UGC05721,1.17,67.8,46.08581235044035,4.57,1.17,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05721_structure_enriched.csv,2.6082708200161866,0.3058686513106015,0.5877649353616647,0.10011508267850297,0.4756259045228969,0.4756259045228969,715017125.0024769,0.749736,2,46.08581235044035,0.3202682544182839,0.15232787819766555
UGC05721,1.35,76.4,45.50434924268228,4.57,1.17,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05721_structure_enriched.csv,2.544802422023806,0.29568413247030817,0.578228900474659,0.10766029031360032,0.4933985207145779,0.4933985207145779,719228701.141739,0.9570750967741937,2,45.50434924268228,0.4043933345198655,0.19952707303893708
UGC05721,1.53,81.2,44.93766794127172,4.57,1.17,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05721_structure_enriched.csv,2.488478759553787,0.2782877071661558,0.5614655646586607,0.11613838338287007,0.5103852148811846,0.5103852148811846,637590613.7267057,1.2790892903225808,2,44.93766794127172,0.4465804440730084,0.22792805590993723
UGC05721,1.71,82.2,44.28921764944601,19.2,1.17,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05721_structure_enriched.csv,2.4321550970837684,0.2608912818620034,0.5447022288426623,0.1246164764521398,0.5273719090477913,0.5273719090477913,555952526.3116723,1.601103483870968,2,44.28921764944601,0.4612017317585644,0.24322483773366146
UGC05721,1.89,82.6,43.049629498986405,4.57,1.17,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05721_structure_enriched.csv,2.3758314346137497,0.24349485655785102,0.527938893026664,0.13309456952140955,0.5443586032143981,0.5443586032143981,474314438.89663905,1.9231176774193548,3,43.049629498986405,0.47881804480645995,0.26064872206469364
UGC05721,2.07,82.3,40.63814095157405,4.57,1.17,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05721_structure_enriched.csv,2.319507772143731,0.22609843125369866,0.5111755572106655,0.1415726625906793,0.5613452973810048,0.5613452973810048,392676351.4816057,2.245131870967742,3,40.63814095157405,0.5062194295069982,0.2841638961966485
UGC05721,2.25,82.1,38.23119276193198,4.57,1.17,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05721_structure_enriched.csv,2.27687905502032,0.21009840253212572,0.49288562962280724,0.14679706853701277,0.5719252589359458,0.5719252589359458,331674095.169599,2.589716760736197,3,38.23119276193198,0.5343338275038736,0.3055990126533879
UGC05721,2.67,81.4,35.906680436932625,4.57,1.17,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05721_structure_enriched.csv,2.2413217933498655,0.17928151956715982,0.4430850369824578,0.14380347583808833,0.5667137503763678,0.5667137503763678,285636042.255708,3.499078085889571,3,35.906680436932625,0.5588859897182724,0.3167283752660503
UGC05721,3.15,79.3,34.611698889248416,4.57,1.17,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05721_structure_enriched.csv,2.200684922869346,0.14406222475005592,0.3861700739649156,0.14038222703931755,0.5607577405939931,0.5607577405939931,233021124.6398325,4.538348171779142,4,34.611698889248416,0.5635346924432735,0.3160064408808208
