galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,dr_kpc,h_i_kpc,volume_kpc3,m_enc_inner_msun,m_enc_outer_msun,m_shell_msun,rho_eff_msun_per_kpc3,v_bar_internal_segment_kms,v_obs_segment_kms,v_err_segment_kms,n_points,r_max_gal_kpc,d_i,d_gal_mean,sigma_i,sigma_norm,beta_i,psi_i,density_ratio_i,thickness_visibility_i,radial_visibility_i,omega_i,sigma_desc_i,tau_i,v_desc_segment_kms,g_bar_internal_km2s2_per_kpc,g_desc_km2s2_per_kpc,g_transform_km2s2_per_kpc
IC4202,1,0.77,5.5,3.135,4.73,0.35,32.60968462037224,3282876490.7891593,54555844925.84128,51272968435.05212,1572323346.022806,185.46424308097198,141.28571428571428,3.8814285714285712,7,25.9,3.3380158773274773,3.2526375843660422,0.08537829296143506,0.3995733683250907,0.85,0.4658080245285159,0.9402029516374184,0.5,0.12104247104247104,0.4701014758187092,0.10209697038206951,0.01900335849297393,187.21817141346673,10971.925187112556,11180.428614801343,208.50342768878727
IC4202,2,6.27,10.24,8.254999999999999,3.9700000000000006,0.35,72.07016180061143,62616475758.61854,140571648697.6012,77955172938.98267,1081656693.8569202,226.0905499053524,236.0,4.985,6,25.9,3.2963403029593303,3.2526375843660422,0.043702718593288115,0.2045302367566824,0.85,0.8081420452949126,0.9153730516486979,0.5,0.3187258687258687,0.45768652582434893,0.05239523698410354,0.01647276732985954,227.945112170254,6192.239461720733,6294.242781624432,102.00331990369887
IC4202,3,11.02,14.59,12.805,3.5700000000000003,0.35,100.53000672911404,153705474459.59113,191354646314.1521,37649171854.560974,374506807.2661092,242.07131385357616,243.16666666666666,6.103333333333333,6,25.9,3.186852693377614,3.2526375843660422,-0.06578489098842821,-0.307875568430706,0.85,0.9227725256576542,0.7892548674356135,0.5,0.49440154440154443,0.39462743371780673,-0.0787782931187614,-0.024384138769540088,239.10174931034524,4576.221865739678,4464.634636725278,-111.58722901439978
IC4202,4,14.98,18.65,16.814999999999998,3.669999999999998,0.35,135.7096869277186,194295136934.74173,212385271253.0604,18090134318.318665,133300243.54085934,229.03959164474358,245.83333333333334,9.143333333333334,6,25.9,3.10165872443213,3.2526375843660422,-0.15097885993391236,-0.7065862939766774,0.85,0.9653687906796219,0.5713677856384819,0.5,0.6492277992277992,0.28568389281924095,-0.17921801078613334,-0.04201260276822012,224.17669316805444,3119.782012535885,2988.711850119776,-131.07016241610881
IC4202,5,19.62,25.9,22.759999999999998,6.279999999999998,0.35,314.3256441059133,215103318543.75003,227161320071.7987,12058001528.048676,38361494.69238241,205.63923030792338,241.71428571428572,12.457142857142857,7,25.9,3.038963952113425,3.2526375843660422,-0.21367363225261737,-1.0,0.85,0.9894539089045888,0.2772555672202812,0.5,0.8787644787644787,0.1386277836101406,-0.2509330926012765,-0.029256523140907827,202.6087560370765,1857.9742109681529,1803.6163454697532,-54.35786549839963
