galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,dr_kpc,h_i_kpc,volume_kpc3,m_enc_inner_msun,m_enc_outer_msun,m_shell_msun,rho_eff_msun_per_kpc3,v_bar_internal_segment_kms,v_obs_segment_kms,v_err_segment_kms,n_points,r_max_gal_kpc,d_i,d_gal_mean,sigma_i,sigma_norm,beta_i,psi_i,density_ratio_i,thickness_visibility_i,radial_visibility_i,omega_i,sigma_desc_i,tau_i,v_desc_segment_kms,g_bar_internal_km2s2_per_kpc,g_desc_km2s2_per_kpc,g_transform_km2s2_per_kpc
UGC06667,1,0.87,3.5,2.185,2.63,0.35,12.637323484440497,9686593.767365513,439028484.66952354,429341890.902158,33974115.75566443,14.461322096856858,49.525000000000006,3.5,4,7.85,3.0350971715161634,3.0331040750328917,0.001993096483271728,1.0,0.85,0.3540285685893755,0.2535871616993897,0.5,0.278343949044586,0.12679358084969486,0.0023917112194890974,9.125638122927793e-05,14.461981925764977,95.71159578445786,95.72033007833083,0.008734293872976195
UGC06667,2,4.37,7.85,6.109999999999999,3.4799999999999995,0.35,46.75933939232433,688010289.9153903,2143311313.1872096,1455301023.2718194,31123216.071583573,31.2656471036617,82.53999999999999,3.34,5,7.85,3.032516073101199,3.0331040750328917,-0.0005880019316926166,-0.2950193011867613,0.85,0.7053597033429435,0.23735854720488705,0.5,0.7783439490445859,0.11867927360244353,-0.0007056022009306653,-5.020701216104301e-05,31.264862216447685,159.9902927677102,159.98226013313553,-0.008032634574675512
