r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,v_baryon_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,projection_profile,a_struct_internal,a_struct_observed,a_struct,a_total,struct_to_bar_ratio,sigma_flip_severity
0.34,13.5,10.1,44.433963682463066,44.96548454092317,5946.749411764707,-6949.548647138639,-3125.141701953955,-0.9999999373887312,114.86052962198877,2.252551486176795,0.622449426729723,0.39723095551270227,0.41369889723718606,-337.825065971839,-139.75785725162945,-139.75785725162888,5806.991554513078,0.023501554811592527,0.15409533968500044
0.67,31.3,12.5,48.808704265154596,49.47501288529393,3653.3983582089554,-5526.223351158647,-3484.2604099371483,-0.9999999914038562,126.69868736042953,2.3501828610515743,0.7161755466095112,0.47133674173877177,0.5168742461657985,-189.10251682284985,-97.74222083086573,-97.74222083086563,3555.6561373780896,0.026753781341960013,0.15409533968500044
1.0,35.3,13.4,46.976406084170385,47.95249732808501,2299.442,-3149.9365114724883,-3707.294121973979,-0.9999999974954216,133.94306322232762,2.4191552069755025,0.7823889986964824,0.526283863290777,0.6917810405323401,-133.94306288685672,-92.65927141595841,-92.6592714151192,2206.7827285848807,0.04029641600645559,0.15409533968500044
1.34,50.5,9.38,44.50004782209072,45.47021882507275,1542.940895522388,-1795.5935399159662,-2459.1428280921873,-0.9999975116602127,137.09636107163544,2.4520338721392214,0.8139525172536526,0.5532329113174367,0.6366818225457818,-102.31046263381006,-65.13921181519629,-65.13921181465604,1477.801683707732,0.04221756776508274,0.15409533968500044
1.68,61.0,10.1,41.497912124466836,42.56496799012071,1078.438392857143,-1115.1685601841543,-1448.8905484780198,-0.9993367506994421,138.24811244372503,2.4647960061613996,0.8262041659149436,0.5638249318937703,0.6492625508880915,-82.23596397609718,-53.39273174586206,-53.392731732159774,1025.0456611249833,0.049509301676667436,0.15409533968500044
2.01,66.5,11.9,38.8692357450715,39.99392078803977,795.777960199005,-708.7921777296781,-886.682144603934,-0.9852553753070976,138.3134058476642,2.471062387195907,0.832219891708071,0.5690526811911999,0.6508666033506042,-67.79802317833,-44.12746905996518,-44.12746895226652,751.6504912467384,0.05545198680882891,0.15409533968500044
2.34,74.4,11.6,36.723927204877974,37.800624333468356,610.6355555555556,-474.96195308781256,-577.9789228709175,-0.9213479735347667,136.29464508345967,2.475414857607053,0.836398263302771,0.5726941798698856,0.6389846851076552,-53.66444232960933,-34.29075678346334,-34.29075668838619,576.3447988671694,0.05615584676628752,0.15409533968500044
2.67,83.0,9.17,34.98150722058203,35.88522258534841,482.3030711610486,-338.89449210205896,-390.98815248866225,-0.7935406575868496,131.0740422800383,2.477303676684221,0.8382115296168523,0.5742771240074603,0.6157269778276292,-38.956023109913154,-23.98627437765011,-23.986274373171174,458.3167967878774,0.04973278381771791,0.15409533968500044
3.01,86.4,7.66,33.271919100403906,33.97888314821427,383.5762458471761,-252.07743125088354,-273.90497349578226,-0.6394453179018491,123.4924523462143,2.476739221711972,0.8376696528434933,0.5738039079579443,0.6020755225707014,-26.234774235549487,-15.795315407392831,-15.795315407367923,367.7809304398082,0.04117907607148666,0.15409533968500044
3.35,83.6,8.18,31.74438124503242,32.27201419186599,310.89041791044775,-180.2147082728779,-196.58311999771965,-0.49561135706254933,115.18048109231235,2.4742168061971435,0.8352481339492577,0.5716909756684222,0.5917019288505356,-17.040225236202456,-10.082734140308567,-10.082734140308556,300.8076837701392,0.032431794481644585,0.15409533968500044
3.68,79.8,7.93,30.72434360486849,31.10021221792546,262.8323913043478,-123.37628276527812,-142.2858314958581,-0.37425487920982525,107.18023247051312,2.469452532812046,0.8306744314995642,0.5677079621858938,0.5793151693116384,-10.900196999166543,-6.3146494701023785,-6.3146494701023785,256.51774183424544,0.02402538529792567,0.15409533968500044
4.02,82.8,6.95,30.02856104104431,30.28989600510375,228.22830845771148,-88.35268559749979,-103.44872317332577,-0.27844284752916476,100.20619716422455,2.4628892738862302,0.824373702930781,0.5622377528566054,0.5649592117287345,-6.9407211140486575,-3.921224329421914,-3.921224329421914,224.30708412828957,0.017181147929230995,0.15409533968500044
4.35,83.5,7.19,29.57447202381653,29.762677970908463,203.63609195402302,-67.4080495927511,-78.18686826093193,-0.21284989145416397,95.15140967642725,2.458348989023818,0.8200150294628652,0.5584649930259888,0.5514058453976726,-4.655854533640972,-2.5672654051708865,-2.5672654051708865,201.06882654885212,0.012607123719622613,0.15409533968500044
