galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,use_dimension_proxy,d_eff_proxy,d_eff_boost,beta_mode
NGC3769,1.74,87.5,9.4,0.0,9238.181264367817,0.0,9238.181264367817,126.78499674646051,0.0,126.78499674646051,,1692.5138265240369,1692.5138265240369,False,,1.0,formula
NGC3769,3.5,106.0,7.1,0.0,5439.545171428571,0.0,5439.545171428571,137.9797380052593,0.0,137.9797380052593,,1692.5138265240369,1692.5138265240369,False,,1.0,formula
NGC3769,5.24,116.0,5.3,0.0,3085.751183206107,0.0,3085.751183206107,127.15870477478134,0.0,127.15870477478134,,1692.5138265240369,1692.5138265240369,False,,1.0,formula
NGC3769,6.98,125.0,5.7,0.15505234926842112,1904.29,37.59716976673881,1941.8871697667387,115.2906943339314,16.199637186426024,116.42324701266426,,1692.5138265240369,1692.5138265240369,False,,1.0,formula
NGC3769,8.72,126.0,4.4,0.32877775578555285,1272.0121559633028,63.81432311015956,1335.8264790734625,105.31830800008136,23.589423424929052,107.92778556757567,,1692.5138265240369,1692.5138265240369,False,,1.0,formula
NGC3769,10.47,123.0,4.4,0.4244552488728453,899.7126456542501,68.61474474288364,968.3273903971337,97.0566401643906,26.802917331103938,100.68956141258134,,1692.5138265240369,1692.5138265240369,False,,1.0,formula
NGC3769,12.31,118.0,4.6,0.4776254596851425,659.3297806661251,65.66918719878169,724.9989678649067,90.09078532236246,28.432159510262363,94.47082774283817,,1692.5138265240369,1692.5138265240369,False,,1.0,formula
NGC3769,14.52,115.0,6.4,0.5568851777684088,480.0480716253444,64.91293823411351,544.9610098594579,83.48831055902377,30.70074694790549,88.95411099639706,,1692.5138265240369,1692.5138265240369,False,,1.0,formula
NGC3769,17.07,122.0,15.2,0.7410551818455327,360.13159929701226,73.47663394791145,433.6082332449237,78.40565285743114,35.41533765885691,86.0330898055559,,1692.5138265240369,1692.5138265240369,False,,1.0,formula
NGC3769,31.82,121.0,10.2,1.091512145338223,116.34577309868006,58.057806342044515,174.40357944072457,60.845069644137965,42.981384316979096,74.49511324780879,,1692.5138265240369,1692.5138265240369,False,,1.0,formula
NGC3769,34.61,118.0,10.4,1.1133895614588718,98.58629586824617,54.44747838996459,153.03377425821077,58.41294120312724,43.40998994559518,72.77704945294687,,1692.5138265240369,1692.5138265240369,False,,1.0,formula
NGC3769,37.16,113.0,10.5,1.1016415771020258,85.6358288482239,50.17609260276977,135.81192145099368,56.41123469664531,43.18036128981466,71.04062922806163,,1692.5138265240369,1692.5138265240369,False,,1.0,formula
