galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta,beta_mode
F574-1,0.47,15.3,4.4,0.2813791246797046,359.15446808510643,1197.3579773604451,1556.5124454455515,12.992405473968244,23.72252620104801,27.04738156198136,2000.0,structural
F574-1,1.41,41.0,4.36,0.3621633988053392,767.2828368794328,513.7069486600557,1280.9897855394884,32.891774047624736,26.913320077810514,42.499359967071015,2000.0,structural
F574-1,2.35,60.7,4.4,0.5667534887136116,721.3665106382979,482.34339464988227,1203.7099052881802,41.172943785937875,33.66759536152268,53.18569617319325,2000.0,structural
F574-1,3.29,74.9,4.4,0.7475896003025219,550.7395136778115,454.461763101837,1005.2012767796484,42.56680631665946,38.667547124236414,57.5074969078384,2000.0,structural
F574-1,4.22,83.0,6.28,0.7983423329270122,473.50279620853075,378.3612952260722,851.8640914346029,44.701026833843535,39.95853683324784,59.95720528722152,2000.0,structural
F574-1,5.17,86.8,4.4,0.7866400826920237,433.42284332688587,304.30950974546374,737.7323530723496,47.33704785894448,39.664595868154855,61.758208081064396,2000.0,structural
F574-1,6.11,89.4,4.4,0.7637541447695338,408.3987070376432,250.001356716705,658.4000637543481,49.95313904050475,39.0833505413631,63.425739172193076,2000.0,structural
F574-1,7.05,92.5,4.4,0.7752221637354874,369.83802836879437,219.9211812015567,589.759209570351,51.06229626642343,39.37568193023424,64.48102377809283,2000.0,structural
F574-1,7.99,94.7,4.4,0.7682908715685287,347.0922903629537,192.3131092787306,539.4053996416843,52.661821085108706,39.199256920725645,65.64944130102752,2000.0,structural
F574-1,8.92,96.3,4.4,0.7832875899340804,311.4270515695068,175.62502016459203,487.05207173409883,52.706065115885856,39.579984586507365,65.9128551943258,2000.0,structural
F574-1,9.87,97.8,4.4,0.7680009200062682,299.8599493414387,155.6232867287271,455.48323607016584,54.40236851461524,39.19185935896046,67.0493813544356,2000.0,structural
F574-1,10.79,98.8,4.62,0.74677908868475,292.6884986098239,138.4205910444393,431.10908965426324,56.197054193258204,38.64658040977882,68.2031309938884,2000.0,structural
F574-1,11.8,99.5,4.4,0.7262324524237147,283.25549152542374,123.09024617351095,406.34573769893467,57.813621232370494,38.11121757235564,69.2450698956065,2000.0,structural
F574-1,12.6,99.7,5.14,0.7169795792337414,271.4473412698413,113.8062824180542,385.25362368789547,58.48278806623364,37.867653194612984,69.67205794626338,2000.0,structural
