galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta,beta_mode
DDO161,0.6,16.0,3.53,0.19995635978566503,341.7008333333333,666.5211992855501,1008.2220326188834,14.318536936433135,19.997817870240993,24.595390209779758,2000.0,structural
DDO161,0.73,16.6,4.83,0.026918493889225754,367.318904109589,73.7492983266459,441.0682024362349,16.375066412079065,7.337369268235824,17.94379524455324,2000.0,structural
DDO161,0.85,18.6,2.5,0.0760515513598959,376.07400000000007,178.9448267291668,555.0188267291669,17.879119105817267,12.333008664547016,21.720175015864672,2000.0,structural
DDO161,0.98,20.0,7.58,0.003175752677556546,406.8670408163265,6.481127913380706,413.3481687297072,19.968217246414362,2.5202193069479275,20.126629259642883,2000.0,structural
DDO161,1.07,21.4,4.03,0.012809593087820814,422.51757009345795,23.943164650132363,446.4607347435903,21.26249750146958,5.061539901615084,21.856646270085484,2000.0,structural
DDO161,1.54,28.9,2.74,0.11990220831292044,477.40389610389616,155.7171536531434,633.1210497570396,27.1146086086449,15.485619672000242,31.225092740067897,2000.0,structural
DDO161,2.02,32.9,2.65,0.10192247182736454,481.28415841584155,100.91333844293518,582.1974968587767,31.18002565746218,14.277427767449186,34.29342420428046,2000.0,structural
DDO161,2.49,35.2,2.88,0.08698776415809378,454.35056224899597,69.8696900868223,524.2202523358183,33.63529247680181,13.189978328874826,36.12905241375959,2000.0,structural
DDO161,2.96,37.6,3.05,0.1383834305278424,411.64814189189195,93.50231792421785,505.1504598161098,34.90671138907245,16.636311521959573,38.66840261836122,2000.0,structural
DDO161,3.43,40.6,3.68,0.24457409840016264,363.789416909621,142.60880373187325,506.3982206414943,35.32418010371932,22.1166949791402,41.67668289104023,2000.0,structural
DDO161,3.9,42.7,3.25,0.30000385754410747,328.6883333333334,153.84813207390127,482.5364654072347,35.80341464162322,24.495054910904262,43.38078163297908,2000.0,structural
DDO161,4.37,45.5,2.99,0.3820391508235173,296.0166819221968,174.8462932830743,470.86297520527114,35.96655251758222,27.641966312963966,45.361560837861774,2000.0,structural
DDO161,4.86,48.9,1.96,0.4727051895006145,266.4642798353909,194.5288845681541,460.99316440354505,35.986336295877635,30.747526388332915,47.333146726170966,2000.0,structural
DDO161,5.34,51.5,1.53,0.5364444810316623,241.24198501872658,200.91553596691475,442.1575209856413,35.891951744088814,32.754983774432326,48.591369213712476,2000.0,structural
DDO161,5.81,53.0,1.86,0.5751978154488024,219.05130808950085,198.00269034382185,417.0539984333227,35.67475437897225,33.917482673358954,49.22482839886397,2000.0,structural
DDO161,6.28,55.0,1.48,0.6140659995452603,203.02229299363057,195.56242023734404,398.5847132309746,35.70686208559918,35.04471428176467,50.03111031238984,2000.0,structural
DDO161,6.75,57.6,0.99,0.6604184513122482,189.4514074074074,195.67954112955502,385.1309485369624,35.760271251767655,36.343319917482724,50.98660512943077,2000.0,structural
DDO161,7.22,59.7,1.19,0.6906344093181124,179.17927977839335,191.3114707252389,370.4907505036323,35.96768549684563,37.1654250431261,51.719853234867415,2000.0,structural
DDO161,7.69,60.5,1.26,0.6931460488655425,171.89628088426525,180.27205432133744,352.1683352056027,36.35770069737634,37.2329437156275,52.04012392117341,2000.0,structural
DDO161,8.16,61.8,1.33,0.7023084675695621,165.9322549019608,172.13442832587307,338.0666832278339,36.796836820574676,37.47821947663902,52.52260594390881,2000.0,structural
DDO161,8.64,62.9,1.35,0.7136754214346621,158.63084490740738,165.20264385061623,323.8334887580236,37.021216889778216,37.780297019337,52.8953811109186,2000.0,structural
DDO161,9.11,63.0,2.09,0.7079065294251512,152.7109220636663,155.4130690285733,308.1239910922396,37.29874662773536,37.62729140996336,52.981218925674995,2000.0,structural
DDO161,9.58,64.5,2.38,0.7331939129184921,144.519624217119,153.06762273872488,297.58724695584385,37.20884303495609,38.29344364035421,53.39368713468835,2000.0,structural
DDO161,10.05,65.6,1.08,0.7546300072370551,136.27709452736318,150.1751258183194,286.4522203456826,37.007901858927376,38.84919580215413,53.654867574844594,2000.0,structural
DDO161,10.52,67.5,3.22,0.7997351278322724,125.24800380228136,152.0408988274282,277.2889026297096,36.29888428037424,39.99337764761242,54.009992183526045,2000.0,structural
DDO161,10.99,66.8,2.37,0.8114365186852489,114.49281164695178,147.6681562666513,262.1609679136031,35.472186287287116,40.28489837855493,53.676335916030055,2000.0,structural
DDO161,11.46,66.8,0.95,0.8364985715113042,103.9728184991274,145.98578909446846,249.95860759359584,34.518524012477705,40.90228774802956,53.52126346623937,2000.0,structural
DDO161,11.94,66.6,0.96,0.8589168989695046,94.42804857621441,143.87217738182656,238.30022595804098,33.57783346197309,41.4467585938757,53.34139760016613,2000.0,structural
DDO161,12.41,66.8,0.99,0.8868674873606152,85.90185334407737,142.9278787043699,228.82973204844728,32.650298620380184,42.11573310202768,53.2895578394232,2000.0,structural
DDO161,12.9,66.3,0.74,0.9019982061752657,78.69889147286823,139.84468312794817,218.54357460081638,31.86244968611171,42.473478929215716,53.09625327977984,2000.0,structural
DDO161,13.37,66.1,1.31,0.925069515800214,71.65925205684367,138.37988269262738,210.03913474947103,30.95293524045821,43.013242514374895,52.99267148956002,2000.0,structural
