galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta,beta_mode
UGC05005,0.78,14.5,8.1,0.0,331.4826923076923,0.0,331.4826923076923,16.07969216123244,0.0,16.07969216123244,2000.0,structural
UGC05005,2.34,32.6,26.8,0.1170300676546034,401.08760683760687,100.02569885008838,501.11330568769523,30.635681810594654,15.299023998582614,34.24332249226419,2000.0,structural
UGC05005,3.91,48.6,11.3,0.26960151082551315,442.52237851662403,137.90358610000672,580.4259646166307,41.59642412515768,23.22074550162045,47.63890764544278,2000.0,structural
UGC05005,5.47,58.1,6.1,0.3553634379779154,401.14268738574043,129.93178719485024,531.0744745805907,46.84282762600909,26.65946128405131,53.89784203431368,2000.0,structural
UGC05005,7.04,65.9,8.71,0.4969396766536379,320.79990056818184,141.1760445038744,461.9759450720562,47.52295550573428,31.525852142444553,57.02903342427676,2000.0,structural
UGC05005,8.6,72.5,12.2,0.5769911281124666,276.00904651162784,134.18398328196898,410.1930297935968,48.72040434971778,33.970314338035394,59.39410792515477,2000.0,structural
UGC05005,10.17,78.6,28.4,0.6534223153152171,237.3744346116027,128.49996368047536,365.87439829207807,49.13347127977016,36.15030609317761,60.999529757453324,2000.0,structural
UGC05005,17.97,97.1,10.0,0.8598248014075341,133.0995937673901,95.69558168141727,228.79517544880736,48.90602928065209,41.46865807830135,64.12058408042668,2000.0,structural
UGC05005,21.07,99.4,10.0,0.8994968066233874,108.91130991931657,85.38175667996083,194.29306659927738,47.90366687425922,42.414544831304916,63.982457855624574,2000.0,structural
UGC05005,22.72,100.0,10.0,0.9133943485649533,99.0861003521127,80.40443209198533,179.49053244409802,47.447193805324254,42.740948715838144,63.85941510168964,2000.0,structural
UGC05005,28.61,99.1,10.0,0.9177706856990809,76.51984620761972,64.15733559588122,140.67718180350096,46.78923807885741,42.84321849952641,63.441107898571275,2000.0,structural
