galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta,beta_mode
F583-4,0.22,10.7,4.9,0.8232325672012547,143.04090909090908,7483.932429102316,7626.973338193225,5.6097237008608545,40.57665750653335,40.962594331933,2000.0,structural
F583-4,0.76,24.7,4.9,0.5024489263603215,413.57078947368416,1322.234016737688,1735.8048062113721,17.728897314836022,31.700123859705073,36.32095335643935,2000.0,structural
F583-4,1.31,38.9,4.9,0.5477713462692712,549.9103053435115,836.2921317088109,1386.2024370523222,26.83994225031045,33.0989832553591,42.61367377425399,2000.0,structural
F583-4,1.94,42.7,7.89,0.4258205370046455,549.0050515463918,438.9902443346861,987.9952958810779,32.63540715235525,29.182890090073172,43.78025666906592,2000.0,structural
F583-4,3.92,55.0,4.9,0.5109002017281485,391.85653061224485,260.66336822864724,652.5198988408921,39.19282587413161,31.96561282779195,50.575468395817126,2000.0,structural
F583-4,4.35,57.2,4.9,0.5465633255424618,358.83995402298854,251.29348300802846,610.133437031017,39.508907856330325,33.06246589540659,51.5177683045852,2000.0,structural
F583-4,5.0,59.8,4.9,0.5705123210438284,326.82362,228.2049284175314,555.0285484175314,40.42422664690074,33.779056264017456,52.67962359477958,2000.0,structural
F583-4,5.05,62.5,3.43,0.6181096141864045,323.5333861386139,244.79588680649687,568.3292729451107,40.42083126309997,35.15990939085039,53.57296732842795,2000.0,structural
F583-4,5.83,61.8,3.98,0.6108864506051025,277.77605488850776,209.5665353705326,487.3425902590403,40.24219675912338,34.95386818665718,53.30297647608626,2000.0,structural
F583-4,6.09,64.4,4.9,0.6549793422318769,265.30300492610843,215.0999481878085,480.40295311391696,40.195712457922674,36.19335138480207,54.08931488255101,2000.0,structural
F583-4,6.74,67.2,4.9,0.6605703802225652,258.1699258160237,196.0149496209392,454.1848754369629,41.714089945724574,36.34750005770865,55.328166971671216,2000.0,structural
F583-4,7.29,69.9,4.9,0.7406572513178911,219.62283950617285,203.19814850970948,422.82098801588234,40.0131290953357,38.48784876601682,55.51905080813056,2000.0,structural
