r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
0.63,29.5,2.53,27.213682960114024,1679.2553968253974,-196.39279415470037,-110.3181213968919,-85.82150699878459,17.97628851585071,2.0506868759073216,0.383791250604881,0.3105221514133911,-2100.8453592832725,-503.72438054984127,0.2999688918684575,1175.531016275556
1.26,50.8,3.76,36.47753589390576,1555.5279365079361,-113.45738129010496,-59.801979831943285,-76.98512178597088,22.993881601059485,2.0656934128798854,0.39379560858659024,0.3240853262681484,-1660.3302370775737,-499.4877580228701,0.3211049742662862,1056.040178485066
1.88,68.2,2.58,43.5809999671533,1537.4336702127662,151.04515676974663,-77.06703692927354,-72.01783347673609,29.426920955306777,2.0856261103276728,0.40708407355178183,0.3425363972581222,-1267.642672518627,-527.1658201398851,0.34288687073370155,1010.2678500728811
2.51,84.3,2.28,54.397888488248434,1744.3343824701194,56.18791367004269,-91.0055366548798,-85.63493233637955,37.246286122466884,2.1109403176642907,0.42396021177619375,0.36582531241767924,-1342.2664772475218,-565.3980191315094,0.3241339646879286,1178.9363633386101
3.13,95.3,2.01,56.43322444657502,1607.6685623003195,-282.71807964135166,-109.06090032203882,-110.42603443156678,46.16743042832116,2.141073767552481,0.44404917836832075,0.39391263198547816,-1648.9566811085142,-590.1897056110184,0.36710906678833743,1017.4788566893011
3.77,106.0,3.58,55.15533636666901,1388.1096021220162,-266.0852927827317,-194.00857692606647,-138.80195218601065,55.60775584435581,2.173647390106027,0.46576492673735126,0.42416032122212177,-2020.356026324508,-581.1835730184614,0.4186870922368094,806.9260291035548
4.39,112.0,4.25,55.92502290444824,1272.4010933940776,-203.73419962590003,-264.644209257258,-161.7361610169233,64.73458390976676,2.2058874593696705,0.48725830624644695,0.45504415593668157,-2294.175164936911,-559.9618708740182,0.4400828274835437,712.4392225200594
5.02,115.0,3.18,55.25136683317434,1133.4418525896413,-273.69322625039155,-254.83442603387414,-167.20798560662044,73.56227384039485,2.237864696555055,0.5085764643700367,0.4848980427427238,-2402.676636999774,-525.3315862681277,0.46348349063330574,608.1102663215136
5.65,116.0,2.32,50.8203945734325,927.5476283185841,-296.99024798591483,-241.30898081067184,-164.58272951220567,81.45788383719363,2.2672682387467082,0.5281788258311388,0.5122596168783158,-2349.0512844620102,-470.43037086736854,0.5071765120246635,457.11725745121555
6.28,116.0,2.01,47.05106493934538,759.2341401273884,-233.6691635244325,-234.6648929694172,-159.17626516633925,87.74658545064878,2.291440298511851,0.5442935323412339,0.535955181071542,-2192.618667081765,-406.7177847250801,0.5356948051056276,352.5163554023083
6.9,116.0,2.28,44.675244088126824,635.4611739130435,-198.4580666667202,-203.41171975864086,-147.94599191458684,92.38840154421152,2.30989078912991,0.55659385941994,0.5553116267920312,-1949.9186797409923,-346.20357473424485,0.544806809521331,289.2575991787986
7.54,114.0,3.05,40.41886581135249,509.176976127321,-170.51376041962678,-158.1023348965124,-129.7012955492769,95.61477136873573,2.3234151192727457,0.5656100795151637,0.5700022291069565,-1636.4912310868021,-292.5079159845996,0.5744720003039911,216.66906014272138
8.16,112.0,3.69,37.748883652330704,420.6138357843138,-117.42736019650992,-120.9920811243551,-107.49315573703869,97.45481538034713,2.331557939526751,0.5710386263511674,0.5802806276516688,-1294.049829364752,-245.9841523287745,0.5848218280078464,174.62968345553926
8.79,109.0,5.1,36.056779252427646,362.3927758816837,-70.44332367527254,-90.92404672374026,-85.36541102606054,98.19308025326434,2.3348815172291837,0.5732543448194558,0.5869318423511686,-992.9491281167786,-214.48705005025062,0.5918634816282258,147.90572583143307
9.41,107.0,6.39,35.54073725880915,332.5596811902231,-48.117894663646034,-66.44487357254411,-70.89525754991624,98.41216401600121,2.335764922266261,0.5738432815108405,0.5908144340141421,-812.166013781095,-198.32546175348506,0.5963605120250386,134.23421943673804
