r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
1.17,123.0,6.2,153.90165834281623,28835.600000000002,-976.5540762656128,-1385.9203924329743,-1097.4827414662395,20.62036972115115,2.0587631947569123,0.3891754631712748,0.3157723613669243,-19462.9487054902,-8591.394495154753,0.2979440169496994,20244.20550484525
1.56,142.0,6.2,175.29638363564956,28454.743910256413,-1616.9211444071302,-1834.6325223150739,-1164.295742456372,26.401024335849865,2.0761858893895595,0.400790592926373,0.3312160637891379,-20018.234848579974,-8756.781015553319,0.30774415131520366,19697.962894703094
1.96,205.0,6.2,191.26105066486943,27558.23229591837,-2383.0185889609024,-2117.0365176802866,-1235.0546401611507,33.33942003679498,2.097740691035518,0.41516046069034535,0.3518829760653233,-19815.78911533259,-8894.564182944008,0.3227552510420407,18663.66811297436
2.73,228.0,6.2,215.63639944208256,25666.612161172157,-3220.11472567611,-2191.977010748874,-1242.6495004173503,41.15920794611117,2.1226996023861453,0.43179973492409685,0.377043108521251,-18846.769853702976,-8633.990635770913,0.3363899599041049,17032.621525401242
3.52,238.0,6.2,236.8450268482157,22534.853323863637,-2388.574053091677,-1935.8359658695667,-1188.7140615631515,49.73950535061856,2.15082341734134,0.4505489448942267,0.4061997478739896,-13740.098321363557,-6598.612771951133,0.29281809280575294,15936.240551912504
10.59,229.0,4.2,171.22396663779017,6892.420103871578,-1351.2565416085488,-1485.0537079436453,-1021.1372703277638,58.990622920591164,2.1819590769530004,0.47130605130200026,0.43610873258198424,-8430.321054665816,-4123.992648613875,0.5983373889669559,2768.4274552577035
17.65,225.0,6.9,172.05438981723924,3441.5983909348447,-336.2159200105948,-855.5067476443483,-742.2102922126614,66.71899030056868,2.2087432533479654,0.4891621688986436,0.4656071493036824,-3250.2314586226803,-1764.39085238626,0.5126661080019266,1677.2075385485848
24.61,220.0,4.0,171.2739435623907,2178.6729053230392,-129.10729933129613,-389.4386398471037,-421.6507607070442,73.3602753535426,2.2325665118142397,0.5050443412094932,0.4934768433192877,-1512.6269298848847,-986.6873814135308,0.45288458813748883,1191.9855239095084
31.67,222.0,2.4,183.15681649610636,1631.5140543100727,-72.37992417962444,-126.91227997613862,-189.97744241922467,79.24072132948639,2.2544739523304647,0.5196493015536431,0.51849369353295,-633.5499746919673,-572.2649406697701,0.35075697886756296,1059.2491136403025
38.74,219.0,4.1,182.25169570948398,1155.9445766649458,-58.233514105454546,-64.16909916714633,-77.45950901588117,84.22614225217453,2.273581349903801,0.5323875666025341,0.5395813817789491,-243.72469379809547,-298.54445820902583,0.2582688341947729,857.4001184559199
45.8,214.0,4.7,175.68704343706497,808.6745000000002,-38.62474225372307,-41.7194479181445,-45.47961154120768,88.0444056058669,2.2888314122522906,0.5425542748348604,0.5561758498452058,-103.32575337692235,-134.74573948346838,0.166625433945881,673.9287605165318
52.86,216.0,2.6,169.17827747596755,610.5632160423761,-22.500015965633473,-30.615271699477006,-31.551698670982823,90.70492787331287,2.2999493675874687,0.5499662450583125,0.5687738110146516,-60.12279484387981,-69.10862713326772,0.11318832402191624,541.4545889091083
59.82,216.0,8.8,162.95585849632013,493.2242761618188,-16.859043086286967,-22.340377495643487,-25.09565190868846,92.48405793238776,2.3076632132179773,0.5551088088119849,0.5776966562364398,-43.91291392135676,-49.31568675572207,0.09998633307242646,443.9085894060967
