r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
0.87,47.8,8.2,130.11566258104511,27649.459080459776,657.6851631655355,-299.60045171536404,-603.577099865068,23.760928317779385,2.0673076760327116,0.3948717840218077,0.31720083989985925,-16406.70695295222,-8189.590518500711,0.29619351664960414,19459.868561959065
1.74,98.9,8.2,185.73544211852175,28221.64517241379,-387.28872153961504,-1631.2665539544178,-1003.9669768483368,28.16507129207496,2.080547847935035,0.40369856529002346,0.33225217852591676,-16985.411015991656,-8395.406977607618,0.2974811328793119,19826.238194806174
2.61,146.0,7.7,220.40566646846426,26975.576704980846,-3083.769026533812,-2983.504302414998,-1419.8453613780664,33.493724541863756,2.0969366647412855,0.41462444316085695,0.3518890242889935,-17254.65572049334,-8363.06413356019,0.3100235529724935,18612.512571420655
3.5,164.0,6.4,230.50905662234047,22794.211685714283,-6000.645348029733,-3905.3252290387445,-1531.1282376647268,39.52834751544595,2.115867212457968,0.42724480830531186,0.3756510652985226,-17267.28052424272,-7612.947347165322,0.333985989607026,15181.264338548961
4.37,174.0,5.95,209.01831495155852,16414.440892448514,-6103.503579137365,-4340.030009793341,-1547.9443795416687,45.985202387845725,2.1363766281312873,0.4409177520875248,0.4031115199760629,-16334.295388131826,-6417.036776844645,0.3909384924464172,9997.40411560387
5.24,175.0,6.0,191.3424532351334,12174.115458015267,-3951.419469953197,-4069.8239453992387,-1536.725916799503,52.58563334427714,2.15741902048343,0.45494601365562,0.43100594414410576,-15287.354214151655,-5187.105074419998,0.42607654677735796,6987.010383595269
6.11,184.0,6.4,178.88590804157772,9538.97101472995,-2560.8126253125974,-3151.188853075668,-1480.6432047890148,58.397174767757384,2.1763490917517236,0.46756606116781574,0.4581740337759312,-13996.537854568176,-4301.627627518854,0.4509530033036413,5237.343387211096
6.98,185.0,6.4,167.84416048697372,7718.301489971347,-1732.7387045633004,-2186.012495824173,-1365.1503002333282,63.48524072693839,2.1933207088831295,0.478880472588753,0.48336263749024677,-12321.37079039022,-3682.246732152294,0.47707992968877455,4036.054757819053
7.85,188.0,6.65,162.49177089160978,6524.005668789809,-1407.4698864118784,-1587.4486597222026,-1201.2991598378512,67.93491562200306,2.2085523194671834,0.489034879644789,0.5055211792599099,-10422.830850373142,-3160.492852548866,0.484440543586335,3363.512816240943
8.72,190.0,7.35,149.80759622678062,5269.303887614678,-1277.6217928798906,-1215.4566517616338,-1029.1195056941876,71.6484995341691,2.2216080662697677,0.4977387108465118,0.5239906124795481,-8530.791438165204,-2695.6438088020486,0.511574937846737,2573.6600788126298
9.6,191.0,6.4,139.4677109145678,4288.16753125,-958.6002894433449,-977.9670696092307,-870.0771530674313,74.36959708716768,2.2314549689092207,0.5043033126061471,0.5389047151511301,-6814.086803352992,-2261.9964491927653,0.5274972194319548,2026.1710820572348
10.47,191.0,5.55,132.62584604210113,3591.753381088825,-700.8525855097547,-783.528491826442,-721.3467383729649,76.14438555042234,2.238059760647723,0.5087065070984819,0.550598351102378,-5318.626292418365,-1911.7519447580598,0.5322614728571705,1680.001436330765
11.35,189.0,5.95,127.32452645832971,3061.6755066079295,-545.2907938012848,-600.0017338043772,-583.393677826034,77.22620579586376,2.242173236040481,0.5114488240269874,0.5593393292464821,-4062.291923543818,-1633.3464283843257,0.5334812343303917,1428.3290782236038
12.19,186.0,6.85,123.77127428721528,2653.8532157506156,-435.2769974979347,-467.3691288063168,-464.92900836591696,77.90571393758003,2.244788283016305,0.5131921886775366,0.5654804664460709,-3060.9184272386424,-1397.140472626655,0.5264573279089545,1256.7127431239605
13.12,183.0,6.4,119.79286834054909,2291.2352210365852,-359.9880027695668,-375.6654907771431,-374.85700098852146,78.46876823737492,2.2469815294547066,0.5146543529698044,0.5695805247930611,-2317.7839980286326,-1197.4599691115754,0.5226263799182647,1093.7752519250098
13.94,179.0,6.85,118.03704019799382,2023.8742109038737,-295.4372644530427,-305.84764847809555,-307.4434312938532,78.89672248838289,2.248663715252581,0.5157758101683871,0.5722629542995443,-1782.8493914703845,-1024.3948092752648,0.5061553745564871,999.4794016286089
14.86,177.0,7.25,115.37114768045504,1777.174380888291,-242.33439536388641,-253.91399987778627,-256.45890786345353,79.18117457413375,2.2497890753884415,0.516526050258961,0.5740489852190329,-1403.537790386153,-881.447482025211,0.49598255044878276,895.7268988630799
15.79,177.0,8.55,113.08031600783701,1575.555579480684,-196.20158230604724,-217.0381502231505,-219.82133017298472,79.30358871122154,2.25026968968624,0.5168464597908267,0.5752651514401258,-1139.7572312665952,-765.7292420245547,0.48600585850290684,809.8263374561293
16.72,178.0,12.0,109.2036377051841,1412.2394377990431,-175.60875449638803,-193.07244823181955,-199.95133482543386,79.33121163855498,2.2503691372217336,0.5169127581478223,0.5760033707135414,-1000.4810764168672,-698.9957483226613,0.4949555504639051,713.2436894763819
