r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
0.67,43.8,10.9,49.93115765074433,5207.733134328358,-1202.7647288035348,-1039.4231206379936,-284.5541086194001,17.571632131700266,2.0492758467971854,0.38285056453145694,0.30448642311594387,-6456.184022409768,-1486.6577547112174,0.2854711860927474,3721.0753796171402
1.32,64.2,7.71,63.384641710096865,4425.93606060606,-930.8422392139266,-881.1059025159399,-282.97991760431535,20.724723335001265,2.0584564249612547,0.38897094997416976,0.3126123429747662,-5119.518044994426,-1382.289996426249,0.31231585307560156,3043.646064179811
1.97,73.3,8.62,73.61974996468764,3997.638223350253,-657.9791775654365,-671.0608952980529,-277.49837325455627,24.51197137665189,2.0696079812568633,0.39640532083790886,0.3237041687251787,-3614.112961789483,-1246.436403622778,0.3117931973789744,2751.201819727475
2.62,84.2,8.4,79.12777521900748,3570.5631297709924,-411.17863819326647,-498.1149018219345,-268.9269718199389,28.706931468658638,2.0820543253299992,0.4047028835533328,0.3382026286401533,-3017.5795975990973,-1180.7903011031399,0.33070142108896783,2389.7728286678525
3.28,96.2,5.67,86.86429283587348,3458.994207317074,-152.53969271409997,-428.6879316199174,-260.3104366322583,33.43298204926781,2.0962315390489454,0.4141543593659636,0.356185289876907,-2715.573501368367,-1158.5657408913476,0.33494295493196985,2300.4284664257266
3.93,102.0,4.79,93.43964129029514,3370.7361323155214,-338.0347614229426,-407.5335959285241,-256.45822208653965,39.02734849532336,2.1133700497299226,0.4255800331532817,0.37597482447069597,-2586.5149692898003,-1149.1161413590257,0.3409095509857197,2221.6199909564957
4.58,104.0,5.67,93.53850732509626,3019.5490174672486,-583.707388203841,-420.57336995846003,-258.868127358365,45.28221452777975,2.133055312226308,0.4387035414842054,0.3970736096013591,-2564.508708885368,-1109.188241788845,0.36733572973066525,1910.3607756784036
5.22,106.0,5.37,90.83174316803742,2617.753601532567,-552.2074991084704,-475.22078937514124,-262.20608688656614,51.508396542640476,2.153188797154911,0.4521258647699407,0.4189593015028924,-2558.439275951812,-1037.2161366007058,0.39622374542564526,1580.537464931861
5.9,106.0,5.24,88.71457573315398,2290.6351186440675,-476.377508342946,-465.8743340073957,-259.86906543248597,57.40826278676048,2.172810407320882,0.46520693821392134,0.4411692563833218,-2499.122346908319,-956.6900427943194,0.4176527439955729,1333.945075849748
6.54,108.0,5.22,85.17395243252814,1988.935290519878,-425.7767897975059,-387.2441076386243,-247.7559104768914,62.86339603002201,2.1915274782115146,0.477684985474343,0.4632153498943496,-2356.385474306731,-879.668903214287,0.4422813087017802,1109.266387305591
7.19,111.0,4.68,81.62250594564587,1741.3830598052848,-291.30248458421505,-316.2371555974642,-229.4385115014084,67.66084224097865,2.2085209692914827,0.48901397952765513,0.48456948668115823,-2152.2070546276505,-814.7859142076499,0.4678958541716584,926.597145597635
7.87,114.0,4.61,81.08547298979794,1601.502986022872,-190.55625635998416,-267.2619611890291,-209.24795193752766,72.06419358072934,2.224571939201755,0.49971462613450335,0.5046786257698801,-1932.7709247054984,-766.070466330464,0.4783447005821089,835.4325196924079
8.51,116.0,4.47,80.68350003714458,1489.8488014101058,-197.17273890266983,-227.88979779560938,-191.9883460116318,76.37994137999266,2.2407635756620587,0.5105090504413725,0.5229546114586777,-1740.037233388861,-724.8867358115265,0.48655053796428116,764.9620655985793
9.16,117.0,5.22,78.49560312877871,1347.1501528384279,-231.50153630077045,-207.74648911905277,-180.05240866513697,80.42729590276149,2.256450360748076,0.520966907165384,0.539030493202751,-1589.6701428325807,-674.4907957914045,0.5006797455875732,672.6593570470234
9.84,118.0,5.22,74.67619601188545,1181.951758130081,-228.91597283040738,-201.43103371114077,-172.32239848880377,83.65168934862047,2.269389616619393,0.5295930777462621,0.5527816006834674,-1460.8280683679654,-615.2307976823639,0.5205210732591118,566.7209604477172
10.48,120.0,4.5,71.6214855893934,1044.98106870229,-190.58594120143198,-189.88046714447285,-163.16236700933794,85.85240342852039,2.2784183353475216,0.5356122235650144,0.5639426520242037,-1321.797353610546,-555.5118704168237,0.5315999371229627,489.4691982854663
11.13,121.0,3.62,69.63196120424689,936.0958939802337,-158.97897932042423,-166.62834400877725,-148.36942895754396,87.3042648724238,2.2844220881713757,0.5396147254475838,0.5721432735217775,-1157.626017814915,-500.46157042679755,0.5346263920663722,435.6343235534361
11.78,122.0,3.17,67.71760203582967,838.3083955857387,-139.41990606933012,-139.21621584324632,-129.93325875862178,88.16247922330646,2.2879818527611073,0.5419879018407382,0.5772035489897706,-977.4008377091005,-449.0321964785229,0.535640820064527,389.2761991072158
12.43,122.0,2.74,66.33441521041922,754.8500160901046,-115.24092062229244,-116.8641978009891,-111.88420330262099,88.42814628470958,2.2890661627563627,0.5427107751709084,0.5793125612622351,-805.3812917265697,-400.8472291787372,0.5310289734840372,354.0027869113674
13.08,122.0,3.18,65.8085501619981,688.4951987767585,-91.85533200275283,-99.66493000725059,-96.04444544865294,88.21624380212847,2.288150931924892,0.5421006212832612,0.5789168427822988,-655.9008852637318,-357.3969362060995,0.5190986616044418,331.09826257065896
13.73,123.0,3.56,66.02240447930323,635.4380844865259,-78.82585099014587,-83.94411176666203,-82.09055228985325,87.63957247138771,2.285691202611196,0.5404608017407975,0.5765741665331535,-530.9915405078241,-317.96118039120756,0.5003810570279876,317.47690409531833
14.38,124.0,4.31,66.19542195202123,586.0215924895688,-72.98264035173166,-70.26111816119226,-69.87294378668179,86.68927109463257,2.281576560736682,0.5377177071577879,0.5730044516860411,-428.3135136782713,-281.3043541442187,0.48002387241256117,304.7172383453501
15.03,124.0,4.76,66.36825812784205,540.5606520292748,-60.81581486638733,-60.014481796994374,-59.753931892987886,85.45139633913985,2.276131672977593,0.534087781985062,0.5689775482717594,-345.61396780399286,-247.49706673826535,0.4578525384878768,293.0635852910095
15.68,123.0,5.23,67.39908304260751,506.9610331632653,-46.825952594943615,-51.80661310749623,-51.33577316110681,84.26822559809563,2.2708849149144985,0.5305899432763324,0.5651547180853147,-280.4610389519305,-217.2520794015112,0.4285380240093242,289.7089537617541
16.33,123.0,5.66,68.66612000114517,479.6869136558482,-40.622150181763395,-43.96389760494205,-44.16882487092735,83.47027406488613,2.267354227249201,0.5282361514994672,0.5621488394382242,-230.10184299858656,-190.95231255286777,0.39807696878273957,288.7346011029804
16.98,123.0,5.62,69.64116383755055,454.1522379269729,-37.786507542655144,-37.86416639275027,-38.53919508113627,83.11595358090254,2.265796669488683,0.5271977796591221,0.5604273914466674,-192.48835321210527,-168.528462859331,0.37108363404438444,285.6237750676419
17.72,121.0,5.67,69.9876091157838,427.1636681715575,-33.76906283896078,-34.522983614201756,-34.73797050864911,83.17295073452763,2.266060677420283,0.5273737849468553,0.5603098834772311,-166.68059899441334,-150.73785385193312,0.35288079273491435,276.42581431962435
18.28,122.0,6.32,70.60416262770963,410.25245623632384,-30.317158805428406,-32.3533534736838,-32.40522785933525,83.68197221904133,2.2683217090460253,0.5288811393640168,0.5618000065410838,-149.54655862711115,-137.55290588839887,0.33528843958745785,272.69955034792497
19.02,122.0,6.35,70.2512677970215,387.75136172450055,-30.120038702201068,-30.763797705751756,-30.914934711129963,84.43792673639712,2.2716291598856637,0.5310861065904424,0.5646188230980513,-138.7332246429166,-128.2749880605242,0.3308176339859363,259.47637366397635
19.67,121.0,5.86,69.67099892322696,368.38560244026434,-29.773999479173618,-29.994571991868465,-30.112003892381036,85.31858813476893,2.2754526522456824,0.5336351014971216,0.5677071828973929,-131.4769600429833,-121.6114239471127,0.3301199154948859,246.77417849315162
20.32,120.0,5.94,68.68218348964245,349.0451624015748,-29.838728702994896,-29.91572708469165,-29.819491941884234,86.25277106928634,2.2794956028389617,0.5363304018926411,0.5707498547898717,-127.01331314800461,-116.89740999483689,0.33490626024017767,232.14775240673794
20.97,119.0,6.13,67.18884460890105,329.59525512637106,-29.922934269544328,-29.8763061981603,-29.780501140122194,87.21183017043342,2.28364278104529,0.5390951873635268,0.5734012437322339,-124.76095837506051,-114.31910634816158,0.3468469420299457,215.27614877820946
