galaxy,source_file,beta_mode,beta_mean,beta_max,d_eff_mean,d_eff_max,cinfo_cap_mean,eta_mean,eta_max,struct_to_bar_ratio_mean,struct_to_bar_ratio_max,sigma_flip_severity,a_newton_source,rmse_kmps,mean_absolute_fractional_error,n_points,status,error
UGC07151,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\UGC07151_normalized.csv,local_structural_coupling_v4,75.46398760519877,85.81854428239446,2.2381421931135477,2.2774983535875095,0.5087614620756985,0.47907480698397065,0.5753185390784928,0.42363955980391227,0.5731223127413596,142.10749690245837,computed_from_baryonic_velocity,28.66831032555114,0.3793464456854896,11,ok,
UGC07232,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\UGC07232_normalized.csv,local_structural_coupling_v4,87.8870129424199,91.94113429279992,2.2896863021483846,2.307993848986687,0.5431242014322564,0.4628078878253802,0.5164328425142303,0.3131832252177803,0.5586848632661472,587.236210576412,computed_from_baryonic_velocity,13.71977324712517,0.26795456428137104,4,ok,
UGC07261,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\UGC07261_normalized.csv,local_structural_coupling_v4,70.24586605377621,76.2806684676645,2.216231411796509,2.2389021754658076,0.4941542745310058,0.4469721985723641,0.5389429416407236,0.3710746561178014,0.553148446350352,103.81136728319454,computed_from_baryonic_velocity,30.087722444992405,0.3676147722222414,7,ok,
UGC07323,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\UGC07323_normalized.csv,local_structural_coupling_v4,99.99287098413681,131.11025555116632,2.380005116527252,2.573302631003959,0.6033367443515012,0.46670470097389716,0.6053940626694333,0.4002470172872409,0.6089179427453923,48.85225568833044,computed_from_baryonic_velocity,25.04969031497692,0.27650216828933394,10,ok,
UGC07399,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\UGC07399_normalized.csv,local_structural_coupling_v4,71.08067627146514,85.76124430672333,2.2221504228873123,2.2775643120539315,0.4981002819248748,0.4582065904696142,0.5649624131871929,0.46138512730699405,0.5793624992730813,48.97733884048492,computed_from_baryonic_velocity,61.88867099886501,0.6558132937372407,10,ok,
UGC07524,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\UGC07524_normalized.csv,local_structural_coupling_v4,93.9967625894396,133.3477847487105,2.336529836115677,2.5942985694416727,0.5743532240771184,0.42235427405526904,0.6102821985181415,0.2737272182355863,0.4879963480418929,6.86911439891409,computed_from_baryonic_velocity,31.491569159791503,0.4676142218955779,31,ok,
UGC07559,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\UGC07559_normalized.csv,local_structural_coupling_v4,69.1078868808994,69.67735384010938,2.211218492414011,2.213305569378954,0.49081232827600757,0.45168891257647464,0.5301275712837326,0.3640722671846927,0.574625577905413,44.209597630770716,computed_from_baryonic_velocity,9.998362594320321,0.32571339100360136,7,ok,
UGC07577,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\UGC07577_normalized.csv,local_structural_coupling_v4,90.31104737346953,116.52515614956909,2.317888764146618,2.45141413934451,0.5619258427644119,0.45956704983923724,0.5813428594954356,0.3932290759840323,0.612402664460618,47.02284000209289,computed_from_baryonic_velocity,4.198813088520701,0.32764181353530786,9,ok,
UGC07603,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\UGC07603_normalized.csv,local_structural_coupling_v4,62.62867151184048,87.84805879627012,2.196272807893797,2.2867059320971976,0.4808485385958643,0.4583613192988169,0.5730645851824341,0.4619944449466518,0.5984949275934323,52.09025291075454,computed_from_baryonic_velocity,33.81961719402126,0.5405725387669583,12,ok,
UGC07608,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\UGC07608_normalized.csv,local_structural_coupling_v4,98.83436227645537,112.02450632398765,2.345247781042658,2.415024949035784,0.5801651873617721,0.4702835155594187,0.575259501516438,0.30483756710076465,0.41973323702442117,2.3365918665601333,computed_from_baryonic_velocity,31.229243965261173,0.5919832141596879,8,ok,
UGC07690,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\UGC07690_normalized.csv,local_structural_coupling_v4,73.90928390193717,88.1798558501793,2.2348684787393576,2.29051339458232,0.5065789858262385,0.4524115555466341,0.5478159884361896,0.4680903594306035,0.596006272561537,226.43606458413956,computed_from_baryonic_velocity,24.906582079368068,0.41428234096957656,7,ok,
UGC07866,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\UGC07866_normalized.csv,local_structural_coupling_v4,58.988751447455,78.992022973656,2.18313357717088,2.253111616554494,0.4720890514472532,0.4418713986597949,0.539479848546033,0.37313130960588,0.5487145046413207,16.48923798540365,computed_from_baryonic_velocity,12.208349520661056,0.4159378903957664,7,ok,
UGC08286,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\UGC08286_normalized.csv,local_structural_coupling_v4,78.39741638710247,111.64077024636998,2.2709931747876304,2.4084183046581273,0.5306621165250871,0.48416939857971486,0.6062033741391766,0.4514382648160738,0.6119631145340106,34.72122306095855,computed_from_baryonic_velocity,47.34000577506269,0.5814773041167843,17,ok,
UGC08490,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\UGC08490_normalized.csv,local_structural_coupling_v4,75.40746023295806,89.95799649900918,2.241115481536811,2.2957648129315698,0.5107436543578744,0.512634656599604,0.5813334042106069,0.5080859713562489,0.5930328938429275,24.382927058787345,computed_from_baryonic_velocity,49.60711370018708,0.6288825718984757,30,ok,
UGC08550,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\UGC08550_normalized.csv,local_structural_coupling_v4,88.2772092639272,94.04558853019705,2.2912620605869836,2.3157018507112603,0.5441747070579889,0.5025748610119317,0.5624320195548396,0.4561676638450688,0.588545713543275,80.54640764471127,computed_from_baryonic_velocity,31.98774868309697,0.5682239250436569,11,ok,
UGC08699,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\UGC08699_normalized.csv,local_structural_coupling_v4,74.64653285131966,105.6469144256804,2.23925787708706,2.373962038003242,0.5095052513913733,0.4488941307227345,0.5958975906628611,0.40467737144639254,0.7326286523679325,503.8189313679815,computed_from_baryonic_velocity,60.492586777939835,0.3030845268919077,41,ok,
UGC08837,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\UGC08837_normalized.csv,local_structural_coupling_v4,63.10257655528527,84.65502591847945,2.197604328233636,2.2755270971245722,0.48173621882242396,0.44569506450422114,0.5509961751522263,0.35046301172753497,0.5462220436657347,17.06160957911655,computed_from_baryonic_velocity,13.43364675971169,0.3708239012290844,8,ok,
UGC09037,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\UGC09037_normalized.csv,local_structural_coupling_v4,72.74048227800736,88.20043863107588,2.229471114221741,2.288009689999133,0.5029807428144945,0.486564186077822,0.5774319093711693,0.32016472840885973,0.3803259708983482,17.544576331354335,computed_from_baryonic_velocity,35.39791660201039,0.2407236592654801,22,ok,
UGC09133,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\UGC09133_normalized.csv,local_structural_coupling_v4,71.7716485036816,90.99358911477478,2.2255233079069856,2.300336314585347,0.5003488719379907,0.4898150654788113,0.5830681572772802,0.24667277160542084,0.45787719049166437,915.8706572627748,computed_from_baryonic_velocity,64.39538308917065,0.22313034600065765,68,ok,
UGC09992,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\UGC09992_normalized.csv,local_structural_coupling_v4,77.89961751604697,85.84511903951393,2.2495545582514977,2.281698255037473,0.5163697055009987,0.4548618025337964,0.5279272036558667,0.4604912751055442,0.5610537232664585,17.168130800404853,computed_from_baryonic_velocity,13.040058585441827,0.40330807575639777,5,ok,
UGC10310,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\UGC10310_normalized.csv,local_structural_coupling_v4,97.6656869988137,117.68696660551987,2.3546705940308423,2.460897016181423,0.5864470626872283,0.47490470697994536,0.5777528481625239,0.38270431435690366,0.6056687914466926,31.95467685918442,computed_from_baryonic_velocity,29.931655756270622,0.40751707064546566,7,ok,
UGC11455,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\UGC11455_normalized.csv,local_structural_coupling_v4,85.76061413278191,137.7484162158113,2.3197649273754553,2.6156179190005537,0.5631766182503033,0.45315242331778927,0.646261576259797,0.24628392581380576,0.3645668640462612,383.7320716118494,computed_from_baryonic_velocity,49.06375741885612,0.24083867930198113,36,ok,
UGC11557,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\UGC11557_normalized.csv,local_structural_coupling_v4,93.36051810163872,137.64049228621417,2.3658214716983132,2.63616582569981,0.593880981132209,0.46455563909758313,0.6253728624000089,0.4167000455142085,0.6955905415789956,134.42371495096424,computed_from_baryonic_velocity,24.206893730781648,0.9316781836762966,12,ok,
UGC11820,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\UGC11820_normalized.csv,local_structural_coupling_v4,84.96295258111373,102.52232963942498,2.279887409414013,2.3621864078158077,0.5365916062760083,0.4443101837186519,0.5666767274184973,0.3858527690449313,0.5301235381654325,41.45450917282299,computed_from_baryonic_velocity,31.928026939158833,0.41050122000629485,10,ok,
UGC11914,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\UGC11914_normalized.csv,local_structural_coupling_v4,71.27932264317936,104.6661223443031,2.2244281934379377,2.3698710091635387,0.4996187956252916,0.42523837328968983,0.588520892601494,0.4238292933524984,0.6327607397845982,403.62058464271195,computed_from_baryonic_velocity,60.75817118787444,0.19791229705206037,65,ok,
UGC12506,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\UGC12506_normalized.csv,local_structural_coupling_v4,62.36741457489067,86.62906805839039,2.194400167336542,2.2811052461637655,0.47960011155769483,0.4676267518517482,0.5772040327805729,0.11704395059280139,0.37688001509292146,52.41111145577409,computed_from_baryonic_velocity,85.89096532031274,0.37586050553879197,31,ok,
UGC12632,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\UGC12632_normalized.csv,local_structural_coupling_v4,78.17214948992948,109.5258306874209,2.2591042228999716,2.400642579122338,0.522736148599981,0.4549792869964622,0.5912105089359381,0.3810298831176105,0.46925109536342774,5.043067234057826,computed_from_baryonic_velocity,36.13555500767855,0.571960868744106,15,ok,
UGC12732,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\UGC12732_normalized.csv,local_structural_coupling_v4,70.74085857491252,87.5667622445012,2.224602758827561,2.2873790474743423,0.4997351725517076,0.4745321067208548,0.5566858434835663,0.2760004894342719,0.5138776713017408,9.969413200736208,computed_from_baryonic_velocity,44.34327330608469,0.5605799711589263,16,ok,
UGCA281,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\UGCA281_normalized.csv,local_structural_coupling_v4,83.31233616462963,87.43734879604628,2.2672383171472177,2.284927386823106,0.528158878098145,0.4533107161643112,0.5451025859733899,0.3926225598751721,0.6383687572332387,383.5472544916239,computed_from_baryonic_velocity,9.434167723833193,0.28003967786414036,7,ok,
UGCA442,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\UGCA442_normalized.csv,local_structural_coupling_v4,92.54945158607069,119.23422373101837,2.335536675850535,2.4719709396409355,0.57369111723369,0.4709899562055773,0.5857332910583488,0.409503847519198,0.6619731489815197,28.963731667765305,computed_from_baryonic_velocity,30.86269349014241,0.559324852989163,8,ok,
UGCA444,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\UGCA444_normalized.csv,local_structural_coupling_v4,77.78757111708374,130.50178306962954,2.2620340836470563,2.5532713709702595,0.524689389098037,0.4080674342654481,0.6196775663186378,0.3821899309470276,0.6338690497629881,64.70672356900573,computed_from_baryonic_velocity,16.729527391773125,0.5643275464607527,36,ok,
