r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
0.41,33.2,11.6,33.466920765187446,2056.0648780487804,483.8247753530172,288.21406696544614,151.8987757987785,38.75216863203336,2.1116203632690396,0.42441357551269304,0.31312494026080634,11105.552187038387,675.7272817154507,0.3286507585094885,2731.792159764231
0.98,50.4,11.8,54.318778773614966,2331.8450000000003,98.80058930253873,171.84316091076536,106.91418227882635,42.187356030753726,2.1224130008317412,0.4316086672211608,0.3191728351194748,6485.893793664117,678.8996198540037,0.2911426873801662,3010.7446198540038
1.78,53.9,9.75,66.10271063229027,2191.4216853932585,-109.20458053435955,27.26068783435683,19.435805969780553,45.61913744664874,2.13316145653231,0.43877430435487336,0.32830159812658594,1284.6140261846344,263.3919960316292,0.12019229242242466,2454.813681424888
2.69,67.6,5.1,72.12597360105502,2145.1051672862454,-98.02975492038681,-114.48317515134676,-66.77480826934405,50.22485605012168,2.1480779615292134,0.44871864101947556,0.3408730699117976,-898.1769464594028,-211.21815319699414,0.09846517383770254,1933.8870140892514
3.36,81.7,5.06,68.60335033193388,2036.5346726190473,-239.08759002902534,-161.19656026514195,-115.36344741478354,56.67490986662672,2.1704324008976865,0.46362160059845764,0.3572485515601035,-1630.439099755267,-635.8145307243885,0.31220412756671173,1400.7201418946588
4.39,102.0,5.35,70.03493690356935,1738.6562642369024,-224.89453957550083,-144.88346754581218,-115.25473776496739,64.7016152554282,2.200391938506943,0.4835946256712953,0.37704952456278695,-1600.122388373812,-621.3687045360051,0.35738444528523544,1117.2875597008974
5.65,116.0,6.44,73.72554781333805,1521.5261769911504,-134.76633626643712,-113.99573379236669,-89.81841742836434,72.70518071560906,2.233870152486129,0.5059134349907527,0.40068882252898164,-1172.8824064959865,-559.4984955085315,0.3677218992150049,962.0276814826188
6.34,132.0,9.1,80.4119931514063,1475.86190851735,-27.639116937710792,-52.114442731249056,-52.21362864657363,80.64715799203891,2.270861796097027,0.5305745307313513,0.4279163606471925,-682.7211242842274,-455.97411000286826,0.30895445391699256,1019.8877985144818
6.89,137.0,5.25,89.46980688684519,1487.253671988389,56.40891384684062,-5.913218914840663,-17.588841598389493,89.38693496858274,2.314965218840046,0.5599768125600306,0.4579718075364454,-319.47709971604587,-325.4472359405846,0.21882429478589002,1161.8064360478043
8.34,154.0,4.2,105.9445251519827,1588.6797362110312,70.31886527656285,3.760324274238968,-5.6079434351826905,98.25313943440777,2.3630390112834396,0.5920260075222931,0.48964447978342834,-168.5528650898628,-242.84731298811795,0.1528610880172135,1345.8324232229133
10.04,163.0,3.28,119.52989507816159,1708.758097609562,6.111579506541134,-14.707420445176776,-19.868980442723483,106.82465004017699,2.4128489328777762,0.6252326219185175,0.5218076619665408,-249.80436107669368,-285.71070543861384,0.16720371703771528,1423.0473921709481
11.65,170.0,2.41,117.97485797513167,1608.9090643776824,-86.39862032103896,-50.02349491084859,-47.64424697666374,115.39956662877158,2.462703036334246,0.6584686908894974,0.5533179880289798,-457.50669951612883,-414.2251919096577,0.25745718081952496,1194.6838724680247
13.36,175.0,2.18,109.90400569010382,1421.9146781437125,-119.97784053478952,-85.90558816295169,-74.9781981446479,122.80054602978824,2.5083890904943815,0.6889260603295877,0.5802929693828848,-648.4238715404658,-517.8061102746728,0.36416116820079575,904.1085678690397
15.06,177.0,2.23,99.20949532597041,1199.78462815405,-120.17145848151844,-108.94622426105045,-92.0040640940889,128.3571902177728,2.5466372102829467,0.7144248068552977,0.6023243158300904,-752.3951042304299,-546.2305801571216,0.4552738611075009,653.5540479969285
16.67,178.0,2.03,90.17353824083142,1024.1471505698862,-109.09160098395265,-113.48482039363319,-98.73926478968582,132.3371828334609,2.577280231830729,0.7348534878871525,0.619233493740589,-783.9557273963185,-536.3686863304929,0.5237222854469993,487.7784642393933
