r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
0.32,24.4,35.9,52.41198978151753,12513.62,-12611.919921875005,-10426.647013346357,-243.17304483185077,43.48504285981133,2.125500009879641,0.4336666732530939,0.3542297828888857,-27688.400435568365,-3929.192897319067,0.3139933046807452,8584.427102680933
0.64,43.3,16.3,57.950884369539395,8477.805624999999,-9399.796223958334,-8547.99877112775,-243.17304483185077,44.67669406511814,2.1292403236832267,0.43616021578881775,0.35607140889309086,-20539.346148600358,-3230.4540637316786,0.38104837579732537,5247.35156126832
0.96,45.5,16.1,62.750776309679594,6497.750416666668,-4897.679077148435,-6566.914150667656,-243.17304483185075,45.785890832689006,2.1327158886525823,0.43847725910172153,0.3578942451081469,-12488.289177800138,-2396.021325554745,0.3687462847771089,4101.729091111923
1.28,58.5,15.4,66.22365257059762,5343.291015625001,-3218.6787107819728,-4369.414269245431,-243.17304477550232,46.80412810593362,2.1359014159220004,0.44060094394800026,0.3591718156102174,-9219.873833222915,-1917.06276578811,0.3587794039632469,3426.228249836891
1.61,68.8,7.61,67.53860943800227,4405.609254658385,-2706.496819574533,-2648.1569180647793,-243.1730097660542,47.471246252412676,2.137973142166994,0.4419820947779959,0.3596323766131845,-7345.838285930097,-1572.4019473173855,0.3569090803172718,2833.2073073409993
1.93,76.9,10.3,65.89547765091818,3584.0680829015546,-1624.4205147638756,-1866.1343328434652,-243.17005584176584,47.42813080764233,2.1378458809721725,0.44189725398144836,0.3582347806398676,-6051.508577963083,-1334.2162824649438,0.3722630964601549,2249.8518004366106
2.24,82.0,8.09,70.50407133516174,3382.224330357143,-793.5094680550799,-1326.8628620014822,-242.79675327062054,46.21039328407173,2.1341528557030376,0.43943523713535837,0.35477589985786107,-4993.473135559041,-1163.1064398064404,0.3438880234427334,2219.1178905507027
2.57,86.9,7.6,72.38666846037192,3076.2220233463036,-987.566151041865,-738.1966068146899,-231.41240102687203,44.37743147260473,2.128619339376122,0.43574622625074794,0.3493062705778441,-3811.3167450270616,-1037.3777545557184,0.33722460429798967,2038.8442687905851
2.89,97.6,3.03,74.31654074429981,2740.306332179931,-522.321356572057,-314.0888404925738,-169.41342914389566,41.43991095894807,2.1197745584194614,0.42984970561297425,0.3420105315636383,-2281.4924875097204,-829.2515819380025,0.30261273062793953,1911.0547502419286
3.21,100.0,5.31,88.97961475396515,2741.936355140187,236.8344563594278,-58.25678047392516,-35.468363704138795,37.95131795755532,2.109289265949798,0.42285951063319877,0.33344644425034853,-611.5275529029101,-275.4653763974912,0.10046381123365186,2466.470978742696
3.54,107.0,7.51,106.21140477633708,2894.248728813559,496.1183168467051,191.53341721141527,104.11602741903883,34.476029311944735,2.098856212706662,0.4159041418044414,0.32469800813217015,706.9721488694584,292.43559450929945,0.10104024287821929,3186.6843233228583
