r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
0.26,14.6,13.0,6.678715447147973,99.43692307692307,299.7001748251747,269.11454133697686,12.283612210545417,129.62713821192955,2.540693552159101,0.7104623681060674,0.6192561984027789,5272.841683416753,72.12169239989599,0.7253009261369001,171.55861547681906
0.44,10.0,7.0,10.486425598140203,153.3829545454545,250.81657558128154,219.18466320963972,12.283612210436218,127.88286249397196,2.5272911710808037,0.7015274473872024,0.607855025319598,3896.846774956872,96.53777687575027,0.6293905157964709,249.92073142120478
0.77,10.7,7.13,16.40495993793699,227.35337662337665,195.6556066280786,153.7947621314984,12.283559643988244,125.1329741150698,2.5076863662912294,0.6884575775274863,0.5936748251291387,2323.7271270826295,122.15663709781508,0.5372985390059734,349.51001372119174
0.89,17.4,9.6,18.31181141354248,241.42797752808988,50.050784188489075,73.4328281023343,10.318450441413063,121.17129232808531,2.481819275190961,0.6712128501273072,0.5759359633688985,1202.5773834650106,135.33880589342095,0.5605763146389048,376.7667834215108
1.22,23.5,11.2,19.210553100153692,249.87622950819673,-27.24933056553208,7.080639165401482,2.140180862636079,117.82554766512195,2.45931946486371,0.6562129765758067,0.5536759253487475,387.7356982639388,52.619959355593984,0.21058409380980309,302.49618886379074
1.55,31.0,5.2,17.532167733774664,223.4434193548387,-102.10949532064573,-40.71529640914613,-6.047334166710423,114.90932344369877,2.4394845941206693,0.6429897294137795,0.5283439802447735,-332.5713336308801,-25.135738422445566,0.11249263234075749,198.30768093239314
1.8,32.3,2.41,13.03860955760693,190.6527222222222,-80.94436910338243,-52.82021459172106,-12.26786808896595,110.93707432264132,2.414085204503359,0.6260568030022394,0.5017073912752739,-595.0248874894097,-96.20531155793397,0.5046102171349979,94.44741066428823
2.21,40.9,5.9,13.821987082651047,170.02013574660631,-43.32407124465944,-47.765357237380044,-12.167884136546938,105.46377239469192,2.3818160170287315,0.6045440113524876,0.4759908547034253,-602.8664626044358,-83.57338148734279,0.49154990448836267,86.44675425926353
2.31,43.8,4.26,14.667577944066355,168.55744588744588,-10.473806724385607,-26.344084751658695,-11.007527263776808,99.01950864669398,2.3464883802439735,0.5809922534959824,0.45162855188373735,-460.1439741794039,-75.42418062975679,0.44746869669656264,93.13326525768909
2.54,44.8,4.5,15.60665125257826,166.56377952755906,-1.9750437938269794,-11.053802598601857,-8.903411850937067,93.5509214854806,2.317571884189991,0.561714589459994,0.42897406786188896,-335.2188655611836,-70.67103806314861,0.4242881511430619,95.89274146441045
3.1,51.7,12.7,17.63751025243261,166.99716129032257,4.996867107960978,-6.508663405416091,-7.114978998002455,89.70649554091467,2.298271522984669,0.5488476819897794,0.40751643395603565,-233.21064661945235,-66.64820390172082,0.39909782529688465,100.34895738860175
3.43,55.7,4.5,19.28950892478156,171.01099125364433,-4.492958338098233,-7.354771769895809,-6.543172918859752,86.92431045187331,2.285437343971205,0.5402915626474698,0.38755180952809437,-177.87388385315106,-62.53135435591037,0.3656569317416771,108.47963689773397
3.86,59.4,9.85,20.135085023022683,163.5825129533679,-20.59837527873061,-8.074491632206984,-7.3438873977122565,85.10206349198056,2.277791762429037,0.5351945082860246,0.3712662023077449,-161.9824187021091,-58.55099769835432,0.3579294427091074,105.03151525501359
4.09,62.0,4.5,20.47258209276309,157.41606356968214,-14.704348546784193,-10.203616727669836,-7.975257915552596,81.13880790221837,2.260934703070896,0.5239564687139306,0.36034039410551033,-152.5119666243349,-54.94011795967627,0.34901214471899406,102.47594561000587
4.37,63.0,3.2,21.279174797257046,156.08329519450797,-5.5736431053828515,-10.424295769264683,-7.88521998232452,76.15177177618916,2.239321636918353,0.5095477579455687,0.35541288224519973,-134.70894278345423,-52.46698396974381,0.3361473366151097,103.61631122476416
4.76,66.6,6.9,22.16268235680798,153.68172268907563,-5.64875836935329,-7.677257631589887,-6.969945823137129,74.10007524050098,2.2302524092663765,0.5035016061775843,0.356399946118305,-109.49383341848016,-50.491703939334506,0.32854722771092204,103.19001874974111
5.4,71.3,2.95,23.4530123997186,150.26507407407408,-5.596353546072467,-6.066772809924284,-5.852943582742072,76.18063208810851,2.2395906392834553,0.5097270928556368,0.3630080407024534,-86.59209825356622,-48.40511284789736,0.3221314942688263,101.85996122617672
