r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
0.34,13.5,10.1,37.45330011358664,5946.749411764707,-6949.548647138639,-5904.961160809411,-81.90653598338592,57.81390213527813,2.172903664418415,0.4652691096122768,0.34972170717054685,-11801.161848635687,-1821.015031181209,0.30622023984710334,4125.734380583497
0.67,31.3,12.5,38.53111440114384,3653.3983582089554,-5526.223351158647,-4874.170139364876,-81.90653598338592,61.74768150029894,2.1873420626645212,0.4748947084430141,0.3712787517141637,-8960.111628533738,-1437.5076462775608,0.3934713670212206,2215.8907119313944
1.0,35.3,13.4,36.45390763271012,2299.442,-3149.9365114724883,-3707.294121973979,-81.90653598338592,65.9814194104132,2.2030816400723987,0.4853877600482658,0.3981750293631136,-5749.901391397214,-970.5546183058392,0.4220826697545923,1328.887381694161
1.34,50.5,9.38,33.855894353824404,1542.940895522388,-1795.5935399159662,-2459.1428280921873,-81.9065359833859,70.29660571827787,2.2191579427484047,0.4961052951656031,0.4293377168041288,-4445.573364505031,-687.5516548527469,0.44561114223365306,855.3892406696411
1.68,61.0,10.1,30.74739866603601,1078.438392857143,-1115.1685601841543,-1448.8905484780198,-81.90653596179422,74.57007234617227,2.235018521974333,0.5066790146495552,0.4637767291753913,-3713.686038038033,-515.698794804671,0.4781903150150403,562.739598052472
2.01,66.5,11.9,28.11603449160565,795.777960199005,-708.7921777296781,-886.682144603934,-81.90649541363521,78.74078228122876,2.250403084692315,0.5169353897948765,0.4954882685171972,-3237.9796801116654,-402.48870868997074,0.5057801658509341,393.2892515090342
2.34,74.4,11.6,25.89975159392844,610.6355555555556,-474.96195308781256,-577.9789228709175,-81.90259680691315,81.98912546121221,2.2626963949358925,0.5251309299572616,0.5228096245510339,-2888.4881770032207,-323.9701142618809,0.5305457753227836,286.6654412936747
2.67,83.0,9.17,24.118168857649447,482.3030711610486,-338.89449210205896,-390.98815248866225,-81.83467266334034,84.40889997449023,2.272136856773667,0.5314245711824446,0.5442399481823337,-2594.4381450671353,-264.4431202074562,0.5482924244518329,217.85995095359237
3.01,86.4,7.66,22.391226572211348,383.5762458471761,-252.07743125088354,-273.90497349578226,-81.38908149550129,86.0404998987564,2.2787162649634354,0.5358108433089569,0.5589107715782544,-2326.579621453876,-217.00912710694234,0.5657522577490443,166.56711874023375
3.35,83.6,8.18,20.986588238765037,310.89041791044775,-180.2147082728779,-196.58311999771965,-79.75206242282417,86.78837129334129,2.2818058888831563,0.5378705925887708,0.5663691373737341,-2058.541563890428,-179.41672062582956,0.5771059842619874,131.4736972846182
3.68,79.8,7.93,20.293949880940097,262.8323913043478,-123.37628276527812,-142.2858314958581,-75.77630576765269,86.58923356779256,2.2809076643784767,0.5372717762523178,0.5675466450495388,-1774.8864838726065,-150.91815169290527,0.5741992109265901,111.91423961144255
4.02,82.8,6.95,19.879055895438405,228.22830845771148,-88.35268559749979,-103.44872317332577,-69.17394535748143,85.74961807872913,2.277291297522105,0.5348608650147367,0.5634972727093087,-1482.6843011053384,-129.92560614578002,0.5692791004927156,98.30270231193145
4.35,83.5,7.19,19.808977655984584,203.63609195402302,-67.4080495927511,-78.18686826093193,-61.258866489863024,84.46855490146041,2.2718937546238442,0.5312625030825628,0.554920255322363,-1207.2713679769086,-113.43020786774795,0.5570240853637981,90.20588408627506
4.68,80.4,7.85,19.854194931700917,183.73899572649574,-57.891889638221905,-63.500815723856014,-53.903616646493745,83.06691448027746,2.266089286823536,0.5273928578823573,0.5425005884664414,-975.7557586177995,-99.51056487479096,0.5415865286589309,84.22843085170479
5.02,80.3,7.57,19.783371380610863,164.84852589641434,-53.90543371090869,-54.56804084683617,-47.9941315510925,81.68803934273197,2.2604689221643866,0.523645948109591,0.5269774529401602,-792.9220565954815,-86.88402725434801,0.5270537105617992,77.96449864206633
5.35,82.1,7.92,19.699390452388457,147.62235514018693,-49.94602007989858,-47.815129132394226,-42.82767812818321,80.07660977387161,2.254002292128856,0.5193348614192373,0.5089433551783786,-644.878202544133,-75.08665715969093,0.5086401520175331,72.535697980496
5.69,82.4,8.33,19.502299182570482,131.38469244288225,-43.68881121240052,-40.811947831121095,-37.36652445885789,78.0597007930389,2.246019636454785,0.5140130909698566,0.4891975418693952,-514.7410196646551,-64.54116460342897,0.49123808415875675,66.84352783945329
6.03,80.9,7.88,19.367289984832677,117.91396351575455,-33.64349102054146,-33.00361621641146,-31.180720701896227,75.53257360613534,2.2361790212620587,0.5074526808413724,0.468515276162595,-396.1078501253798,-55.70966478331671,0.47246028478953905,62.204298732437834
