r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
2.61,120.0,10.5,111.46882550443407,6112.6423371647525,-977.6276661562241,-573.6458757117983,-261.0586401668905,22.013590612728926,2.0620207802210255,0.391347186814017,0.31038282013337365,-1910.7721015404143,-1351.9913565754914,0.22117952957191833,4760.650980589261
3.5,148.0,7.5,120.07190268386998,5242.553714285713,-426.0679885336442,-258.4159415283035,-181.9129395209879,25.562400990044743,2.0725588303907085,0.3983725535938057,0.32122314098827365,-1375.988548866193,-1123.3360531072149,0.21427268356758594,4119.217661178498
4.37,168.0,6.2,140.4293969535641,5362.762677345539,490.7216084433248,-50.08469912109038,-87.37848578565276,29.882505495993843,2.085601507622347,0.4070676717482312,0.3359393172134522,-778.6436545738206,-850.0817783199835,0.15851564379514127,4512.680899025555
5.24,182.0,6.1,166.96758845855933,6096.409312977098,598.5220047612502,-3.4579517482013102,-61.7173032506895,34.79496482747284,2.1006422363017485,0.41709482420116567,0.35474616163462996,-631.0951720908147,-776.1467947200681,0.12731212011436407,5320.26251825703
6.11,190.0,5.2,182.11337476164832,6404.190965630114,64.02854587984139,-141.76707140525446,-134.34706509901548,40.29293316807697,2.117736449815751,0.42849096654383406,0.3773369937915368,-946.5160388588906,-976.1580250283839,0.15242487775071192,5428.03294060173
6.98,194.0,5.7,185.61078890485436,6207.818982808022,-744.4939292917786,-429.5011439886721,-231.46320875269151,46.553765080084624,2.1376570665666637,0.4417713777111091,0.40123596963544106,-1455.5992336085983,-1272.0933441429208,0.20491791846151847,4935.7256386651015
7.85,195.0,6.1,169.42120884229868,5108.77152866242,-1117.61358681891,-715.0820241118918,-286.70583756166036,53.036897573387975,2.1586817503080975,0.45578783353873165,0.4253264116278193,-1828.0540008737328,-1452.2688527916193,0.28426968100721717,3656.5026758708004
8.72,193.0,4.8,156.88003931273303,4263.171341743118,-947.9487544737634,-850.6085480350805,-296.4271649172289,58.931909658198606,2.178130197753182,0.4687534651687881,0.44864676229776884,-1969.758180330932,-1440.7691932609328,0.3379571398300481,2822.4021484821856
9.6,192.0,3.9,142.83139642254113,3449.8612083333337,-829.3823958548479,-785.0329654912514,-295.0148675940749,64.06873735995126,2.1953916745098407,0.48026111633989377,0.4703710730851184,-1949.6098167297735,-1324.7770620819692,0.3840087997980602,2125.0841462513645
10.47,192.0,3.5,130.77664244097812,2811.7521489971346,-613.6040737361026,-622.6058508244553,-288.24992307927243,68.16393023978046,2.2094184245202957,0.48961228301353044,0.48968276692842033,-1855.0863100739548,-1178.2726639794232,0.4190528188623157,1633.4794850177113
11.35,191.0,4.4,122.8661785028693,2376.054079295154,-416.6160165726328,-487.51495257050067,-273.6544275098031,71.32808315966943,2.220501138095485,0.49700075873032323,0.5060350785486893,-1705.434462254319,-1046.001407938419,0.4402262629681858,1330.0526713567351
12.19,189.0,4.8,119.12135534509203,2095.1726004922066,-305.47801348492936,-369.65455693817285,-251.0548849141447,73.80002330226684,2.2293922336437726,0.502928155762515,0.5192308064561899,-1511.925937480491,-931.1121165503127,0.4444083109580433,1164.0604839418938
13.12,185.0,5.3,114.96922754352481,1835.3579954268293,-272.49426320399095,-286.95875240529887,-224.23311105525787,75.83538491658149,2.2369127959763295,0.5079418639842197,0.5294378245698197,-1306.4761691787367,-827.8943306436902,0.4510805699523246,1007.4636647831392
13.94,182.0,4.5,111.37750765900797,1618.3076398852224,-240.08041769320877,-236.20037523764512,-198.80130367844984,77.37126300189445,2.2427272323136496,0.5118181548757663,0.5373116776967792,-1109.1838346242928,-728.426060808294,0.4501159376964674,889.8815790769285
14.86,179.0,6.6,107.53388854388476,1417.618068640646,-200.12505107173226,-202.71347827442747,-176.34437458542425,78.20355725407961,2.2459518818155937,0.5139679212103958,0.5435025371162057,-937.7587507125413,-639.4527129630801,0.4510754533315531,778.1653556775659
15.68,176.0,6.2,105.52167989143096,1270.0900510204083,-162.8241307343642,-172.10062182109888,-155.78756556507858,78.69035560705704,2.2478523771383356,0.5152349180922238,0.5486142010253799,-786.7887110414538,-559.9609102608658,0.44088284118987103,710.1291407595425
16.61,174.0,6.6,103.15978605145654,1132.6758398555087,-138.04352866884122,-145.88299892470584,-136.4204874945641,79.20196237675086,2.2498874295553986,0.516591619703599,0.5530094888283241,-660.0752052372569,-491.9809898746364,0.43435285945305996,640.6948499808723
17.42,178.0,8.7,102.08958748608016,1029.8943111366243,-119.42998093734795,-125.31377989750388,-119.60138108553679,79.80264268005334,2.252320111217876,0.5182134074785839,0.5569594523664076,-553.99574422147,-431.6001737613078,0.4190722961514178,598.2941373753165
18.35,177.0,6.2,100.01587596206294,924.867673024523,-108.99230321124368,-109.57268654275555,-105.51850845261438,80.61875748238108,2.2556644982063205,0.5204429988042136,0.5608458804867982,-470.04210489672926,-379.73549621478134,0.4105835972977213,545.1321768097416
19.16,169.0,5.9,98.5003978274143,840.2477035490605,-97.2789559357223,-96.29835442857846,-93.65760052227297,81.5511476114008,2.25950312390854,0.5230020826056933,0.5648588234028455,-401.3151826735585,-333.86313297709364,0.3973389413227953,506.38457057196683
20.09,158.0,6.3,96.27251545583108,755.6022896963664,-84.11866396062256,-85.12707684469454,-83.3115283800116,82.40445638907879,2.263028740575704,0.5253524937171361,0.5689260637326683,-345.09612017205194,-294.25847525170565,0.3894356584995943,461.3438144446607
