galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,beta_mode
ESO079-G014,0.41,33.2,11.6,0.24858255646982405,2056.0648780487804,800.2101570882392,2856.2750351370196,29.034231520741166,18.11314893678562,34.2209404371969,,1319.8277830327372,1319.8277830327372,formula
ESO079-G014,0.98,50.4,11.8,0.10247660797799797,2331.8450000000003,138.01170849011834,2469.8567084901188,47.803850263341765,11.629766735421478,49.19816637152564,,1319.8277830327372,1319.8277830327372,formula
ESO079-G014,1.78,53.9,9.75,0.0,2191.4216853932585,0.0,2191.4216853932585,62.455829191517424,0.0,62.455829191517424,,1319.8277830327372,1319.8277830327372,formula
ESO079-G014,2.69,67.6,5.1,0.0,2145.1051672862454,0.0,2145.1051672862454,75.96270729772604,0.0,75.96270729772604,,1319.8277830327372,1319.8277830327372,formula
ESO079-G014,3.36,81.7,5.06,0.0,2036.5346726190473,0.0,2036.5346726190473,82.7209556279423,0.0,82.7209556279423,,1319.8277830327372,1319.8277830327372,formula
ESO079-G014,4.39,102.0,5.35,0.2841524922203696,1738.6562642369024,85.42878219827735,1824.0850464351797,87.36533065238179,19.36575208584571,89.48593941983533,,1319.8277830327372,1319.8277830327372,formula
ESO079-G014,5.65,116.0,6.44,0.39785867883727943,1521.5261769911504,92.9389270885204,1614.4651040796707,92.71797506416974,22.915168296352096,95.50773705857625,,1319.8277830327372,1319.8277830327372,formula
ESO079-G014,6.34,132.0,9.1,0.5324284873476862,1475.86190851735,110.83815616397011,1586.70006468132,96.73140389759676,26.5087515752736,100.29794818479374,,1319.8277830327372,1319.8277830327372,formula
ESO079-G014,6.89,137.0,5.25,0.519958178891931,1487.253671988389,99.60163287615046,1586.8553048645394,101.22834484471234,26.196474009237896,104.56305777145519,,1319.8277830327372,1319.8277830327372,formula
ESO079-G014,8.34,154.0,4.2,0.5024762599149916,1588.6797362110312,79.51824078539386,1668.197976996425,115.10685904845114,25.752322771940104,117.95241043806686,,1319.8277830327372,1319.8277830327372,formula
ESO079-G014,10.04,163.0,3.28,0.38932641623190095,1708.758097609562,51.179663427433326,1759.9377610369952,130.9806523880531,22.66812345147764,132.9277063700846,,1319.8277830327372,1319.8277830327372,formula
ESO079-G014,11.65,170.0,2.41,0.3857747468192023,1608.9090643776824,43.70439732569985,1652.6134617033822,136.90796397580382,22.564490440610516,138.75498848273674,,1319.8277830327372,1319.8277830327372,formula
ESO079-G014,13.36,175.0,2.18,0.4212956283916707,1421.9146781437125,41.619586468679834,1463.5342646123925,137.8288072211321,23.580451124216488,139.83139052166206,,1319.8277830327372,1319.8277830327372,formula
ESO079-G014,15.06,177.0,2.23,0.478094105308815,1199.78462815405,41.89919542435281,1241.683823578403,134.42007476563907,25.1197508564626,136.74705987000507,,1319.8277830327372,1319.8277830327372,formula
ESO079-G014,16.67,178.0,2.03,0.5298776697786497,1024.1471505698862,41.952445721806114,1066.0995962916923,130.66190339957552,26.445174799620972,133.3112158454138,,1319.8277830327372,1319.8277830327372,formula
