r_kpc,v_obs_kmps,v_err_kmps,v_baryon_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
1.33,175.0,13.6,242.69806838951152,0.0,44287.4830075188,-12529.740982311074,57.26730918152003,2.1880341858827155,0.4716691791005806,-55229.967423848124,-10942.484416329324
2.34,237.0,3.65,272.06602213433416,0.0,31632.44461538462,-10249.280813068712,60.23495318001521,2.2115737579383663,0.48690066690129585,-32282.799697367194,-650.3550819825759
3.33,247.0,3.81,281.45533961891715,72.2626882464143,23788.921381381377,-6256.176858383555,63.609777732660774,2.2328795183813224,0.5006867471879144,-22220.784410631088,1568.136970750289
4.34,242.0,3.56,288.06456654715447,111.80073206471259,19120.09089861751,-3939.953742055183,67.21251193065288,2.2582688689053607,0.5171151504681746,-16240.0439653904,2880.0469332271095
5.35,240.0,4.2,291.0182971910873,136.05760220278125,15830.214822429909,-2668.7991638197964,71.11075320276868,2.289288232326437,0.5371865032700476,-12370.089379968176,3460.1254424617327
6.34,233.0,4.59,295.60277891115976,164.53183820391843,13782.492570977916,-1866.8333353850662,74.51163701987667,2.3049021750131784,0.547289642655586,-9512.662005873754,4269.830565104163
7.34,233.0,4.63,298.2041062762215,175.44541343866595,12115.216485013627,-1585.754133312468,77.35673134869702,2.313833993250342,0.5530690544561034,-7921.607071299128,4193.609413714499
8.32,247.0,6.41,297.5689145391366,179.36681640048263,10642.69938701923,-1415.4430604939662,79.27976007192873,2.3256227549362065,0.5606970767234277,-6775.817797398503,3866.881589620726
9.34,248.0,7.64,294.47520370992186,190.45060101597633,9284.330364025695,-1126.6765829198994,80.07369962359947,2.3357929771528574,0.5672778087459666,-5400.879461740191,3883.4509022855036
10.38,242.0,9.05,293.90426944840385,206.81596717049476,8321.745626204236,-876.2237979070165,80.28314112043194,2.33942438129686,0.5696275408391447,-4201.047719010868,4120.697907193368
11.36,252.0,12.5,292.1696599580456,211.64229025705114,7514.3582922535215,-783.1883383786046,80.19346114539495,2.331599797024047,0.5645645745449716,-3571.3601386223695,3942.998153631152
12.34,245.0,8.72,289.3921813041949,220.71434257304938,6786.696482982172,-635.0973889508222,79.67792455429942,2.3201417326008364,0.5571505328593648,-2838.980031000535,3947.716451981637
13.32,247.0,4.44,288.9820719352673,237.69436085414281,6269.56740990991,-447.01570952779576,79.33062846114807,2.313105045771079,0.552597382557757,-2027.930083944485,4241.637325965425
14.3,238.0,9.29,290.72461780867474,252.61554977618545,5910.545692307692,-316.27498177436615,79.95923602306071,2.31030284012025,0.550784190666044,-1447.985133655634,4462.560558652058
15.47,249.0,9.98,294.05908215867095,257.47526384705174,5589.576199095022,-297.4218235020736,81.96058833755659,2.3052086832866348,0.5474879715384107,-1304.2813385191403,4285.294860575882
16.35,250.0,6.15,294.39528885496793,254.72994045913543,5300.830954128441,-311.58878662041747,85.14643774311925,2.321727087691514,0.558176350859215,-1332.1861488492555,3968.644805279185
17.92,253.0,6.96,294.08368094812744,256.59985155081347,4826.183671874999,-275.95566156788647,89.24607250582646,2.3658774039068793,0.5867442025279807,-1151.8821196484641,3674.301552226535
19.1,258.0,15.4,294.5357365414255,258.06335506057894,4541.952884816753,-252.1436229691964,94.03733129689608,2.418603612239419,0.6208611608608006,-1055.214914915055,3486.737969901698
22.52,254.0,6.51,287.34229431115773,247.24814402684797,3666.3230062166963,-253.66606138983647,99.49630575878813,2.4614730477967504,0.6486002073978973,-951.7739509448958,2714.5490552718006
26.05,256.0,7.73,269.058109708665,228.91142840848389,2778.9737581573895,-220.1625265291304,104.79522841696098,2.498351233249984,0.6724625626911662,-767.4404738574879,2011.5332842999017
29.48,255.0,8.5,250.81881687784113,217.75681291786907,2133.9918215739485,-157.778710787852,109.02988081731122,2.5307416458054455,0.6934210649329353,-525.5104928036694,1608.481328770279
33.0,244.0,5.75,235.62594657634799,211.08434883823838,1682.4117181818183,-104.9984756809213,112.08284405813403,2.559832124580323,0.7122443159049149,-332.2116477435421,1350.2000704382763
36.43,246.0,4.24,226.17894574871465,205.889241637285,1404.2524155915455,-81.09600658608537,114.23557448832274,2.5741873781236118,0.7215330093741017,-240.64056211978223,1163.6118534717632
