r_kpc,v_obs_kmps,v_err_kmps,v_baryon_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
0.09,11.2,2.02,12.724024520567383,146.51237388887506,1798.897777777778,5859.089994972348,37.15387952197402,2.11629729702114,0.4252511921901494,236710.83225059463,238509.7300283724
0.26,26.5,1.03,26.957099250475746,146.8455857752999,2794.943076923077,3269.1488068095473,39.15684576645968,2.1228645652198375,0.4295006010246007,80142.08023727292,82937.023314196
0.43,33.7,1.03,35.37620103968204,0.0,2910.408372093024,-340.6982654600303,41.789234794731385,2.1310463856507553,0.4347947201269593,-21555.97058733703,-18645.562215244005
0.6,32.7,1.12,40.09318395937145,0.0,2679.105666666667,-1379.8118659726067,45.30786021481433,2.1476629013436206,0.4455465832223427,-32859.64698345108,-30180.541316784413
0.77,33.7,1.03,43.35642628261697,0.0,2441.2723376623376,-1262.6230496453888,49.26015324103889,2.171666264115792,0.4610781708984536,-27046.807713351376,-24605.53537568904
0.94,35.7,2.24,45.987226487362776,0.0,2249.8138297872347,-1015.8182162299813,53.5570753148814,2.19066201670168,0.4733695402187342,-22275.752688484077,-20025.93885869684
1.11,37.8,3.35,48.23320951377795,0.0,2095.894144144144,-1059.3256023153963,58.17390068610756,2.2188731884236654,0.4916238278035482,-20819.4142769127,-18723.520132768557
1.28,41.8,3.35,49.1807197995312,0.0,1889.6431249999998,-1009.048239629061,62.505502974865074,2.2333378689122747,0.5009833269432366,-19042.83701750149,-17153.19389250149
1.46,43.9,2.14,50.441865548371624,0.0,1742.7272602739727,-735.6681748466258,66.69678632994074,2.2539609403767766,0.5143276673026201,-15577.437385201181,-13834.71012492721
1.63,44.9,1.25,51.57925552002471,0.0,1632.159263803681,-520.9308669381095,71.3631843871523,2.276642079895527,0.5290036987559291,-12534.118289112115,-10901.959025308435
2.05,53.2,1.6,54.24504585674161,0.0,1435.3780487804881,-387.36166989612883,76.3870912100781,2.2886718237218893,0.5367876506435754,-8968.24856582159,-7532.870517041102
2.74,64.3,0.9,57.39333236535408,0.0,1202.1878102189778,-329.4037706128121,82.20580278301195,2.3155969731588306,0.5542098061615963,-6509.32079307923,-5307.132982860252
3.42,73.1,2.4,58.01383024762285,0.0,984.0948830409355,-235.57522155327032,88.18280903572297,2.361012934167155,0.5835966044611002,-4431.6561637823825,-3447.561280741447
4.11,76.2,4.4,60.12103209360265,0.0,879.4497566909974,-165.45218745959215,93.99463199196023,2.4162175126759275,0.6193172140844236,-3002.320239845165,-2122.8704831541672
4.79,78.4,3.8,60.23344253817807,0.0,757.4253862212943,-184.54481680785682,99.99943001344397,2.475130137623163,0.6574371478738115,-2985.7773359668877,-2228.3519497455936
5.48,83.1,3.1,58.5994539223703,0.0,626.6233576642336,-167.32893865806872,105.55231727608461,2.513572773757512,0.6823117947842726,-2551.321814460192,-1924.6984567959585
6.16,88.0,3.0,57.04049438775929,0.0,528.1847402597401,-138.57734562310208,110.10269415187216,2.5380503095358344,0.6981502002878929,-2033.5416380462048,-1505.3568977864647
6.85,89.9,2.4,54.698180042849685,0.0,436.7723941605839,-116.66297284398591,113.57417931197422,2.566158401745868,0.7163377893649733,-1634.317466706229,-1197.545072545645
7.53,90.6,2.8,52.66615801442137,0.0,368.3564674634794,-81.34380204005096,115.85759537345601,2.5798084383462183,0.7251701659887295,-1109.5653392040133,-741.2088717405338
8.21,91.6,2.6,51.74600467668977,0.0,326.14482338611447,-57.24314446198369,117.5180492196211,2.5855806336007308,0.7289051158592963,-751.681636074791,-425.5368126886765
8.9,92.3,1.4,50.79770565685029,0.0,289.93335955056176,-50.05313478126465,118.95701262316253,2.5949918425345007,0.734994721639971,-620.1700878112208,-330.23672826065905
9.57,90.9,1.0,49.696623627767714,0.0,258.07256008359457,-42.058452990368885,119.88089743328321,2.597314645992915,0.7364977121130627,-494.1564044800719,-236.08384439647733
10.31,89.6,2.7,48.76274192454727,0.0,230.63094083414163,-36.556113697697064,120.56072063667992,2.604914475902144,0.7414152491131519,-404.2229577250727,-173.5920168909311
10.96,89.4,2.7,47.66093578602921,0.0,207.25956204379563,-35.95596736976306,121.13851674100773,2.6190453326381933,0.7505587446482427,-376.1355664428631,-168.87600439906745
