r_kpc,v_obs_kmps,v_err_kmps,v_baryon_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
0.11,56.2,28.5,45.34044882883274,396.9616094148804,18688.693636363638,66685.99868247693,33.94317156779693,2.1024570957522752,0.41629576783970745,1413843.3004477462,1432531.9940841098
0.23,64.6,22.7,78.35134395784159,397.51569917868227,26691.01347826087,32796.47907463378,35.501528979403766,2.114454809473189,0.42405899436500477,660346.9477978984,687037.9612761593
0.34,70.2,17.2,94.43961298099437,0.0,26231.88382352941,-14199.894139886554,37.59258345917447,2.1251132921979976,0.43095565965752786,-403999.61786531773,-377767.7340417883
0.46,71.6,11.7,103.80518965832104,0.0,23425.037826086962,-26311.640575223213,40.47817215553458,2.1340676117163278,0.436749631110565,-364731.541899479,-341306.504073392
0.57,71.0,11.3,107.25072354068294,0.0,20180.206491228073,-24605.12917454318,43.83167088192196,2.1434736619110524,0.44283589888362207,-315285.66931443167,-295105.4628232036
0.69,69.0,9.37,110.7178490578642,0.0,17765.858115942032,-17050.092896643797,47.07944173394696,2.158454143703914,0.4525291518084149,-260516.25685368813,-242750.3987377461
0.8,67.7,6.23,114.0480078738774,0.0,16258.685124999998,-12597.722904851928,50.40238864620749,2.1818260004467636,0.4676521179361411,-222912.1953855971,-206653.5102605971
0.92,66.9,4.0,116.95687795080715,0.0,14868.381847826087,-10216.695562473615,53.93064129815875,2.196204675090398,0.4769559662349634,-194664.09256598202,-179795.71071815593
1.03,66.6,3.1,119.69173112625616,0.0,13908.845145631067,-8996.777537965472,57.61595092434355,2.2077733472236556,0.48444157761530654,-177915.09302254094,-164006.24787690988
1.14,66.8,3.02,121.21700994497431,0.0,12889.090789473685,-8908.357085904565,61.28299613410549,2.223526713547498,0.4946349322954399,-170381.0055963465,-157491.91480687284
