r_kpc,v_obs_kmps,v_err_kmps,v_baryon_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
0.87,37.8,9.0,101.87,0.0,11928.157356321839,-4977.271370062094,61.78325519393757,2.23663813540553,0.5031187934976958,-67192.92310327891,-55264.76574695707
1.74,80.1,9.0,114.98,0.0,7597.931264367817,-3577.8594045888935,61.02503075146092,2.215789972531433,0.48962880575563317,-30887.54900481508,-23289.617740447262
2.61,121.0,8.5,122.0,0.0,5702.681992337165,-1444.457179429766,59.91516296966533,2.219109686051545,0.4917768556804114,-14826.83431915767,-9124.152326820506
3.5,142.0,7.3,133.02219062998475,0.0,5055.686628571429,-519.2275726172008,59.08645187360966,2.2169195549075464,0.49035971199900064,-6068.435930287402,-1012.7493017159732
4.37,153.0,6.2,144.6624941026526,131.31042656827466,4788.841464530891,-64.76689410747245,60.04749870874545,2.2114629075862866,0.4868289402028913,-843.2057378621835,3945.635726668708
5.24,160.0,5.3,160.93874393694017,211.2195056518679,4942.9922328244265,387.8344951479814,64.26571372583733,2.200239443013685,0.4795666984206197,3571.0687534006615,8514.060986225088
6.11,162.0,5.3,182.71027612041968,223.51130414610952,5463.673486088379,296.2298862830993,70.13776806266809,2.2091907121595904,0.4853586961032643,2712.644530457394,8176.3180165457725
6.98,167.0,4.5,195.19184665349113,153.7066200246466,5458.432234957019,-222.17427086856833,77.53710817262954,2.270556947862162,0.525066260381399,-2073.6578740113036,3384.7743609457157
7.85,169.0,5.3,199.63756785735495,113.78034013302327,5077.09025477707,-425.4888081847257,86.27653426415652,2.375838927693272,0.5931898943897641,-3427.9226368424884,1649.1676179345818
8.72,171.0,4.9,202.8341009297993,105.26491913483261,4718.0817087155965,-427.33568725356446,96.07645296417441,2.4567630908791047,0.6455525882158912,-3447.3588646258204,1270.7228440897761
9.6,171.0,4.9,203.86472696373934,33.56165513895052,4329.252802083332,-569.623937249409,105.59521497845236,2.5311194233756256,0.6936655092430517,-4211.921062951474,117.33173913185874
10.47,170.0,5.7,197.38637465640835,0.0,3721.239818529131,-614.9819208883988,113.32421906153886,2.5959440921112744,0.7356108831308246,-4360.817434356538,-639.577615827407
11.35,169.0,7.0,192.15082851759968,0.0,3253.0344405286346,-532.0515659096554,118.42101516581452,2.6377328422010087,0.7626506626006526,-3814.150971124174,-561.1165305955392
