r_kpc,v_obs_kmps,v_err_kmps,v_baryon_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
0.58,31.3,6.3,21.35,0.0,785.9008620689657,-62.53403686088021,49.668979795404745,2.138450257982277,0.43958546104735574,-3217.6144851759354,-2431.71362310697
1.16,54.8,5.8,29.4885079310568,0.0,749.6311206896552,-188.58259017043213,55.093728884982454,2.1710145929017957,0.46065650128939717,-2982.162305820506,-2232.5311851308506
1.74,61.1,4.1,31.413888648175988,0.0,567.1450574712644,-249.16984380869977,60.84088614548495,2.2251121338589055,0.49566079249693884,-2388.905863540143,-1821.7608060688785
2.33,63.9,4.1,32.670760627815206,0.0,458.1024034334764,-130.50803807718134,66.13799237850577,2.2877084921834383,0.5361643184716365,-1552.313258872267,-1094.2108554387905
2.91,67.2,4.1,34.72825074777018,0.0,414.4506529209622,-71.98507755726523,70.8666645122839,2.318114197988143,0.5558385986982103,-993.3725841408813,-578.9219312199191
3.49,70.4,3.6,36.15733673820571,0.0,374.59971346704873,-88.70532012800062,74.08606354611109,2.3310819961585554,0.564229526926124,-969.4615926819343,-594.8618792148857
4.07,73.7,3.6,35.609248798591636,0.0,311.5524815724815,-75.45488832439318,75.28383402032968,2.313057752586481,0.5525667810853699,-774.706746900879,-463.1542653283975
4.65,78.0,4.1,36.53607805991223,0.0,287.0720430107526,-32.171569628812286,76.10034499138308,2.29106777930859,0.5383379748467347,-392.3974928854476,-105.32544987469498
5.23,80.8,4.1,37.871374413929054,0.0,274.23346080305924,-26.155568563783117,78.32901983348167,2.277532968030455,0.5295801557844119,-306.5494538466501,-32.31599304359088
5.81,80.5,3.6,38.62137361617269,9.863817106536896,256.73158347676423,-21.098978250477998,80.89703536909879,2.266725459329409,0.5225870619190293,-239.98547540254566,16.74610807421857
6.4,81.3,3.6,39.96379611598478,25.782533560014812,249.54765625,-12.500667679060355,84.49029280741593,2.319372908584423,0.5566530584958029,-145.68218175417343,103.86547449582656
6.98,82.1,4.6,41.10837505910444,29.306430104607742,242.1058022922636,-10.323807132330785,89.3251008211819,2.4136279941114065,0.6176416432485572,-119.0589762927996,123.046825999464
7.62,82.8,4.6,42.492103972385266,14.07063811744496,236.95261154855643,-20.593305739496717,95.14232443038506,2.4446997158326607,0.637746874950545,-210.97060931337336,25.982002235183074
8.28,84.9,5.5,42.225225872693684,0.0,215.3345048309179,-46.833193713320945,101.53575085218421,2.4727569034054158,0.655901525732916,-383.5005949459355,-168.16609011501762
8.9,84.3,5.5,39.69073569486965,0.0,177.0061235955056,-41.8359299598755,106.54500759385945,2.5068725185777856,0.6779763355503319,-346.7302098309443,-169.7240862354387
9.52,83.2,7.0,39.44768307518199,0.0,163.45795168067227,-18.330945201481597,109.35719288346507,2.539635578517127,0.6991759625699058,-176.2472004721697,-12.789248791497442
10.22,80.1,10.8,39.51848681313595,10.070279270222924,152.8092759295499,-15.21239393017479,111.50762930862743,2.554884207744439,0.7090427226581664,-142.88652401367108,9.92275191587882
